,Prix
1025,52990
91,47560
454,45960
567,9760
544,20500
886,11000
102,6580
1238,20850
876,49890
151,17800
1125,34440
894,29250
1504,20980
919,22640
543,20980
41,61890
154,24180
250,16850
1348,31300
1457,9520
1536,17660
956,38140
1461,36360
1444,26770
947,23080
568,25930
483,33230
1113,28290
1239,49580
938,27230
616,12700
924,29880
410,40030
1267,13370
1204,29750
603,18510
408,31030
496,34870
669,18840
586,21460
940,17970
1033,10910
987,20380
1485,47480
1520,22300
579,23570
502,34370
487,14190
456,10430
688,53080
691,12080
22,17410
129,46950
190,18270
917,21450
698,7460
1333,26980
1141,23490
1052,16180
395,29960
133,40350
293,23080
927,18170
711,22300
783,15880
1157,32980
168,15090
976,19450
254,48380
621,38280
1180,23980
431,49220
1007,42480
139,8910
401,29350
303,17110
1015,5380
1259,34570
684,26820
98,28540
1444,17900
1452,51860
69,39260
710,22000
1026,38140
964,19360
486,28480
894,27100
208,24450
1142,20500
1488,64940
1494,9700
1027,23080
1049,20040
215,15500
544,36230
1071,20940
309,18540
1140,2260
693,22210
1558,15880
591,60480
1142,21300
1482,19950
908,9240
1070,30270
447,15670
642,28490
1239,18170
740,47600
912,13920
1554,30320
704,80380
2,24580
829,65280
1554,5760
279,10780
818,11480
140,31010
930,18060
836,28370
1181,22380
281,30130
1105,23740
981,43420
999,24620
261,21070
182,24130
1386,25210
590,38260
1008,15670
1298,19110
732,16530
879,25780
550,23830
764,38190
1289,35070
1447,18730
1333,5380
404,19820
226,20980
991,13610
1492,26890
976,20460
751,22380
669,5250
432,14800
948,28420
1281,20320
1288,37180
536,21250
212,54980
273,28180
118,30620
1,25970
586,33460
792,10140
966,16180
523,27280
890,15690
121,22100
1295,9940
8,12760
936,20120
416,13900
1133,17830
439,15380
955,24780
1097,7600
596,71950
1154,43180
636,10870
1305,29360
886,37930
1184,40300
768,20380
267,26890
855,26730
1377,30980
365,20200
1549,20190
1182,43030
708,15720
446,19580
136,12720
1352,33480
204,17760
971,22400
341,21700
667,22640
363,33810
1487,30220
1045,13190
447,19710
101,21060
225,45010
109,39940
861,26380
927,49020
1270,6190
89,11550
668,14850
951,42210
748,27060
626,31560
901,14930
836,44210
283,28560
222,43770
645,34140
880,44210
1166,30660
394,21390
579,14820
851,28270
540,12850
952,19990
931,23580
1056,22000
124,61980
841,20460
1030,22940
53,45580
975,56280
739,17680
1277,30920
378,32080
1582,24130
808,16770
669,15210
429,27280
958,38980
978,22550
1391,16180
568,13240
920,16350
636,28490
218,28060
240,22410
664,22780
492,26660
70,22780
990,13070
688,23250
867,30280
586,66400
617,15320
175,24180
645,42480
817,27480
245,21680
959,9700
1592,18690
1332,33500
242,33740
39,18510
492,11660
1407,18730
640,17790
968,35250
467,41280
577,33180
191,12700
1223,29290
765,59920
754,14820
652,4460
597,21510
13,14620
654,17900
1355,19980
538,17480
1551,18360
1513,20110
517,26160
1345,12500
755,16220
591,7180
816,11290
916,30230
735,23740
16,30720
842,41180
510,16090
1262,19170
429,14190
659,9790
1294,14150
1424,17210
1047,169480
46,36770
464,30290
1105,29120
1473,20500
93,70720
513,21180
1569,16030
1208,42290
258,20700
1043,6820
473,22020
1267,22020
1330,21400
369,27340
1389,82060
189,33020
951,26480
174,15060
591,16780
1231,42690
1364,16350
647,29440
949,39880
162,16200
1511,28810
498,14380
364,41120
1507,19140
1324,21040
1572,14740
1441,14960
569,24580
859,16220
409,27810
442,49980
1376,13510
581,9480
255,330400
1169,16560
80,46330
743,10350
1161,20320
673,27040
674,15600
241,12750
1099,40090
570,14980
592,2910
1564,10940
854,13730
762,10330
1220,23720
1214,43180
401,15640
147,12630
1380,15340
753,26150
1123,17830
937,23090
530,33370
1514,19780
328,32750
1397,9130
962,22210
643,24130
1286,22020
824,12030
364,15090
788,17530
1302,26380
1588,6270
786,32920
1259,33580
298,30480
826,23290
481,24370
192,45010
1426,30520
1019,39020
384,21440
94,25740
28,16140
1183,18280
23,23810
721,22770
260,14470
767,970
989,29360
1498,22980
1534,16360
149,24980
1192,20810
1052,26380
1015,12980
497,18630
1549,42480
1428,18040
55,15090
962,29330
297,12300
117,19220
807,13780
810,25410
1322,17700
1524,20320
844,26690
546,71680
653,24840
171,53350
145,6640
1548,9580
1149,2250
388,58680
732,26480
355,18080
195,33900
747,32130
1283,11650
1147,41640
1059,33460
1410,9590
1324,10670
1340,7890
748,19030
258,48590
481,25050
1426,29050
1430,29490
20,35680
984,6510
1383,24940
909,19690
1040,6240
1008,15100
566,14980
567,21510
1495,6810
1112,2970
85,11940
650,30990
854,27210
1506,40470
601,42900
711,8500
1170,40550
873,16140
393,47580
1273,31300
1596,41040
405,29680
1448,21840
895,25350
377,37170
204,33040
810,13730
908,3750
1047,38400
830,23010
1120,8610
837,26550
382,13890
1153,36280
528,58020
1377,26770
767,21400
980,21060
391,10680
1308,58260
685,53390
689,14400
846,33110
976,17310
834,43300
1181,13510
938,13060
283,22550
388,22710
428,17340
347,38060
139,30920
160,42330
659,18290
313,26650
1559,51530
438,24780
1008,13400
720,25280
1548,17960
849,16050
513,11490
1117,19180
414,29280
936,35010
1249,11640
82,22780
926,11970
1127,30940
932,41040
1319,15560
686,58680
862,9340
960,13610
1442,18190
1216,36280
384,24870
288,47100
907,34780
1193,31880
455,25950
423,38430
1176,31100
1163,19660
1574,32080
1421,14520
943,17050
1270,33480
757,22480
24,13760
973,14710
158,20330
1146,55060
1427,55880
1222,13080
1458,8400
1050,28970
1150,18890
1463,30660
502,22030
176,24180
559,18380
794,17380
1278,15000
1536,16220
658,6520
309,21360
985,28060
1510,21400
974,11120
336,39780
1007,29620
280,32360
382,26690
128,39940
243,27230
1251,48480
696,7410
841,32840
80,22300
1383,18770
385,39980
2,48170
751,27120
410,32190
535,33580
897,21560
1563,18580
1541,8060
812,14100
237,43650
1301,18420
430,24780
966,27260
837,23730
780,18060
1294,21580
33,47170
644,87480
793,27370
493,33340
591,21070
753,24360
1573,33900
594,11180
1463,16680
1140,6820
169,4210
577,19750
516,19150
1230,73590
697,15520
1226,8540
251,27580
878,22320
925,15840
592,40680
1015,33880
1554,26660
963,27490
40,22120
192,12700
680,35230
164,31840
1268,27350
1134,44820
603,9000
1269,25980
1095,38310
252,25420
1234,34320
261,33480
50,39430
1115,17640
1451,66120
1405,40460
179,27330
1587,32670
1384,25570
585,34390
1240,49980
365,7680
769,30220
1418,19360
509,15790
463,30400
452,15510
649,15790
1480,15840
1490,41040
614,44780
1516,36300
819,53550
258,30340
276,16940
734,37790
436,31700
6,17820
276,12300
539,49300
924,21220
299,18540
338,16710
1228,7540
555,108670
358,23570
60,34780
189,10480
453,32750
1017,28580
1527,13480
1542,10850
95,15250
1166,38670
731,20320
1031,8020
385,22230
1499,32460
1380,37690
1574,32150
128,22740
1096,27000
386,32710
1518,18280
827,14730
282,23630
29,18700
1009,19190
1303,19770
779,54540
959,39400
307,31350
990,16800
762,20120
689,17740
1225,4220
1413,21250
996,49660
240,22020
1083,31870
891,11190
1024,20040
1362,58120
895,7370
1201,26480
322,17050
1592,37470
64,25750
1106,19870
1192,18010
1358,38920
1409,23960
1576,14670
935,19360
6,16140
1509,28890
533,6200
281,15220
476,28220
1520,19420
350,19700
5,34700
174,17340
178,16510
1199,22210
1305,15330
376,24120
1423,29480
774,13980
265,36880
467,17820
851,33970
76,21200
288,31840
1099,30030
1308,33860
1343,23640
1221,29140
1371,17390
797,18340
1392,40920
598,12630
1345,29980
163,18690
1226,44260
1021,27610
178,29330
1495,20850
1579,4780
472,24130
1192,32630
1383,20460
833,24240
709,15120
122,19120
1298,42850
1325,68750
35,21380
768,22670
79,43380
687,11110
1383,39580
662,32590
521,24340
170,15840
570,228790
27,12580
256,33110
1391,104370
515,39340
968,7750
1501,17610
1175,24330
458,13660
1160,36810
1377,18800
267,14700
1132,20860
382,11240
1245,15510
322,68530
1311,9400
791,30220
1203,22980
883,48030
831,18330
1568,4480
474,15450
422,15240
1288,34180
40,12490
36,27820
476,20650
1054,24170
933,34360
410,17980
1428,40540
1136,14310
284,34280
677,35090
801,17060
1382,12760
1353,28410
1339,27000
291,11220
1022,70680
302,11470
1111,53070
1228,20900
911,59400
397,28890
1381,33280
1189,17990
153,19570
257,37160
1068,22190
220,17760
781,13320
419,22730
692,10030
270,23630
791,67080
437,23380
21,22930
1089,14130
1118,16240
1284,58260
1092,17810
76,27580
43,16300
12,24180
622,30060
236,18860
615,7130
232,8660
12,25700
677,40400
1290,17180
588,24490
1234,28870
47,25600
1182,28040
1112,44820
1163,23580
194,29810
1046,6710
74,37390
228,27820
585,31840
849,46460
802,32620
233,30330
4,27480
59,33520
1322,39900
1001,31300
317,26430
1490,31920
1436,47970
1011,20260
1500,21400
1529,14230
222,23140
1596,40680
899,12630
1523,16780
1000,21120
820,8380
930,19810
1085,19930
1152,18860
1462,17230
236,24920
274,12860
468,39840
403,24270
1305,51170
1499,18220
1497,60740
465,23390
823,70050
1386,41740
701,28870
467,25420
1062,29000
768,29450
30,25280
534,17880
955,16160
1113,17530
1474,26600
1063,39760
205,25710
279,47050
522,37920
1071,31220
8,8860
888,18520
519,16770
1279,21260
1392,31010
749,33180
1198,17480
1191,8590
1319,32420
1547,16660
90,22780
278,32640
423,12690
1100,25790
138,41280
1520,23300
1393,78640
321,46180
976,27000
1551,19020
356,39900
236,17260
1225,22670
497,24180
488,37080
1332,26440
1185,37740
813,18620
1409,20500
1035,5680
1369,16470
970,28420
1495,20980
290,24710
464,63700
1121,23490
1355,14930
1093,15230
1139,20550
1271,16940
97,83880
1144,12300
1144,41040
296,28980
1129,11530
1463,15480
1053,28670
1080,21480
36,22990
580,15690
946,42160
1414,11760
676,48470
1574,32460
358,3760
1549,25990
163,20330
165,12260
262,13570
840,34760
1044,30460
891,13670
1557,15100
409,31960
423,14430
1452,25390
629,18270
1055,21630
1421,21650
155,16780
265,13060
640,6280
1386,2500
284,26500
686,11110
1393,21630
305,18580
730,28160
617,6230
229,83350
1361,20280
1191,20320
699,10780
176,27530
1533,27370
773,23370
28,12630
692,10820
1251,15360
860,20590
448,13900
1069,27970
1119,39880
139,16220
1235,18080
1455,9900
478,36510
14,21390
498,13660
330,37080
97,13510
1061,11180
536,47170
271,20610
1342,5980
1030,25500
399,31060
1139,26180
798,28480
1024,16180
1268,47970
450,33120
811,7460
865,11480
549,30490
1545,23380
1442,18220
899,21520
575,22980
1004,15730
640,51790
1409,7820
78,21260
1553,17640
778,35560
1346,28050
221,19190
421,26160
180,32460
5,10780
1192,35630
1400,33940
1116,40360
1413,31690
605,29670
324,38540
1040,4300
913,14490
46,16500
704,25380
970,34960
434,13020
729,15570
1209,27590
620,31030
171,35010
1207,25640
987,13070
373,31090
412,10760
1481,19800
826,6110
171,15300
1564,10690
112,19160
326,14380
531,47790
721,21400
633,6520
946,23270
321,17530
1025,28970
710,68620
1051,16950
990,41560
1109,32350
568,5520
647,14020
689,23200
821,13750
914,36700
1026,46600
1404,37420
1287,44630
701,18700
869,11530
797,15800
1457,25280
919,37500
846,31470
559,19170
785,18280
440,40350
1178,28540
1570,19930
1515,22550
571,13730
221,20140
495,14430
708,11510
1138,24180
265,21530
471,27210
1199,16560
137,36560
325,12530
1231,37740
782,14410
605,10270
3,23080
951,11120
373,39990
1243,16670
565,16660
691,2350
331,43380
1127,14570
459,20870
1145,18880
110,16220
258,26310
25,77330
839,14500
320,26040
93,15560
920,18630
404,28040
1181,51410
590,16730
1387,32810
31,28270
1,43440
153,31790
1020,23980
486,18730
1475,16930
647,29890
1213,58210
131,47150
1157,20670
162,13550
320,9700
228,16230
852,24710
761,14540
1527,19980
695,5930
883,16880
153,36250
178,11760
604,48280
838,10400
1347,52310
1214,12060
663,23900
288,15080
1177,11880
1527,24300
38,15430
1091,21510
425,29950
638,25280
1576,19860
1036,9880
1260,32910
565,24370
381,42100
507,17220
1298,35070
591,18670
933,13900
457,28740
572,39180
145,33460
324,330400
1219,25660
756,3430
1173,15380
283,38970
909,21000
1136,27820
645,24230
564,31100
634,45480
959,24380
371,15150
196,30240
885,17080
1240,19960
434,14500
866,40660
868,34420
224,29270
485,12850
623,21220
468,15260
873,26320
1018,4300
1296,22560
1154,56620
1047,31000
1545,23730
1364,16630
716,9880
1464,32460
1073,17580
1409,63580
716,47720
934,14890
1078,30640
352,15960
318,61500
384,24380
1038,51030
433,23540
104,26660
1190,39980
290,16940
27,22740
971,34180
1500,25510
1596,22920
560,22990
1503,9900
761,30250
17,23630
824,13780
884,26180
556,35730
1244,15410
199,27800
1336,11010
1193,33590
991,12940
29,34220
500,31030
1245,14800
1136,13740
1006,64790
836,28770
1041,62350
738,40260
299,14620
750,16660
1015,34590
1045,14890
87,20510
513,24740
22,19670
1508,42780
969,25610
1002,11970
1126,12300
1,13270
1402,19060
458,16050
564,6200
292,15900
1056,52620
742,28540
1376,24940
1081,34630
625,24720
1597,23320
1222,18790
1063,5240
1379,22390
582,32530
793,38810
1253,6080
1092,22240
687,58680
416,31880
1239,32300
570,37780
718,22770
1570,22490
300,11330
546,11480
629,51930
309,14260
124,16520
662,19980
643,35630
575,29870
1108,24820
792,32810
1335,10750
637,33620
1034,39510
773,29560
1474,5830
389,29980
1138,30250
916,20900
923,14690
610,26380
719,37950
1193,7540
1031,41050
83,296240
1463,15540
328,20630
1347,19050
243,29400
315,11470
803,31860
476,25870
1082,24270
120,22870
1427,19960
453,14140
781,12630
1257,31030
1267,33680
179,27230
719,14470
827,40610
1100,15990
333,33810
812,14490
336,41010
1237,32110
44,21640
1376,40920
1379,23160
871,21760
233,31700
323,22810
643,31180
37,14720
422,15600
998,27230
1307,30490
1486,15800
1059,16480
1068,16780
183,22210
1578,28600
145,16970
1488,15800
32,17950
56,85860
1510,39190
1105,14960
1196,12520
1072,11530
1433,16940
1010,36720
239,23510
1434,21700
966,23270
1539,10690
574,12190
569,6000
677,13630
389,33310
681,7260
977,10280
812,27470
1413,30220
45,52520
2,21500
769,15140
929,27940
1492,18380
1190,17860
554,19420
184,14280
553,15410
1126,35970
1509,4460
1491,23350
793,11550
55,19300
420,11660
1159,25660
1292,15800
1558,16810
1021,25720
241,13970
903,28300
133,59810
660,17790
1548,14260
836,19180
968,29240
800,57210
499,23520
1173,35400
11,15440
676,30220
28,22480
882,15220
173,18120
722,35260
1412,26260
768,14870
495,15950
1535,22380
913,23070
1048,7300
355,47710
1378,13770
769,13060
463,18860
219,29140
158,30610
685,8130
353,19720
1270,25740
765,24660
703,15680
1058,24080
1370,17170
341,26600
274,38110
824,26060
1502,39370
181,26990
1131,36540
1398,28420
390,12450
776,17230
286,29990
712,37960
1567,15100
259,41040
1368,35070
449,30460
684,15940
996,23530
1380,27710
890,12630
1115,20210
144,14370
428,8730
434,47270
165,66670
1184,12270
595,33970
479,22570
807,26430
325,20150
787,25010
1230,12480
1480,12740
1459,47970
1526,10480
1005,11110
860,23350
1292,17380
39,57700
301,41280
74,74090
185,14590
1306,33390
1581,22550
1214,23400
1415,10330
456,45480
1297,32920
890,18790
671,20900
1456,9970
31,24580
358,32380
260,30140
1019,22560
1126,14690
1057,42940
849,31950
129,13890
750,13570
905,21440
93,17000
124,37600
17,20680
685,12090
269,19060
1168,33880
419,38260
163,59240
1402,25590
1326,28410
431,40350
732,26040
1122,39330
1464,16370
610,29930
48,20610
1406,18770
1485,15310
918,22380
1018,43660
949,13780
1202,56230
1343,68750
1373,19850
1128,15670
367,13950
1342,7890
200,17360
1406,32300
355,19050
230,14380
943,38140
1493,18060
942,11110
1213,23950
916,19760
346,14060
1543,23100
213,17950
1244,21580
341,53140
1346,4130
1011,23710
1569,28810
820,40180
23,21580
184,30290
1577,42210
337,13830
841,29380
11,36030
1146,33340
1508,6940
878,31950
1023,4300
62,13500
1370,11280
1123,7250
325,12230
782,20120
96,20040
166,25970
520,19360
302,51480
1243,31040
380,11530
822,25850
408,34140
296,13660
362,54100
781,49050
1464,18820
113,15020
1561,21260
1480,18060
752,19700
37,18000
199,14280
1237,23260
712,22080
346,12020
340,32080
161,10340
1473,17270
826,25280
1288,20600
614,14930
706,31450
50,20690
1075,26770
1545,23740
1169,19930
276,29850
905,7600
829,18460
722,40280
242,26160
169,24400
590,16640
319,16730
153,33620
490,30450
666,38830
54,14290
754,22420
1179,18850
732,21830
1396,26120
151,30430
220,9570
584,41120
1576,40660
639,10880
41,19380
1548,21960
747,19580
1247,47240
848,21580
78,15420
53,20150
1498,30730
1405,4910
411,35100
734,21580
473,22030
704,4230
1280,19190
1446,18380
692,30140
1449,28650
251,31900
310,24280
1341,15100
498,43760
1314,19870
523,15850
417,80100
1283,15780
1525,13730
759,38490
7,52810
766,13440
1429,6200
1518,33580
589,59930
1456,71180
1546,27580
1122,12060
867,20340
1327,18790
958,22540
1420,45200
772,10240
1440,25180
136,18690
861,47360
421,13540
443,27240
727,26600
1117,9340
769,14760
868,9840
560,15410
558,17750
1543,45240
1453,18340
999,25740
715,25180
982,18960
29,63420
385,33620
875,19340
848,32160
263,46860
1028,16720
900,30140
965,33330
73,33620
177,14020
420,55620
1319,11010
1277,24370
1234,26630
1457,21070
1200,19940
903,30570
1432,26770
312,9820
1072,20780
543,20780
554,45140
344,36600
1220,6250
1110,5060
243,61780
911,18280
303,37920
726,29230
1315,24760
640,24980
56,21520
1408,13900
714,28230
539,11550
48,20380
809,22980
834,41110
1506,63230
582,26670
872,35690
1031,6400
536,34860
826,27100
1355,36780
1055,55610
413,14140
277,24130
1567,28990
842,14020
1132,13860
760,34780
300,10780
1511,19700
393,52680
746,24470
1022,25970
1471,20880
737,14740
646,37350
789,19340
1036,35940
605,30250
943,20500
1074,32970
444,28020
376,20200
213,30960
260,46750
1553,55090
336,11360
1174,50300
360,14380
988,21110
31,35630
752,23480
694,27960
1196,30760
892,18790
1051,35940
1164,19930
859,20340
880,13110
1467,22740
672,27980
1076,24890
675,10690
944,7470
1290,39080
845,10150
731,11380
1318,45250
634,9790
1468,36230
676,32890
208,14980
1316,74730
621,20760
921,31010
1352,14980
995,56610
875,29400
928,21160
1565,13440
238,23080
414,10060
612,18770
931,39400
583,9180
1077,18970
993,38020
1594,38240
772,26990
215,13480
1479,20850
767,67920
1461,8320
992,34100
551,33630
1359,30210
484,12400
782,17420
56,33810
244,32340
1329,13420
246,9310
678,18470
740,27480
44,19180
415,25490
11,18550
1101,26770
619,40000
618,34680
802,25990
648,19960
1092,56110
712,23160
659,17100
276,18580
595,14570
136,21290
1194,16640
130,20690
1513,47880
291,46310
800,17740
1485,19400
906,18280
238,22410
1069,15430
524,24090
1556,18000
865,17680
989,16870
1151,31840
385,29970
1041,33660
365,34980
891,26770
733,45960
437,4020
289,1190
1277,7360
571,11190
1453,36040
776,13440
461,19960
869,9260
1521,32340
1423,31250
98,34170
10,38620
1054,37480
77,22470
1067,14670
269,32360
720,16930
462,4210
762,15380
36,20500
1024,14490
101,21570
496,20110
262,13900
493,35520
487,20880
1393,5940
922,35360
1421,28650
1026,16950
1035,6710
290,22600
1214,28500
1339,17170
882,17260
450,32230
1007,14930
1389,37680
516,28730
687,8790
1568,3950
248,32360
54,24360
1326,19600
1372,11750
275,20600
1308,29880
613,15790
335,22600
1355,7020
815,6180
972,17110
861,8040
645,7260
1375,38640
1445,19060
274,28850
1382,27040
869,21250
1466,13730
1077,15430
867,18510
563,176410
1130,24370
1060,24340
872,14030
615,48140
1465,26600
494,26820
1035,12060
1158,23550
800,22780
1152,11850
1540,27480
12,20880
1367,26020
81,13980
84,30300
748,24750
1460,18380
615,3430
956,24150
1165,19050
1541,24920
1259,31230
165,28580
648,23520
1477,60740
1301,12370
1434,16230
1381,13800
1264,61450
797,15610
400,28150
548,24300
268,48640
1199,22880
625,6710
1365,21230
193,12900
1211,34760
961,31240
754,23180
1385,26890
158,24110
641,23900
1534,33900
588,21960
1074,23750
1336,13760
1494,16030
336,17050
215,15790
1003,34980
1484,18740
714,41690
898,10480
282,25980
275,28980
690,19870
691,1570
703,48110
986,16620
1038,19360
677,23900
21,34680
557,6940
454,8730
159,21070
253,69460
664,88680
649,14870
543,19770
1588,35950
509,47020
239,24350
790,18300
805,16200
1242,18850
14,13780
274,16930
41,30010
1198,15740
1519,10870
926,33460
90,49030
47,17530
1005,54960
1290,19740
228,12940
122,38420
126,26290
704,33910
3,16180
1532,30720
370,24400
505,34100
5,21680
1387,40590
1004,30730
1337,24180
136,50860
1149,23730
1332,19360
257,23480
596,19600
1264,13600
54,45010
1028,41740
941,34960
1102,39310
783,27350
683,17980
1304,24840
115,17680
194,15860
1321,33500
1014,20140
1462,9360
657,31880
1458,20860
711,31850
1117,20890
1056,23880
1058,26800
618,16720
780,33320
379,40420
1459,52010
1494,18120
132,16820
1065,20940
1196,13650
1344,39900
624,48140
63,46680
1582,57500
822,40300
1275,25970
853,43910
247,22870
68,21910
192,22030
526,44620
870,18780
515,23000
135,35940
1397,72200
1441,9060
619,20310
854,28290
799,10780
733,11570
459,68430
257,12700
1165,22070
311,43680
574,8820
592,27480
777,38110
390,23890
1555,16530
1003,15220
247,13490
1108,39330
1112,40480
930,38300
1499,27810
503,34290
387,13890
530,52480
787,11880
1472,26230
446,46390
570,42160
749,33790
57,16230
696,27760
317,38500
1523,17640
324,32660
1416,24760
626,27980
709,6460
1425,33210
1133,33910
271,38970
920,51620
1496,16590
63,24730
1576,37590
1167,33880
967,11680
942,15050
1244,16100
977,31240
464,18930
370,22240
1190,41970
611,19620
582,5440
343,16080
1096,22660
568,43490
9,9840
1220,10680
1070,20780
600,41790
73,14030
686,28040
348,21450
1513,19590
612,20860
734,16220
1555,37780
727,21580
565,52630
521,26080
507,30360
295,24440
331,18090
146,13640
295,33040
984,26730
1362,34980
833,24910
546,22330
1385,27980
1133,33810
1491,22120
1123,24730
106,38860
56,14280
1335,8170
1523,26100
245,26860
505,17190
852,11250
14,23370
1519,47880
736,22580
150,28330
830,33180
855,20650
790,18600
408,36640
783,31500
524,34440
1099,35480
606,20760
52,27960
162,37700
1478,16030
667,27040
415,21640
1208,6250
1513,31310
1476,27730
1483,18060
814,13300
401,39980
784,14020
567,40110
1316,11980
1387,45980
521,33740
627,31180
1573,22970
625,63700
477,20110
787,95960
252,35250
417,40240
250,39760
1165,14160
628,41680
183,26200
1295,41540
844,12190
833,16230
404,34420
736,4400
264,15080
160,24130
681,9740
739,16580
449,28270
1021,13660
1257,19830
417,38280
52,15100
783,13320
764,28480
1080,27920
701,3150
537,13240
1273,43270
1544,23150
735,5030
1479,18570
858,25370
25,16640
528,19190
275,6580
1512,16880
648,18970
448,75620
495,122600
435,14100
413,22070
814,38330
816,17830
232,23770
955,25140
67,28730
702,51220
1248,7850
1377,28190
1515,22030
896,30300
423,12020
1406,47590
238,12750
870,9430
363,28360
318,35680
450,12230
972,17050
1110,27370
922,59720
873,16780
55,50960
10,27260
585,12410
466,8190
730,44080
270,15900
216,22270
344,26620
840,17330
167,17530
156,13200
1009,13650
717,17450
1246,31810
687,26310
985,30880
1344,22710
589,4850
1074,30270
763,14760
1489,13190
914,38130
1536,21710
588,44670
1500,27280
822,35110
933,19980
1540,52890
1246,34320
1113,30220
317,42490
728,3560
232,39080
380,32710
1030,60670
13,24820
1540,13620
1506,18710
1117,28870
508,25080
1455,48950
576,36580
913,17170
1555,8040
857,6720
1530,4940
1271,51050
142,19820
629,35530
1391,25060
777,10140
148,15800
291,23080
1385,23040
308,13320
1395,70840
1293,15060
104,44450
527,47180
127,47150
1541,35650
1277,51830
855,34520
482,15380
1098,13730
1391,15620
765,18380
145,23610
1240,14060
990,23960
1013,23080
901,20860
898,55770
103,15510
1338,24760
549,40000
82,28620
644,3330
294,27280
600,23970
1543,21930
979,13780
870,34520
492,19980
292,44990
1029,17090
997,42820
1002,13070
777,51480
663,47130
59,114720
788,26990
1487,13190
877,34650
1421,14900
780,21030
1553,41980
893,16710
1322,40740
117,33300
435,18340
750,17230
370,38970
453,14020
1258,33580
1471,11140
122,50580
555,45880
290,18430
539,29020
882,34510
486,21070
1547,75580
107,29260
1010,15750
1086,19830
27,17950
472,13050
734,19450
112,17670
1341,18220
1432,11760
198,22240
1594,25410
1311,39870
285,21230
1310,51900
115,22020
544,36580
570,22410
1278,21070
1038,11050
774,20180
142,125340
799,24620
1588,19670
1259,27600
1028,19780
537,29910
184,32910
1327,33580
1149,21790
820,22180
1148,23040
1361,13180
1273,17800
454,15620
912,10110
78,22790
135,25870
352,23520
368,7680
933,36470
156,19020
1529,15310
850,33180
894,40870
1539,7960
784,16690
444,12850
1235,20550
180,20500
1534,34780
426,45960
236,26380
1341,22140
353,45080
1521,27730
918,21650
539,8820
651,49570
775,20890
1282,30470
1445,52180
443,24180
918,34870
103,83910
1016,31840
141,18060
1064,32380
703,27480
1166,20120
1485,34270
960,41040
807,10330
999,16220
1043,28140
157,15240
1424,24970
1217,40610
1544,12340
167,13540
1237,21380
527,4820
729,14290
738,3430
1567,13610
595,20160
795,30560
443,39250
375,19700
88,24070
251,32640
904,21980
508,27130
1309,30230
673,16180
120,19530
448,32380
291,22980
223,13800
1526,30190
1552,33730
82,17090
1083,12160
740,21330
825,24910
1285,13470
1304,16950
625,12480
229,30960
1454,25560
1152,19870
209,52900
1153,29140
1233,24150
1303,39230
21,17740
1437,39530
237,13970
763,58890
1493,17580
1017,24770
1337,12360
154,16720
1134,17910
1040,39510
1495,25360
297,14350
931,34480
817,29930
884,29600
980,30500
471,40930
400,16270
352,34360
22,24550
312,46500
491,88020
1501,20600
1101,17510
1575,17830
230,21540
1219,13440
1022,22780
490,4330
1026,25940
398,18280
403,18850
728,15840
292,37150
1413,27480
1466,97160
234,21230
533,50220
1205,18050
946,16450
159,31840
1354,116750
1170,40500
279,23180
1018,12080
389,26480
805,30860
1086,38310
344,55200
1180,41970
1162,7100
1388,33070
603,42790
1499,30320
1070,35900
771,30110
289,11380
38,42820
376,8620
975,11680
635,70110
35,21780
724,38490
1414,27000
1332,28990
590,33910
947,67820
462,25410
954,18520
613,30960
1241,6780
1212,32940
32,35680
557,27520
637,40400
1170,19540
271,13750
1098,23400
572,14820
1253,26120
21,28870
481,22980
124,27710
810,33280
1290,25500
618,11860
1169,49180
957,24130
432,22020
909,29880
129,26290
667,62710
1241,23500
1186,14500
1513,16370
693,16180
313,40000
184,21860
1495,15500
1076,16780
960,17100
803,31200
1339,37170
1222,19080
4,22420
270,26200
193,4320
350,29660
998,17680
1408,20440
1221,21830
1165,43850
1171,28180
879,27100
694,11980
327,16920
1041,22400
1051,16050
873,33970
1251,26520
500,32740
628,19940
1068,29290
1029,16630
1502,20910
934,31340
626,24470
1531,24710
445,14430
875,40920
1205,29380
1271,32650
542,25620
1056,16000
1452,18280
356,29260
1162,26040
1064,18790
1463,32590
698,38380
1484,27280
150,39910
118,22590
569,20980
1170,29740
976,46390
469,20210
525,4340
584,21180
1564,19980
314,14130
88,17540
157,33370
405,24980
858,38570
1401,24360
1569,30250
1276,15640
167,17340
222,20120
296,16540
89,34530
1525,18280
627,48640
1180,46420
1488,19670
532,19730
1512,3800
623,26770
374,13400
441,25720
720,10960
137,23610
652,34730
573,31190
1572,15880
655,29980
176,22550
1065,17580
982,21160
203,34540
1240,24760
1061,40910
764,32700
1242,24510
662,24230
72,50610
316,13110
682,26120
1310,33490
1146,11520
1375,15620
1439,25940
1306,22880
1584,16330
1156,38610
1263,24180
884,10480
1373,9420
17,32210
346,35670
1575,11750
529,131120
669,119880
892,13420
289,46880
1247,22590
92,25720
1044,10910
1020,8120
831,34420
240,24350
732,12070
601,15670
420,23530
1215,18050
616,10210
699,57310
961,19980
744,18120
304,16030
1131,16540
709,40940
442,36280
1039,24360
1571,12940
1490,30140
1446,19280
646,97920
1313,18580
1342,29050
1262,38920
1593,11180
1216,31060
99,24780
1323,26050
1501,13500
1445,20860
1426,20960
201,21460
