,Prix
1535,30360
1032,23110
1448,57320
1445,18150
972,15380
617,39940
1497,20030
1186,28730
1273,25130
960,21670
617,45200
948,16670
409,31330
1329,21690
885,107400
626,25710
1573,27260
529,13670
677,19660
494,49660
933,9000
1061,11780
1064,21580
1490,15610
1560,17470
607,16360
553,12810
253,15480
453,17320
682,33520
692,46720
23,17200
145,22240
197,10510
940,20020
725,15660
1329,13360
1210,22780
1080,22550
423,20270
134,16230
290,5580
950,4310
707,33280
778,8890
1196,23640
175,34730
1007,28540
701,27500
614,60830
1217,32190
415,21980
1033,12330
167,25810
403,10620
328,24450
1042,14150
1267,43850
397,17290
134,36880
303,44280
1443,31230
100,27830
148,32860
1102,36020
956,20820
537,17460
1261,14980
236,50440
1422,19540
1491,28270
1491,21060
1054,25520
1071,18570
1372,30760
1215,43290
1066,20280
308,14240
1135,14860
724,11080
1555,20400
582,28540
1211,20500
836,50900
910,19930
1100,20690
445,2140
640,31030
668,8610
1237,15580
1096,13880
611,45660
1177,29910
733,74380
905,13630
1551,17200
934,25510
237,12060
42,21750
518,17120
452,7890
1407,26670
341,25730
961,33300
1371,20430
26,18620
895,14810
1554,23960
302,28540
886,21760
884,19180
1525,19930
1263,49880
922,37510
829,66100
1247,36880
280,14730
1124,11750
976,28160
1077,74370
281,38970
186,23000
1467,13290
581,66580
1035,30140
1306,36930
757,35650
951,21410
543,15010
760,32070
1350,13860
1463,22020
1335,16950
402,15230
253,33780
1021,32220
505,19740
1048,41050
776,27580
696,3610
485,39150
973,9420
1277,42540
528,14830
220,24180
294,15480
151,30780
27,28300
637,14990
853,46230
996,19030
555,42460
906,11970
107,22240
1298,4940
7,20340
1011,9790
416,33580
1154,20230
438,5280
982,12960
1126,29130
588,29260
1193,23070
640,29100
1365,16870
871,254290
1251,23080
764,15510
289,11850
881,29000
1367,20690
365,5340
1571,18240
1219,15940
704,51380
447,19170
1468,12480
1356,7360
206,19670
1001,29500
340,13300
693,12410
388,31060
1472,44680
1120,27180
502,13890
103,37480
186,33860
113,21640
930,41180
1002,37310
825,20890
88,16720
668,19060
1027,23580
762,17060
652,15870
1068,36140
282,22180
304,21090
228,22910
990,62420
340,61420
521,37160
420,17090
581,11660
904,55630
794,26940
1028,48890
1006,21580
1079,11530
1503,9610
835,18430
1106,32380
74,41640
693,28160
732,13420
1310,25390
1191,10900
1583,6910
802,39660
669,40300
412,19330
979,43500
1011,23170
1397,11780
565,18080
942,7150
661,10780
231,14960
239,23580
667,18480
543,16430
89,79540
1015,27480
716,30480
857,99200
1162,22800
622,9310
184,22630
636,22250
811,12180
248,4870
980,20890
1592,28850
375,7520
921,28580
65,30480
491,15790
1414,5870
685,20520
960,10330
455,51110
627,25690
191,21450
462,12180
761,91240
768,14370
654,17430
622,11380
18,15370
1561,20890
1358,17420
530,12480
1536,60370
1535,8090
515,6800
1338,11140
769,18170
590,6030
809,9670
937,17520
787,3020
17,14730
854,11780
504,35090
446,22070
455,11670
662,31120
1290,30860
1436,17360
1051,387940
88,42750
460,13400
1134,21940
1480,41020
108,26860
545,31840
11,21440
1220,42940
250,24130
1035,17470
470,13070
1267,4860
1349,37080
357,33470
982,15120
229,31890
972,37380
205,30480
617,25140
1267,13090
1355,17310
693,22580
944,48190
192,23170
1571,17480
549,29100
353,39850
1504,17100
1327,7300
14,7050
1434,32100
566,10120
926,21970
393,84570
443,23500
1382,27950
56,16670
385,10280
1208,23640
124,78100
755,14140
1182,45630
682,24070
1373,49860
258,21790
1128,15240
571,13100
1478,45900
1564,7000
865,21330
787,12630
1258,29140
1281,58410
399,32740
261,34860
1387,14610
816,32020
1152,26690
959,12500
522,30960
1511,11680
356,27600
1403,38280
992,14440
923,44720
1290,13400
840,16630
413,30660
289,17340
1362,18000
1589,9350
860,52680
1259,10680
299,50820
1119,48540
516,23850
206,28260
1437,28300
1096,23970
410,5230
670,41400
28,18790
1190,37700
23,22870
735,11370
253,22730
792,35420
988,65430
1517,30760
1534,15440
1284,15230
1198,14280
1124,22020
1040,11970
530,27450
4,31330
1489,30400
56,16710
1036,29490
321,20690
153,28600
872,24750
804,43060
1325,13400
1526,35320
839,15620
539,39740
680,23960
203,64150
143,28550
1544,10740
1146,25900
375,74110
784,21350
268,56570
224,32520
746,14350
1287,23290
1340,63420
1062,111860
1472,22640
1383,33930
1334,18280
774,11780
918,38060
533,35650
1422,15930
1490,29550
44,59650
1058,30170
1442,33230
929,11780
1573,37780
1034,27970
596,21410
597,23380
1479,51230
90,17540
87,20980
1253,35540
880,34910
1490,99330
1229,15840
738,29680
234,19850
888,25280
419,20690
405,42030
37,48740
429,28870
805,88190
912,10980
1314,33580
208,19010
803,28170
983,40790
1075,21940
824,17960
1115,13290
1322,34180
408,30580
1221,35290
519,44990
1396,24380
334,11850
1054,35080
395,7520
1310,7120
735,26260
700,12740
872,38340
1331,12400
900,17640
1176,19930
931,17970
277,16030
414,7820
411,44820
1327,23160
176,33330
164,30730
657,30510
333,35380
1474,31040
466,19120
999,26730
772,17340
3,25500
915,30340
564,14560
1146,14670
397,54860
960,24920
1314,13110
83,22660
949,27580
1132,37370
924,21220
970,6530
678,43050
888,30240
990,12330
1506,32480
1283,14310
1236,24170
285,13900
982,21410
1203,32420
486,16660
449,21830
1184,9500
1158,13510
22,34690
1430,16490
936,7860
317,21510
820,34480
28,21350
967,86020
467,59820
1216,53220
678,20280
1221,38950
1438,23970
1072,20980
1172,18360
1451,42050
534,33900
185,18880
558,12640
790,20110
1274,27910
1532,8940
661,22890
329,42580
1010,10810
1493,24470
1004,25810
347,57480
1083,26210
279,12170
383,18220
129,10370
269,15620
1260,29960
708,16260
865,28450
79,14410
1374,21230
43,49700
288,19360
394,11640
585,31590
919,37180
1563,2750
1540,15620
822,21390
236,26460
1297,13660
456,16220
988,19440
903,17570
775,17080
1319,28770
73,74220
635,53080
804,23500
526,23920
595,14150
779,13900
1555,34860
600,8210
1480,14250
1145,17500
201,42730
574,11020
514,25840
1237,89400
697,27600
1228,29500
276,21050
950,36490
949,7150
618,16780
1093,27820
8,22580
1037,24890
39,25950
192,20980
672,42750
194,22160
1268,5160
1165,13660
607,16390
1269,21170
1091,47880
271,29300
1268,17060
872,25970
91,29950
224,19690
539,30870
1399,32640
211,32540
1566,27260
708,15980
574,35980
1307,14960
416,17580
765,16800
1479,16730
503,10300
518,18880
450,27820
675,32940
1498,27380
1553,15630
638,47820
1500,83980
812,52850
278,37590
297,57880
964,15660
464,16450
11,11750
297,32980
478,14670
917,13800
296,14620
338,19070
1230,16940
1409,6280
385,12750
1596,23610
196,24960
462,59820
1094,25900
1524,8450
1565,16630
94,8160
1170,33480
731,27570
1023,26140
385,2830
1497,21070
1439,36340
1556,30780
129,12170
1090,14360
412,25940
1515,15990
820,17400
305,70090
29,17270
1000,49330
1305,2080
780,35890
951,12880
328,42540
981,9090
774,28270
717,39340
1227,6750
1422,12690
998,33780
262,33860
1079,17740
863,54860
1051,14440
1361,105610
968,27020
1267,13360
609,53990
33,26890
64,14160
1125,15720
1258,26890
1380,17380
1417,19200
21,35630
928,13730
5,28880
1569,26980
1173,20570
303,20790
473,34070
1516,26550
349,21600
29,28720
1246,34000
668,29150
1206,11330
1307,25210
376,7950
1418,22340
797,18340
287,53730
464,12180
1337,44730
77,19860
310,42460
1093,19750
1331,16930
1346,20620
1259,33460
1391,37970
793,18090
250,27340
651,27230
1404,31620
167,26070
1294,25270
1098,26200
211,16630
1498,23140
1578,29650
508,4180
1230,23300
1391,7540
1449,43070
735,21940
124,16170
650,19060
1335,35380
61,47950
830,37780
959,80980
715,19340
1400,17650
844,38010
553,15850
176,22740
587,9100
31,17690
280,3970
1384,53700
566,19430
1041,23580
1561,28770
825,26150
513,36500
1198,14150
1383,14270
261,20600
1153,23760
383,9080
1305,55810
342,22570
1371,45050
1234,36140
1199,18380
875,44510
125,26480
1568,8640
469,31000
422,22550
1349,36260
44,16570
37,15720
512,22990
1077,21810
1008,13790
463,31960
1439,26480
1141,21580
307,34220
725,11760
811,24810
1390,16490
1415,26880
1333,37470
286,22980
1025,99250
300,25810
1110,43350
25,18890
987,46760
422,19960
1488,59640
1184,18560
155,45010
275,80850
1063,10880
223,21510
804,25510
472,23190
693,17500
291,19060
790,41380
465,13290
21,7200
1119,44350
1136,15640
1288,16470
1114,8080
1031,31620
44,8230
37,10600
672,25390
262,16370
665,24980
254,6340
12,35830
691,37620
1317,23740
590,15670
1237,28260
73,21980
1249,22470
1141,25510
1231,29620
222,30340
1074,19830
109,16570
255,27730
636,13550
839,54960
826,15730
255,18130
7,18130
90,20980
1381,7330
1026,17510
316,11850
1498,43180
1002,16820
1484,34600
1552,28040
221,14680
1576,17530
921,25240
1525,56980
1078,37180
813,29390
954,11480
1115,17330
1159,29850
1527,27350
235,18720
270,10270
477,44990
457,40170
1317,31030
1503,31880
1540,56060
519,21630
847,11860
1379,49710
720,46420
521,31570
194,18000
793,19830
30,13200
584,44750
1031,37380
1133,15640
1481,15610
1057,13630
207,20420
301,26900
324,18070
1101,29680
9,34340
880,6410
514,7460
270,7540
1451,30890
811,32020
1205,17270
1257,26200
1340,41680
2,30920
89,10060
277,22860
423,16780
1129,18270
141,22080
1522,17130
1385,32480
334,60890
997,18570
1573,24700
355,15540
258,60570
1224,17750
495,13560
539,30730
1352,24060
1252,27820
806,22000
1471,30480
479,17740
1388,18730
1000,18690
1514,22540
314,29330
471,21260
1150,26690
1377,20850
1123,27190
1208,37930
1272,5280
136,27930
1179,14560
1505,42790
320,29140
1159,22000
1470,17260
1081,21640
1104,21180
36,21490
582,23650
178,22780
1425,10900
704,8240
203,24170
357,19080
1548,2770
162,22800
169,27970
255,22010
906,16310
1069,24820
907,26080
1554,24390
462,14110
477,24870
1461,19010
655,15600
1078,22780
1432,19840
155,44930
1590,4220
642,19830
1393,11760
307,36210
714,13290
724,19880
326,26660
782,20390
618,24890
251,34710
1422,17170
1186,31220
710,15050
209,64150
1519,45610
785,33880
29,38390
703,24180
1316,32350
857,14350
504,32520
1193,59370
142,14370
1143,45200
1457,17700
488,40780
14,10290
496,10780
341,55440
96,12300
1083,31030
553,21080
293,21090
1401,10030
1057,26080
424,33420
1043,34540
507,22410
1051,6830
1265,44120
458,34100
821,17340
935,39950
1559,31680
885,4290
363,16470
973,30780
604,13000
1081,28600
655,22120
1420,27970
119,58480
1553,9520
799,33850
1405,26670
245,14430
421,9740
212,25490
10,21270
1202,53910
1397,19480
1190,26820
1424,22380
620,36170
323,31300
1068,24590
1137,23610
46,27970
705,30310
962,3460
462,25060
740,21220
1205,15970
626,27200
180,33070
1272,50640
1012,17580
400,41310
417,37800
1545,35590
850,18960
202,25710
1561,27670
147,22920
354,38280
549,51900
748,31840
638,22020
1021,41960
349,34750
1052,16340
728,61870
1073,21510
1066,26730
1182,16210
569,25680
645,39880
739,39340
843,10050
991,45220
1029,35620
1417,27580
1302,26370
702,17070
941,2300
808,23860
1521,31480
937,25750
859,44510
587,25140
780,16560
469,36230
1186,21040
1567,19450
1512,7400
568,18450
234,32010
528,15730
718,13810
1158,21920
285,13300
468,38970
1239,29880
136,14510
324,17200
1299,33040
805,13080
628,36600
5,22010
978,26220
425,29580
1243,39020
567,22010
719,20780
359,38970
1123,11860
489,24730
1150,74340
113,26160
282,13050
65,54870
852,22580
319,9430
94,20120
943,26880
458,26380
1189,292780
594,18170
1446,30570
55,21940
1,21810
189,38110
1047,3930
484,4260
1492,14440
673,3250
1222,31080
163,32190
1178,44280
166,16400
319,23210
240,38170
878,27450
823,29430
1512,28230
707,9430
1453,18270
155,22240
188,34470
619,33300
904,17930
1357,17740
1210,30510
666,26440
312,34430
1243,22870
1583,26520
406,9040
1163,49490
451,8300
664,13660
1575,22020
1028,16270
1257,39020
595,20280
382,18060
505,21510
1359,37040
643,84510
956,20780
512,33740
601,38840
173,28670
338,15450
1285,10480
782,11970
1167,17980
306,25810
984,20720
1168,32990
671,15300
593,11380
681,11220
1034,21180
242,20500
202,15680
958,11780
1239,24730
433,15480
891,22210
892,31480
1201,15970
483,27040
629,4540
522,39910
944,20610
1045,30140
1356,37040
1161,40900
1039,11080
1597,43170
1425,40900
715,16010
1529,37080
1103,18340
1404,20470
769,21070
927,13680
1151,34200
350,21320
338,18970
438,8990
1065,33070
486,24870
107,38580
1227,29140
287,10780
51,17980
992,46170
1498,18620
1435,28880
588,43440
996,14140
781,26190
22,16240
891,25620
956,15880
573,28540
1242,15970
228,29020
1394,18810
1189,6880
1016,26060
30,32750
498,42940
1243,18760
1156,25520
1032,15890
859,20870
1117,16940
753,40440
323,23740
775,20860
1006,10270
1070,17470
89,40660
506,10780
22,7340
1530,17680
991,21230
1027,14410
1156,46230
1580,25510
1416,24960
465,47980
649,18880
316,37180
1081,44280
754,11530
1395,27120
1105,9550
651,47820
1597,8620
1288,27140
1089,40340
1398,10250
592,53990
854,20720
1250,7130
1122,45990
703,38400
421,38390
1016,26140
1082,18560
732,18430
1552,35760
297,9070
546,20780
634,29220
335,34490
125,11740
665,22970
669,6880
625,32650
1127,3220
803,14700
1393,8270
636,18880
1110,22980
835,33900
1491,19870
395,50500
1165,20570
909,10040
916,14500
633,14500
734,31840
1199,18360
1107,28190
129,43010
235,20500
329,15060
1350,6810
248,17500
314,19010
813,15490
528,27370
1106,13420
156,13890
1438,12700
451,23500
776,22170
1318,50500
1277,13070
183,25280
718,23170
843,9700
1120,11140
360,36880
805,34390
366,24450
1271,44440
1317,20700
1366,31030
1438,12170
895,34380
260,17820
321,11580
688,24790
38,38390
429,98690
1023,28500
1367,8620
1548,41230
1088,33560
1098,35730
179,14480
1579,18080
141,18430
1551,35620
549,33910
100,34140
1513,7330
1098,20410
1192,3280
1102,22800
1447,25270
1039,75480
238,27100
1443,36230
1039,32080
1538,8310
575,14150
586,43030
368,10580
443,16720
693,6860
998,20500
827,35540
1475,26530
87,46180
2,12680
781,24130
953,15150
1510,12510
1196,7040
548,15140
190,22380
546,13980
1154,22050
1142,49870
1509,7980
816,18550
55,14410
420,19230
1228,28730
1296,12500
1580,4980
1048,14840
246,22120
925,42820
168,41630
704,26500
1547,10720
902,31610
990,22180
816,30220
498,20090
1204,20980
11,26390
724,42380
32,16090
906,31480
170,17830
1526,40870
1474,34140
780,27580
1443,22920
1531,20880
934,27710
1076,31380
362,79580
1384,22560
794,29480
493,36140
243,37370
162,46380
696,14800
352,17740
1303,19500
827,22920
714,28200
1131,46180
1376,31320
350,102790
295,20970
27,25600
1432,24870
215,42730
1152,20890
1413,24630
391,9430
838,27120
309,21140
731,58190
1564,20520
279,24810
1359,17310
457,78520
695,21780
985,12270
13,9160
913,22230
1189,35360
1095,24820
428,10700
434,27350
198,41740
1191,31250
621,15240
531,31570
830,36750
353,48780
849,13180
1266,34950
1482,16480
1524,16050
1547,15450
1031,41870
927,19700
1351,14120
40,40680
322,23380
114,26480
216,21430
1344,54370
1580,34140
1249,29850
1425,24130
511,16260
1322,25830
699,15380
1458,18150
35,23210
366,21160
283,18880
1046,38680
1147,12820
1083,7120
845,17100
130,13980
765,11180
927,36120
92,44400
157,23630
59,75380
713,31560
290,26480
1236,25510
445,25500
197,33610
1400,25080
1385,21780
458,19120
746,63220
1148,30920
1106,26390
660,17420
48,40780
1278,16630
1487,5780
995,48330
1095,26160
942,3410
1236,130250
1377,47190
1363,27280
1149,13820
366,21760
1336,21950
202,36520
1468,16730
383,29400
242,36230
1019,13510
1496,29770
1484,28870
1280,33580
993,21460
373,21330
1412,6360
242,50440
1245,23260
380,35280
1339,19600
1037,19030
19,56520
887,29980
27,14830
194,27100
25,31610
1204,14820
907,38380
51,54270
1176,54930
173,18090
241,19850
1050,32860
63,9910
1390,25860
1149,46180
325,21480
792,22360
95,15930
173,38220
552,24870
324,31790
1308,10830
380,4260
845,22970
407,8620
294,7720
372,83880
802,53870
1481,4500
115,28670
14,31300
1487,24510
750,20890
63,28180
210,22020
1271,22410
722,19590
344,34200
338,5520
165,36190
1538,12850
840,37360
664,26860
726,103300
76,34590
1149,28340
1544,10780
1164,26660
369,12280
980,27830
1584,34140
736,32640
268,19720
200,37610
588,16100
318,21330
182,15580
524,43540
692,10920
96,36460
770,29660
420,36930
743,21280
1456,27730
151,15140
219,20030
594,60830
1,24340
1269,29680
42,25830
1558,32330
761,23920
1312,29970
859,27710
79,27880
53,15620
1496,10240
1411,23080
464,24270
745,19690
509,15450
715,21020
1282,10680
1455,30480
742,9300
1458,5380
270,19060
309,22180
1344,7650
508,30220
1316,12760
573,21830
470,27130
1345,8910
1546,30270
779,42880
48,49480
778,23920
1440,27800
1539,7070
600,19820
1471,42050
1545,9520
1117,14570
1589,17830
1323,21830
975,77370
1430,12510
767,16650
1442,31060
136,21260
858,15880
475,78100
450,25420
742,15240
1112,33810
789,36140
940,14260
557,13900
586,33900
1595,51050
1462,20030
1024,27980
768,31700
1055,25740
70,27770
439,17240
890,16880
874,19780
284,36150
1055,24580
922,17520
981,60460
112,38590
186,27050
426,37030
1378,20950
1279,14380
1233,13400
1465,25270
1235,41960
1268,18630
1450,28740
311,17100
1033,16930
594,40280
604,25390
371,34750
1224,11750
1103,30580
264,43030
933,25560
324,29980
778,10620
1351,61870
639,34970
56,23000
1470,37180
767,11080
531,12300
50,14160
824,27870
847,31780
1566,20460
632,55350
884,100610
1058,15250
586,11580
842,4310
1347,17420
1080,28500
412,18280
298,25530
1574,35080
866,18960
1128,20160
822,20440
324,19960
1508,4730
398,15840
745,14790
1048,17120
1489,31800
748,17300
692,19530
812,22660
1064,7390
606,7820
967,12850
1104,47950
499,29390
377,22030
217,29070
279,29230
1562,35080
337,19080
1205,50750
386,33110
1065,47400
72,48720
777,16860
744,20910
1231,89400
908,35610
1079,15940
1159,21260
856,12580
897,20040
1483,23180
687,114260
1099,38640
675,14740
937,11100
1331,30500
911,32050
745,12180
1354,45900
639,30470
1534,24870
689,114260
211,9040
1352,15100
622,25800
940,23580
1185,14380
1022,30150
947,25280
921,26270
1562,29930
243,19070
439,29400
613,6910
923,13070
611,15800
1071,19180
1020,38390
34,68620
834,24790
227,24180
1486,19080
829,27660
1478,23290
1019,35070
569,34540
1420,28290
482,11680
777,13900
87,30400
270,16920
1348,36840
244,10270
726,34120
792,24850
71,32350
415,6180
34,15720
1174,35720
669,55180
668,28430
865,7770
646,20520
1114,34980
765,31700
686,3170
297,33860
595,17890
139,39400
1260,51460
162,24730
1522,28780
313,124870
863,25070
1503,17200
928,22110
237,20550
1099,14410
574,21640
1553,20680
878,15380
980,21480
1173,10360
411,22180
1066,19760
391,23350
914,12190
747,38810
490,33880
286,20550
1273,30860
620,30690
1518,39920
788,20520
458,11980
893,25740
1517,6310
1435,19200
99,17380
50,26890
1126,31440
113,37800
1093,18280
271,12740
720,24990
517,34750
819,29410
62,49260
1058,7590
137,29380
495,24130
504,31030
485,26370
1399,19600
945,14500
1439,46570
1053,20130
1063,29730
310,37600
1254,35980
1342,19510
899,12630
481,26860
1034,44360
1405,8040
548,28840
698,23160
976,4720
275,21220
81,3340
1345,23200
1378,22020
300,19340
1301,19820
617,22370
365,24060
1417,22030
828,32380
1045,37380
873,73650
648,20820
1434,22870
1446,17080
295,8320
1399,7350
884,22560
1482,20480
1107,24130
880,9420
580,106230
1157,32460
1133,51960
943,14260
630,30780
1472,13890
493,17870
1060,17490
1179,13440
810,27730
1191,38510
1538,8450
53,84730
1372,15660
82,42780
120,24890
763,69190
1468,44200
616,31740
977,26480
1233,29720
1550,51960
1255,25380
196,17520
694,24500
1489,40460
1303,16940
1435,31840
1389,27930
1301,36770
858,14380
425,37060
541,17190
289,17250
557,14220
625,40300
1427,36610
199,15250
1252,24300
1035,24940
817,22860
1376,18340
188,11580
643,29560
1530,9470
585,16080
1099,23170
943,6100
1497,28160
363,37590
215,12180
1079,33730
940,14620
725,4500
917,10600
276,32750
296,37090
691,20280
702,13420
723,35610
1011,15880
1113,31440
685,23460
61,51050
554,15150
452,14630
163,39070
271,29630
676,38850
647,33210
559,37930
30,50710
524,52670
256,24570
813,25500
800,27570
1276,29480
37,19080
299,20790
64,42820
1194,41120
1540,10780
950,9410
132,31680
72,7550
1031,24240
1294,7410
258,31230
155,21040
127,44010
731,28230
3,19780
1586,39420
398,8910
537,15100
5,16340
1405,12820
1030,26860
1339,16080
172,32920
1186,22000
1334,12760
277,23270
596,28290
1297,37150
83,11580
1104,22550
934,7720
1121,10810
844,14380
733,9610
1306,22800
139,15830
200,23270
1319,26480
1039,15280
1479,29680
655,13540
1466,30980
764,11080
1191,31730
1049,13760
1080,12270
623,9310
841,20690
379,9500
1473,74790
1513,16680
156,15400
1059,12530
1203,11000
1403,18880
638,38730
63,21080
28,31240
839,17730
1308,37610
849,28480
266,26950
70,10790
198,12370
576,22550
942,14390
529,45800
138,15010
1414,31590
1450,16780
625,18730
851,28600
879,16620
744,37720
466,57610
283,17810
1160,17460
331,19550
571,26230
644,23530
771,16780
418,18280
1577,28530
1029,25820
245,12940
1134,47360
1138,37040
949,27800
1507,32190
515,36250
413,18270
580,10280
798,14700
1537,14400
454,44820
600,29380
764,35720
57,28420
724,33770
344,39030
1544,21400
349,33620
1427,35830
640,17430
719,18170
1442,48670
1160,17500
292,23680
997,18460
1559,27950
94,28620
24,356230
1195,39550
997,12230
964,33360
1278,65860
1010,19030
485,3700
370,20680
1223,37000
615,16070
579,28650
382,28910
1117,13760
598,27580
32,10140
1286,6810
1065,11480
616,44790
102,27730
685,35230
393,32360
1572,27800
616,20870
759,25800
9,32740
753,11110
563,20110
517,5230
558,32380
319,14410
332,17230
176,13300
317,73590
1008,33540
1353,25180
857,24840
536,11140
1444,26710
1203,30400
1554,32100
1198,21180
144,39180
83,34790
1337,13110
1580,9700
271,28940
531,13880
919,24210
39,13730
1529,60370
788,21220
152,43980
844,43030
866,14210
802,13890
461,35630
803,36380
537,13970
1126,30190
607,28230
93,41690
196,25410
1485,32740
674,22570
419,36280
1214,19020
1516,28730
1483,12450
1485,19100
826,38410
406,33180
794,21210
583,35980
1376,16800
1403,14670
571,41390
675,73060
17,29730
639,37040
474,18590
807,34680
277,33910
442,33110
269,34180
1204,32980
633,21810
217,28380
1355,16780
869,19630
847,20160
409,49600
762,22080
284,30580
164,23860
728,10330
750,13980
447,31000
1011,16480
1254,21220
422,70720
78,11950
806,25950
762,19200
1074,29120
712,10070
562,13970
1311,32750
1596,27450
750,40440
1497,13190
855,3870
29,16980
554,11610
271,12690
1534,17530
651,18480
456,31330
505,49830
463,45110
438,32980
807,25730
831,30170
231,20860
947,14620
97,14370
722,51630
1313,21680
1398,15930
1574,9430
912,27800
448,18200
1423,32640
254,17870
885,26220
412,21070
333,6400
448,6610
1486,10540
1136,76800
942,53290
897,12190
86,31840
9,22030
587,16280
462,3900
744,37740
290,19060
245,13790
351,71390
834,11180
172,23980
186,44260
1036,38680
716,17650
1244,8380
1008,37930
1378,36040
614,13540
1148,23620
783,65570
1552,17270
931,29360
1559,16500
614,20280
1521,9580
815,14960
926,5110
1548,32740
1280,27800
1140,31620
332,27150
754,22330
259,13670
406,32320
1059,31450
38,25100
1563,16710
1510,32190
1144,29480
540,36980
1473,16220
626,12920
990,24560
1555,8680
924,62980
801,14310
1309,37250
165,31570
677,22060
1407,11580
839,39360
171,16510
313,18920
1401,28070
331,18920
1412,26330
1289,11960
142,29890
577,37140
160,30780
1591,28200
1315,57360
867,28620
479,26760
1092,19530
1384,20380
777,25510
148,23520
1274,26520
1016,37690
1040,40450
924,31600
889,23230
104,9100
1360,31630
577,23180
126,70180
646,31120
315,24840
605,41680
1542,20490
1003,38140
882,41540
525,39540
314,14480
1021,24270
1073,32650
994,12970
798,62890
675,27220
103,38100
850,21070
1550,13760
949,27830
1421,6650
803,47880
7,33480
910,23200
1356,53620
150,38010
434,5610
812,22860
420,9780
451,9740
1291,23620
1478,24510
157,38400
583,28230
283,16450
572,35200
875,17100
484,22300
1546,7300
132,14210
1086,47980
1109,18570
50,13140
525,17380
760,29120
116,45010
1363,23920
1446,25570
227,27910
20,20730
1332,28770
307,14730
1347,36770
118,10960
595,44750
619,27270
1280,11380
1066,14150
794,35820
181,59930
823,40440
1587,26070
1293,19820
1020,19820
587,12580
215,24580
1360,17100
1179,82670
837,26780
1185,26190
1367,16720
1306,23140
510,20940
988,23280
105,17020
165,35320
358,44160
419,30180
952,13890
160,32980
1526,9610
917,24780
910,18080
1562,18310
807,29100
443,3900
1238,18970
214,48180
1587,14730
452,27260
264,3960
1335,21830
359,56120
1523,16570
911,27810
564,17830
678,23410
795,15930
1344,20950
1460,46690
469,21220
936,64240
139,27350
1041,18690
164,17730
1137,4780
755,8620
1234,35820
1547,39320
952,16520
817,24510
988,11060
1070,47300
160,33500
1486,28580
1256,12280
1566,20320
198,15170
1240,19250
553,18430
781,14750
764,7410
8,36760
648,54260
818,23430
473,15070
427,47970
87,9520
278,15200
926,24130
559,12810
1369,36260
701,14440
122,29730
479,21830
312,20550
222,20790
1523,9790
6,44440
118,26170
1077,22000
751,10130
849,28450
1289,14310
1364,5440
674,37430
259,8170
1519,26860
1174,21230
234,33300
1192,28780
1301,15970
1339,42640
45,25180
1455,28740
265,16570
825,21860
1512,7750
1046,40240
1396,6760
156,14130
1155,27480
1116,27010
1024,28490
294,4240
956,59500
882,37600
906,20210
1004,22980
481,33460
426,21980
380,16510
46,17580
332,34370
503,45120
1504,34780
1130,14310
19,12520
229,20600
1222,25630
1099,26890
541,30760
1017,28490
425,7520
429,14690
739,39910
314,44280
1411,24180
1481,45900
233,7330
551,30690
1211,19240
971,33340
189,26430
1382,34780
1165,23580
300,15350
1047,17510
417,30490
815,27730
1107,31290
383,24150
1213,44680
1157,8520
1447,33310
657,27230
1519,26160
1092,50500
833,33020
282,19230
80,41120
428,16810
1005,43390
660,13900
39,18620
739,40670
1476,52870
1363,58540
642,14990
966,39490
469,60870
1030,33900
637,7460
1275,32110
1245,37480
56,20030
585,34700
652,27000
1209,25650
266,24130
1127,28410
573,17170
1286,20460
45,10350
502,32770
124,25060
832,29240
1286,29680
643,33850
1197,21290
1033,44440
458,15590
931,27900
129,35090
681,10970
1240,12520
1181,22800
1510,27730
721,41190
329,42940
218,90620
1558,35520
1106,14970
981,17840
818,37360
1372,27560
1257,81710
4,32370
292,20790
219,21450
395,27450
1015,20110
1415,12690
1225,11740
1193,51360
1237,24280
893,75460
713,46420
328,10870
1061,13440
893,8460
1284,31630
552,32380
654,17100
1141,19620
1105,34370
1562,8960
958,35930
631,21100
1554,21400
471,35580
887,26480
1239,18540
1304,24970
567,16230
1084,41120
1470,16690
363,55340
1230,41460
1090,21000
1528,16090
717,97070
1546,36990
179,31180
142,17430
599,21760
1185,13330
999,57700
465,14020
551,14190
612,34140
6,32680
337,22190
113,37500
193,42140
459,18110
884,28240
1462,31830
1569,9430
1278,22610
174,44910
248,39660
293,22980
124,37030
1521,4730
641,46560
1246,44690
1506,15490
525,19320
1521,217240
649,7460
401,7080
440,3190
734,13950
140,14740
697,18780
622,22170
1571,29630
679,46720
206,19010
1094,26440
1014,14730
216,19600
1274,29420
1087,83350
789,28320
1242,26420
689,21180
111,32190
342,21140
731,8580
1432,30780
1181,22240
1365,21870
1441,13920
1308,16480
1583,20940
1195,31060
1263,7930
900,31230
1393,28030
17,12680
385,11880
1574,39620
547,28180
683,103570
915,15260
309,31240
1270,11620
117,17020
1072,32590
1037,20520
845,46280
257,30850
758,14040
654,20210
445,29680
1218,23730
641,38210
750,49560
977,40020
769,25240
301,11580
1162,6520
762,21070
446,47540
1067,32590
1570,40230
1508,24740
1447,23030
660,10680
1308,34670
1364,26820
1299,52150
19,20430
1213,19940
98,14620
1382,9930
1499,14020
1454,22780
1426,34100
229,14570
182,45370
1473,21800
336,16780
1069,10600
1167,24820
523,27960
82,23300
1150,33610
293,29510
