,Prix
8,13320
926,39600
204,36170
939,25910
724,37600
1333,17240
1197,23680
1102,33480
390,27730
136,22180
293,19920
950,9400
707,34490
781,4860
1213,34610
171,19360
1014,18750
257,26540
611,40130
1232,21180
426,23850
1041,16990
169,16160
399,30510
317,29590
1056,4650
1273,15520
679,89300
137,35820
134,8510
1445,38260
112,36270
138,93580
1090,32940
955,17960
531,31780
889,18430
238,10240
1154,47860
1519,38330
1483,8360
1070,4700
1081,29630
1594,31760
543,25090
1070,17240
308,6840
1135,23960
727,28320
1548,23740
581,37690
1198,45020
849,49930
909,18700
1122,13980
445,27040
1536,31180
658,30220
1237,15250
1116,22030
607,30850
1166,30240
739,82480
904,10150
1544,13900
147,18060
235,13000
62,16140
1304,44260
449,22120
1403,42510
754,3850
961,5200
1586,30660
44,27830
874,6780
1579,29790
289,41740
862,6950
861,40090
1542,11640
147,60300
1477,20780
922,20140
943,64340
10,27590
1055,10710
841,46490
1232,8420
270,20150
1136,23540
878,23780
983,39650
1281,43540
1234,12210
1057,18520
268,20650
192,32450
375,20100
1383,29380
580,19210
1049,21980
96,22780
1129,30730
293,22200
760,16830
931,49820
505,23370
553,7060
6,26730
1226,31700
1309,28230
961,21040
1341,15300
1482,26130
1364,41420
400,13790
253,29410
1026,10580
1522,20480
1032,27580
786,13090
691,28160
471,24610
979,8980
1277,52980
537,21040
1419,28440
282,24720
153,31700
41,43300
638,23150
836,19980
1001,16930
541,24960
911,11400
103,108290
1326,18170
7,18350
995,27230
414,15050
1168,14020
437,26380
986,16260
1149,21430
586,55780
1210,39910
662,21680
1357,37690
595,19230
1236,11110
768,6430
292,9780
892,32460
1373,28390
365,24060
1594,28880
1235,14940
388,32210
497,29370
122,34140
1382,24980
191,24060
1009,14140
342,8490
688,18290
383,39490
1474,28270
1108,25460
490,19060
109,13680
179,32110
130,13500
912,28780
985,36500
5,26060
110,17310
1270,16970
1007,20700
780,21580
637,30220
895,22270
415,19240
311,28040
223,66310
993,28500
1227,40780
522,89140
415,31440
593,30400
1363,29630
540,42210
1008,57100
989,44620
1092,23170
66,28300
839,22840
1094,15900
321,18130
695,50380
738,20760
1331,31810
898,37180
7,24580
805,9130
682,18310
424,4250
998,30730
1016,17260
1422,18850
567,14820
960,17260
649,19980
221,29110
248,14740
691,23720
540,30330
87,20890
1031,7250
716,37600
871,26300
302,65430
641,8400
178,33460
630,56040
815,4020
251,34850
999,6050
16,16920
369,12860
246,20400
79,39310
491,26540
1441,21180
688,9730
960,18270
462,5500
626,24510
177,6840
1365,44500
770,84520
786,16590
675,14730
609,13730
36,8380
732,40300
1384,27260
539,21580
1536,34340
1553,26670
518,25150
1342,16780
787,18120
594,32380
814,5490
956,13320
780,20040
2,21090
870,23350
511,20810
986,14860
447,30660
685,17530
1291,28620
1459,9580
1056,31240
463,36360
1159,15190
1507,14260
104,18530
530,17010
28,29360
38,19360
259,18890
1039,21860
469,18420
1291,21980
1371,18310
1384,59140
196,36390
991,5850
207,16330
603,17120
1285,26900
1361,21000
696,38640
953,18880
195,37360
1581,38480
546,32920
368,28350
1496,21090
1356,19020
31,24800
1437,48720
568,31030
910,31330
1236,9970
440,18580
1405,19290
45,11370
156,23520
1223,20300
137,36270
775,17430
1201,10610
704,16100
833,12520
247,20120
1151,19530
578,23110
836,41510
1588,17900
879,13890
797,32090
1276,33430
1267,17580
396,18730
267,9660
1411,17030
798,35070
1179,5600
958,4840
523,50860
1503,5760
349,42330
1430,25970
997,16680
934,29740
1315,27350
856,11710
396,36080
366,18360
1353,34960
13,20480
874,14500
1281,22490
677,49120
851,19090
500,15880
199,63420
1460,10530
1083,22480
405,26380
79,34960
1377,22990
1211,8230
22,34140
753,27520
262,13860
805,17530
992,25950
1535,20200
1559,11270
137,31780
1221,7860
1112,30690
1048,13999
513,24840
13,35980
1495,51020
78,12820
1018,23740
309,25150
172,22180
850,37600
1164,34290
1354,19950
1550,27950
843,36840
541,62470
671,22120
219,33480
132,17260
1538,16780
1144,9820
387,60980
777,19930
276,53080
227,28400
751,15360
1312,19020
1161,25490
1070,29110
1472,35080
1380,26660
1338,7610
784,22120
264,54350
527,25510
845,11680
1496,16220
58,18590
1041,19850
1435,45890
931,26730
41,43380
1042,16390
581,19770
582,36510
76,26120
72,18060
69,15370
1260,32640
891,14170
1533,24480
592,28620
738,17150
1509,51730
896,3850
414,32310
416,34700
54,51020
422,7330
818,54810
917,17630
1317,3990
215,13540
806,21240
965,24360
1096,31340
883,18530
1116,24380
1323,30620
402,11600
1206,20580
521,28620
1415,17990
1499,8620
1038,26260
386,26070
1340,18350
729,22660
719,9880
882,15580
967,18240
880,27040
1174,32730
930,17100
283,26380
409,9400
423,27040
350,50670
192,43660
163,18820
672,17540
339,37120
1543,35090
457,34220
1000,17520
763,70380
12,97920
898,29390
559,20670
1171,57710
409,40300
977,4400
1301,29230
90,13520
949,24720
154,9520
1269,18580
970,18430
683,41380
899,27720
994,14860
1510,26040
1269,27950
382,38390
276,11100
964,26430
1523,41500
474,25290
440,26230
1329,17830
1157,23960
32,56270
1457,42480
935,29530
579,45510
802,33900
46,20020
168,7240
476,32080
1202,29900
1421,17740
1218,20730
1440,37690
1083,17640
1186,19930
1453,31900
517,31300
179,36530
558,13780
793,6360
1274,30460
1525,48040
684,21240
335,39540
1026,10540
1499,53520
1012,15710
385,41280
1064,29050
269,10690
382,20110
143,7910
272,30490
1265,62380
726,11640
877,24200
100,13080
1380,34080
59,56250
876,28600
406,33580
582,17640
936,27810
1587,38210
1565,14110
845,36870
244,18430
1300,14010
448,27810
1006,7400
883,18720
778,12180
1339,31870
93,9130
629,95620
826,5490
509,21600
608,19960
789,17340
1385,17010
612,18860
1498,22590
1152,30430
216,41880
578,26850
517,11850
1247,50490
708,7730
1251,24920
280,37960
930,22540
965,15660
604,19600
1076,12160
17,29050
1019,19600
26,13530
890,22470
674,71000
197,32380
1292,11860
1191,17090
622,14980
1293,13300
210,28300
258,29760
1286,21020
251,13550
110,11490
1124,120870
532,25330
1399,22510
212,39560
1567,58780
658,31210
573,26980
1293,9430
397,24470
769,13630
1480,18270
510,20030
508,29880
453,12750
665,1680
1516,18220
1558,25720
623,26140
1505,31340
265,25140
334,68620
734,28330
455,35680
29,56560
285,22260
867,13000
1260,29730
299,26070
340,36560
1253,8790
551,43680
380,42830
775,29730
203,21190
493,24180
1078,11980
1516,14140
1587,16140
116,14020
1177,59930
737,9080
1024,21620
384,31770
1488,9730
1432,9430
1557,27010
150,17130
1092,26910
407,21400
1508,10690
825,17820
340,33180
14,14590
1001,19870
1335,15480
791,60460
950,16610
333,48380
981,18990
792,2950
717,37270
1250,9740
1447,17390
999,17090
295,48820
1091,91780
877,48720
1059,40240
1364,34650
947,22540
1254,33230
605,9260
50,51940
86,8170
1137,19000
1244,14280
1398,31120
1443,19550
36,27120
927,22090
1590,18080
1579,26660
1178,97180
310,26200
473,27480
1509,26560
350,28980
44,27040
343,16480
523,27480
1229,16700
1337,19450
371,5990
1417,57980
811,28730
290,28540
461,17800
748,15520
84,42490
346,30070
1095,15280
1352,14860
1375,24590
1277,24060
1408,33930
796,18380
234,12530
652,9180
1400,26880
174,13540
1279,34980
1086,36380
227,35680
1525,43420
1577,28320
491,21630
1244,9770
1416,36880
1542,37820
736,4620
139,13300
1313,32400
1337,12320
75,32750
812,25450
966,35260
715,13760
1418,39600
651,41810
539,14620
181,18430
609,29590
49,12490
284,33530
1386,29940
561,62370
1024,30500
1568,36880
837,43270
502,41040
1215,38170
1407,18580
269,29420
1167,9450
377,13180
770,15900
351,24470
1366,21020
1170,44480
1498,14710
888,33750
729,13320
1592,51680
473,17200
420,13560
1339,27580
66,15380
41,55180
496,27100
1089,17640
991,22450
448,30480
1462,30490
1148,26270
343,32580
722,26660
834,12940
1413,18950
1409,27810
1337,19340
290,17730
1028,115510
302,6840
1434,24580
10,18670
968,40620
417,21330
1380,36560
1182,22410
153,13050
313,79340
1067,9660
208,14280
821,31340
457,31110
704,18630
328,34960
832,24180
456,28060
20,14450
1142,35830
1149,23320
1313,31840
1123,17410
821,39860
49,32810
51,22930
674,24570
265,18450
667,6310
286,32980
11,17830
1337,25700
605,19950
1259,17220
87,17740
1233,3560
1166,21760
1216,11140
226,33020
1095,47180
117,38050
255,28870
637,20210
853,43440
845,13290
287,82110
27,13410
99,42690
1378,28540
1042,9300
308,18210
1503,31060
1003,10580
1490,41530
1572,18430
227,12700
1582,21870
938,25400
1549,33230
1058,19600
817,24130
972,7400
1138,31580
886,23820
1531,29910
243,21380
276,33890
506,20310
442,54850
1319,15430
1529,14670
1484,40000
509,25360
830,21180
166,25720
754,32590
511,37080
749,21270
806,38260
15,34680
581,19700
1012,30500
1145,18060
1508,27020
1062,13790
192,28160
337,37170
315,27120
1123,17230
1592,19360
884,24670
519,39130
707,4170
1450,14670
794,25060
1228,18940
1243,5190
1362,14410
11,21370
111,14020
266,19630
421,13790
1152,17900
141,11510
1546,4620
1387,51250
372,39320
1016,10480
1596,17750
349,31300
292,26390
1221,16720
1402,22640
534,22360
1373,16780
1237,37600
810,3850
1471,38980
479,35730
1406,20980
1006,14700
1531,17420
301,29950
502,32020
1176,8940
1395,22950
1146,14290
1195,18860
1298,17830
151,35830
1201,33730
1157,78880
308,24780
1186,33730
1497,14260
1103,22210
1114,18350
1378,44330
595,10010
950,64680
1449,26890
698,23920
1020,34420
357,11130
1573,36600
1462,7750
176,18150
264,21400
888,15320
1078,12640
912,22110
1547,22410
447,64140
463,23510
1487,17310
642,29010
1091,11220
1455,17790
144,31370
256,20100
664,20520
1418,23980
295,29520
712,38020
1147,40930
331,20670
775,38380
1417,11140
283,26390
1417,36450
1184,37490
729,23710
225,8750
1520,47060
803,22470
28,24280
722,17810
1303,34180
859,30050
491,34360
1181,20330
142,13180
1150,47980
1453,31530
517,33330
13,32060
501,17050
379,54860
118,21980
1097,14710
578,24670
298,14430
1397,27780
1065,25900
419,12940
1044,72430
515,19740
1067,790
1265,25600
490,41180
844,11020
916,26230
1559,21870
888,30480
360,17410
951,16050
590,22780
1062,44810
685,11430
1443,25900
134,65250
1578,33040
835,51800
1401,18340
274,42320
419,15580
213,43430
28,48380
1210,33770
1400,19920
1178,29870
1447,18130
645,34110
327,46390
1087,26880
1145,105450
33,20440
714,11860
1476,17560
453,18880
758,16770
1203,17350
646,31530
174,14260
1260,11140
1028,8300
394,10580
450,36650
1551,21730
864,30910
204,35980
1556,41160
148,33730
347,18730
572,51020
752,13510
658,16220
1003,23540
341,37930
1060,20380
763,34140
1085,21410
1047,12850
1171,8090
575,23600
660,13900
733,24400
859,12740
973,21340
1032,30060
1440,63760
1305,54460
711,13930
920,45220
831,10780
1526,17260
973,19620
897,21200
574,22800
1537,18730
459,38830
1195,28730
1562,43270
1504,3880
571,31340
224,33220
511,29940
738,6030
1172,19180
273,30660
467,12580
1252,32110
123,9610
328,15800
1285,29960
822,17900
615,38840
25,4670
982,4560
406,47100
1241,16720
573,15110
719,6640
352,26130
1123,26840
477,17860
602,25660
117,17660
285,22990
86,43950
867,12580
323,17530
101,27340
943,28340
443,37360
1391,17010
607,21940
1441,23080
71,29910
1,11480
202,22590
1062,7990
484,31060
1511,17910
663,5360
1231,45880
165,25600
1196,17230
173,18570
311,17410
233,41460
889,18510
805,51390
1515,35160
725,18890
880,18240
162,15100
181,37230
644,33370
884,14020
1243,12980
1208,31080
688,20460
299,8700
1228,14980
1594,30870
23,41230
1154,24180
442,27810
654,13430
1571,37370
1029,18620
1255,18170
580,18290
380,13980
506,11850
1349,29980
643,24930
955,15560
501,22050
586,26310
176,27520
376,42440
1272,13540
792,34380
1166,26890
341,33160
966,36560
1193,51190
662,26340
579,20320
684,21390
1016,24060
225,22970
209,22780
937,37350
1238,22300
432,24580
904,14620
905,16590
1497,3800
483,28480
649,24130
512,31570
925,34140
1059,9430
1347,42110
552,23530
1045,19580
9,28480
1420,24030
723,13910
1533,26620
1125,29260
1403,30800
760,37480
926,20130
1144,20220
344,13060
346,29870
418,36160
1100,48960
472,28880
89,22920
1242,16890
1264,28490
67,27040
1010,6050
1489,5040
1438,62370
575,5000
997,11740
817,37180
40,9790
869,52870
936,20040
597,21330
1264,14280
232,26930
1391,25810
1186,8380
1032,17670
30,16940
505,14020
1265,14880
1170,14830
1069,19530
872,20320
1105,24130
792,32110
312,15190
785,26820
1007,37980
1079,18060
71,17620
514,13890
21,25710
1547,14120
1009,30730
1043,29120
1183,32110
1585,60760
1439,39060
496,540
563,20650
303,24990
1119,66580
774,10620
1414,30720
1115,15250
636,12410
21,28780
1275,31620
1127,71980
1416,39060
614,40830
837,18430
1272,14160
1145,32740
737,21400
453,33120
1254,49480
569,19810
750,10910
1550,58030
300,14010
544,16890
654,23730
326,27810
140,16370
687,20370
659,32540
623,24510
1140,21530
825,21680
1390,22650
651,10960
1098,18130
817,8430
1510,20650
429,32680
1203,27330
908,30190
915,19230
619,25290
769,90740
1222,14540
1095,28250
141,72320
220,40260
331,21340
1378,21630
233,20810
316,39350
836,12280
521,31060
1116,14740
176,45480
1461,10960
448,24180
779,9320
1305,10670
1363,29230
189,18660
726,18320
859,6080
1132,23360
353,61050
809,21520
366,22370
405,30430
1372,21060
1431,16790
908,23080
263,40660
325,24130
692,13400
42,23980
461,44150
1039,5270
1361,20210
1554,26200
1109,19780
1119,22030
169,16590
3,16680
154,19970
1556,26660
18,18750
116,42940
1537,14060
1100,9120
1189,24530
1124,22590
1467,10680
1073,31550
246,25060
1466,39530
1022,31600
1563,22870
583,12420
608,23080
365,15600
425,13670
712,19840
1017,16530
865,34000
1476,24760
105,8540
2,23200
799,18120
971,21980
1528,17420
1218,20410
559,16550
194,15430
558,14980
1188,45080
1141,29950
1527,35940
834,25860
63,12720
418,17800
1213,14620
1323,20550
14,19200
1063,33340
229,14620
942,7090
186,36170
707,3770
1572,40810
882,31370
1008,29630
854,54200
499,27510
1241,45180
10,12990
721,11320
50,28840
920,17110
159,22210
1248,16930
1475,19580
798,8700
385,18620
1524,40520
935,11020
1097,37270
399,44890
1408,20280
807,14670
481,21760
272,43080
159,11510
715,9880
345,34660
1325,9520
809,17600
734,18470
1121,29950
1399,18490
388,16330
332,34540
12,42460
1433,89870
234,12960
1165,31180
1436,63760
389,35070
820,29040
297,21760
765,36000
1559,19410
266,30480
1365,18080
489,40330
714,18890
985,14410
1558,16480
928,9510
1177,17260
130,12630
426,29410
431,24590
213,53790
1212,20150
608,14740
524,22660
848,15700
345,17640
832,19440
1284,33060
1474,7750
1528,63160
1569,22120
1046,8880
911,36700
1342,39130
44,25320
361,33000
130,109670
219,34700
1372,38260
1580,18110
1281,33860
1449,11860
499,22570
1343,28230
693,19960
1454,6070
53,18360
402,24620
286,23160
1061,14130
1157,19590
1120,29140
848,36510
115,25250
804,41510
944,28480
114,24030
159,36270
78,30960
711,16950
327,78180
1221,14730
438,19600
211,42800
1403,15350
1382,34980
449,28500
786,48380
1182,38730
97,15150
661,34010
55,14110
1278,18270
1479,4710
978,31250
1081,25310
941,14470
1272,30520
1404,37450
1369,18330
1161,13400
366,26380
1340,14410
186,25620
1467,19020
378,25640
235,39250
1001,63310
1523,35820
934,22480
1266,31340
976,52520
369,21980
1529,53340
242,21030
1348,11750
370,37770
1343,24510
1044,20690
28,36870
863,10620
45,13060
187,15660
41,51020
329,28660
889,28480
70,36160
1212,43730
163,17900
1334,17080
1065,14370
71,35240
1407,28360
1185,22010
316,19960
814,20330
117,21830
169,18540
538,24870
362,96200
1294,30190
379,16050
860,11880
405,21450
285,16400
407,27630
838,46780
1500,19470
99,18630
24,29760
1515,25940
755,13320
77,59880
202,30580
1289,32810
743,15970
338,15100
332,9880
164,13370
1542,24620
881,90280
665,34680
761,35500
90,32050
1142,75620
1569,38210
1163,49310
254,12740
959,35650
827,28490
771,27540
271,41230
202,36460
593,16500
322,5810
184,22870
506,25270
687,22810
114,11490
808,35580
418,18130
761,18910
1453,37820
139,19600
225,11750
616,51970
653,27980
47,27810
1589,20400
779,2950
1298,33620
875,8450
86,27010
42,18120
1487,8360
1439,5630
449,29630
765,18360
492,22920
735,14730
1309,17080
1480,30480
736,16830
1484,10060
257,32410
297,16180
1373,38420
539,52050
1346,20140
570,41150
455,15520
1334,34170
1568,18850
815,44440
66,71780
796,15780
1464,22940
1557,17740
622,52760
1502,68530
1570,28630
1118,33620
866,12640
1327,18320
1007,97460
1454,17790
771,7770
1441,4710
149,25480
861,11280
461,29880
482,20310
779,32420
1113,33470
826,12080
919,47490
566,19690
573,18790
7,46970
1488,26210
1040,26210
759,28560
1039,32920
90,9020
419,27120
898,5880
885,42380
321,28420
1072,47120
939,17110
1014,53640
129,12740
180,16950
459,53550
1375,19930
1306,30460
1231,13720
1492,10520
1271,41640
896,30480
1482,31340
489,11110
1247,16720
590,12070
601,8160
366,29500
1247,18800
1105,12410
297,35500
952,12380
329,20500
771,17830
1381,31470
654,28230
65,46000
1469,44050
758,12740
540,38420
72,12490
862,43440
887,35880
1575,25180
633,63890
924,27280
1077,39870
583,27480
858,6600
1351,15560
1115,39940
410,18570
305,30690
7,16580
878,8840
1128,29860
804,13840
313,24590
1500,19830
432,62520
750,6360
1057,31440
1508,24610
768,23760
694,16950
829,29260
1083,12630
615,15800
965,5280
1126,20660
486,31110
376,17650
201,17100
316,33160
1593,20740
339,28420
1242,24360
381,43930
1046,23730
91,39960
787,18130
738,14310
1266,27930
944,46370
1101,45630
1158,31880
1585,27540
903,6690
1502,34140
718,74820
1138,34380
687,12370
936,19170
1361,7720
892,31610
785,40570
1383,37180
660,20150
1537,47550
721,82480
196,15510
1382,33670
637,16100
975,33480
1183,49310
1055,42030
927,29800
921,12630
1557,40780
226,20240
432,20970
626,37090
1071,19710
598,25290
1074,17100
1053,35070
52,50920
816,10390
218,36830
1514,13390
811,38630
1496,21980
1050,38490
593,48820
1414,21790
482,16940
780,11360
96,22930
273,37340
1370,20320
253,26040
723,3770
785,20940
85,25740
412,15580
48,9820
1164,17850
671,26660
670,50340
846,22980
661,17280
1151,36160
756,93000
680,43380
303,27580
599,32760
139,18270
1246,11670
164,12960
1546,37070
351,34960
843,32480
1521,11280
945,27420
245,29940
1121,31080
571,34710
1546,14980
888,9420
1512,7680
1187,14930
406,33260
1075,22150
386,29500
929,18720
787,26230
478,20480
278,30000
1273,29260
619,27190
1523,20700
810,13450
461,23190
906,10590
1510,7400
1459,24130
106,13690
69,31500
1115,24270
119,27950
1104,12620
260,20460
727,10920
505,22300
764,15420
76,17740
1016,35470
140,23920
495,23730
535,33600
486,19690
1426,30440
945,14980
1469,21040
1061,19960
1082,7200
318,22940
1271,15500
1371,31960
904,4550
469,14740
1048,15000
1425,17990
533,11140
717,10290
976,16920
90,25940
1366,22250
1401,17990
1306,21400
637,10010
365,27820
1411,10330
848,4550
1028,44260
912,34910
669,18850
1428,29620
1445,31170
300,12860
1417,20980
892,13800
1501,47840
1130,16570
890,19040
603,99090
1193,55480
1123,28860
923,39380
656,51840
1499,35620
493,19590
1069,34480
1198,27730
833,4860
1208,51190
1531,32010
71,35980
1396,21490
89,26330
126,22120
801,41980
1495,15640
631,18860
996,10700
1218,8510
1581,44170
1253,15870
198,26980
697,9430
1518,31230
1332,15730
1436,7650
1412,18270
1330,22420
842,27340
420,24270
550,27030
326,32580
556,28300
640,24180
1421,18340
206,11580
1269,40980
1017,18520
799,84460
1382,35190
191,26090
665,19950
1523,18680
1438,11080
1109,15520
942,18270
1524,28780
358,26380
222,12500
1061,19810
939,16510
746,28160
920,4460
282,32580
284,30280
702,10920
721,17220
758,96230
1027,15000
1101,12850
707,15580
80,55980
562,19170
455,18000
169,24810
307,26140
705,40300
662,30760
584,39870
46,51940
553,44340
245,23180
831,30910
803,3380
1296,21230
51,29700
317,33860
77,21640
1191,9790
1558,15510
966,15520
144,54120
83,26160
1068,41030
1320,23380
272,20800
157,26600
130,10680
731,11970
3,12570
1597,23520
520,25270
5,21480
1431,17490
1045,17670
1369,16500
189,41980
1206,17090
1363,18840
264,10420
881,23500
1320,36560
94,34990
1092,28540
954,16780
1133,18530
828,20680
727,24360
1336,25510
155,17210
207,24340
1323,16040
1047,23870
1497,21780
670,19120
1493,7430
754,20140
1179,23660
1054,14960
1093,14260
642,22020
824,28140
378,39540
1504,33310
1530,20930
171,19600
1064,22300
1226,10750
1399,28570
667,57480
85,15940
44,56600
855,15680
1329,16710
852,22560
253,27700
78,21650
205,9260
573,19700
922,23890
559,57400
138,13050
1441,73350
1473,25940
645,21830
853,22860
798,25100
762,44260
497,44160
299,17960
1159,35810
337,24360
575,20030
644,38270
775,16970
444,20490
11,25600
1044,7250
254,13860
1166,15480
1170,47180
982,55980
1534,39870
545,38390
408,27500
577,35740
820,5600
1541,26620
485,21580
585,31030
802,45080
66,15440
723,17250
336,26160
1566,16260
375,20720
1451,26210
670,49860
740,22300
1473,28270
1197,29390
329,34380
980,9340
1566,30920
104,47190
36,49580
1232,29680
1002,29280
964,15010
1311,31900
1015,15670
520,25090
369,10690
1259,33860
633,17650
1102,44280
372,32980
1127,14280
583,34900
46,28570
1273,32460
1069,25900
636,61870
111,11280
697,6030
380,22180
1582,25720
635,30400
770,14320
18,50490
757,36550
671,14250
520,21070
554,14020
307,39140
334,8490
177,40170
355,29400
1025,23700
1358,14620
870,13610
548,18860
1439,13910
1190,29060
1559,16950
1185,19450
162,63050
92,21180
1367,33900
1590,23850
274,33330
564,17050
901,35190
53,31440
1552,29320
781,27480
150,12480
884,14980
880,19740
824,12940
446,17830
839,21380
564,26620
1158,83930
616,8530
112,15940
210,33460
1513,22380
694,10340
452,36770
1238,8030
1540,22180
1510,35620
1477,7480
847,26770
439,37780
816,8960
606,7200
1371,37690
1423,12190
568,10440
678,8590
33,30220
668,139080
476,16120
843,49930
281,8780
436,28420
256,13760
1220,26920
653,32430
236,12300
1346,36990
880,24200
863,11100
442,27280
772,13870
272,11640
170,20140
725,13760
770,7860
447,18630
1012,22300
1250,25600
455,14020
88,24840
823,31850
766,8360
1457,17560
732,10490
598,15580
1341,4620
8,14600
790,40190
1515,22110
857,32280
47,14780
586,33180
277,11640
1552,13290
672,21720
488,44920
536,42290
454,26430
430,56790
811,10620
849,9840
237,24970
946,14890
105,34960
756,32080
1300,19110
1422,27410
1584,26590
949,29500
478,29730
1450,27000
244,39250
893,6600
395,49360
371,30230
448,19910
964,16780
1168,35740
976,6490
911,23080
95,42690
9,34140
602,21680
465,10830
783,43630
279,12870
259,15780
389,52390
838,44850
178,32520
188,18520
1050,7400
724,15000
1266,42140
1041,41020
1405,37430
657,25710
1141,67560
819,77030
1557,38130
967,85000
1579,15730
601,16460
1539,13670
1232,12750
1234,13290
1580,34100
1301,36730
1172,55880
370,52390
758,7300
261,30120
400,29680
1094,13180
52,36770
1585,24290
1535,24740
1176,26310
523,14260
1489,11860
625,27190
971,32860
1580,14110
907,55360
1452,5370
1338,33520
179,7240
680,50340
1427,20980
822,21040
185,23150
335,32920
1420,26890
356,9430
1439,29290
1289,28600
160,22970
574,42180
162,22240
5,53410
1346,29850
904,24750
480,8150
1094,15660
1388,20940
795,15240
146,31500
1307,22010
1047,120220
1054,8300
940,6890
892,17710
124,15710
1379,14830
564,35580
140,21870
667,19020
322,41350
620,13780
1567,32300
1019,5670
922,24080
507,44280
336,22110
1022,24180
1055,44260
1478,24580
834,43660
703,29680
120,57790
833,29390
1555,30480
929,26200
1424,10330
820,29740
16,40230
915,20900
1385,10880
152,34220
433,24400
795,16450
401,22770
454,23500
1312,46740
1505,28480
177,50480
570,29460
289,18090
558,17120
879,24870
484,36880
1571,26190
148,16930
1069,27460
1119,22870
63,29740
516,23560
792,9480
133,5560
1382,29990
1466,27830
231,23740
32,41640
1353,19450
327,9900
1376,46780
135,26390
591,27480
617,37600
1307,14980
1085,33260
831,66670
195,41980
841,19810
1588,31300
1315,24440
1020,21060
584,33420
218,20400
1389,31860
1215,92100
853,17340
1205,26810
1390,12900
1327,16630
498,30130
969,69430
114,18270
167,33600
395,33970
400,42790
984,12080
156,13180
1518,24520
899,38910
947,58970
1584,22710
824,30910
442,29630
1260,10520
231,34850
1598,25390
443,28500
280,20310
1339,12940
397,37960
1547,42510
910,16050
600,12600
668,22120
828,19380
1333,28400
1495,32360
503,11110
972,24010
142,23350
1050,15199
178,16460
1129,9180
746,22030
1219,6900
1553,23980
951,13180
840,15110
990,30220
1104,32360
166,13630
1490,32110
1273,34870
1588,14970
200,8290
1262,18630
585,29730
774,39410
774,22470
26,32920
649,11580
836,29260
462,27120
408,49360
109,19820
294,14330
943,4000
555,15800
1364,34960
695,12790
127,13490
467,25970
319,5880
228,13300
1515,9870
15,41120
124,31700
1082,12410
771,14930
863,31850
1314,14980
1356,26490
677,27270
273,22080
1524,30980
1189,7240
259,56400
1209,20230
1287,42140
1368,56550
58,35280
1489,32740
281,15450
807,36550
1529,20250
1079,50580
1392,26980
163,10680
1169,11080
1104,27580
1025,20880
297,10420
973,4400
860,11380
933,19420
1020,5850
510,41180
453,32380
375,29470
61,22020
338,28840
534,33350
1530,24740
1154,30070
35,27480
235,24070
1246,18460
1087,26600
537,19140
1018,11190
452,23530
457,22120
757,10910
352,18420
1416,17610
1511,59250
240,14610
575,59480
1234,13210
968,9420
192,38590
1408,46680
1164,37490
308,29500
1081,87480
443,17820
838,11570
1146,51280
374,31330
1248,74380
1156,27470
1442,58150
658,19430
1537,12840
1130,45420
815,21830
288,16920
98,41050
409,19340
1013,17090
647,1680
57,17340
774,27810
1477,16500
1392,55910
642,20700
998,22080
500,11220
1011,32460
622,14380
1308,25900
1279,49480
72,28890
572,21400
682,9420
1224,14530
273,11380
1150,36610
580,20430
1307,26900
60,19560
539,40260
129,11580
850,33110
1286,20610
686,8670
1236,40780
1014,79110
487,16920
950,26300
132,20500
710,42730
1239,12270
1331,40120
1502,18900
720,16480
367,40570
237,7090
1564,28270
1129,15970
1000,6100
856,39670
1400,18080
1290,38320
4,15910
297,25500
231,17730
383,31770
1051,11740
1442,13070
1248,18060
1230,29980
1222,41420
933,58680
745,30630
330,38400
923,21480
1305,24950
548,21170
641,45680
1132,30070
1093,23580
1569,26140
975,21980
651,25330
1574,15510
506,29520
927,31980
1275,43430
1326,10540
603,22410
1106,8470
1487,21780
400,27520
1215,22220
1101,10060
1532,47550
750,30490
1552,40930
181,24180
158,17640
584,16910
1204,16120
1030,85970
468,19730
582,13180
599,14260
23,29630
364,10910
124,24400
206,33190
444,33620
895,6140
1461,35080
1593,25870
1304,23380
170,16130
249,29480
296,16560
129,36720
1514,3360
671,49330
1231,3740
1524,17680
533,31480
1545,34590
634,15740
427,38480
439,26080
752,28160
140,16260
700,23420
621,27780
1566,21830
720,42730
208,13800
1115,33860
1019,25500
207,19020
1293,12200
1125,22580
802,35290
1240,16950
684,19960
128,39850
335,32750
726,10620
1308,13440
1203,43840
1371,31210
1440,32070
1338,22770
1584,14740
1212,22330
1285,42140
905,9840
1412,31120
16,12990
377,61580
1570,31180
570,31210
714,89860
930,6490
317,21650
1245,52980
128,30330
1091,37180
1072,17240
885,10810
246,27340
790,2970
656,11580
474,41970
1242,18800
626,12470
742,44080
1008,44510
801,12880
303,19920
1188,43840
752,25410
481,23370
1086,27560
1564,21810
1526,28070
1446,7400
689,46780
1313,9310
1383,32640
1328,44840
31,17010
1212,14730
120,17310
1379,30760
1491,7330
1479,30430
1429,6070
242,10750
176,19360
1474,69910
363,19020
1088,28700
1158,22880
513,27830
93,31440
1143,35650
330,87100
977,19620
629,15800
194,16940
576,17410
900,11400
110,8830
1381,16770
1328,26730
452,39660
277,13060
1297,16780
30,10600
32,48570
61,39960
256,14740
615,76580
673,46780
1383,35160
306,11730
462,31330
819,36560
925,15930
405,46230
1311,26860
957,15010
291,11380
439,45860
741,34540
1504,31060
