,Prix
1074,24140
387,11180
133,23730
279,21780
941,10870
717,41280
774,26200
1188,30400
174,30160
993,25590
275,48590
602,26730
1207,21630
432,35410
1022,26430
151,31520
395,19150
329,37680
1037,21160
1271,39100
689,15060
116,13780
1227,26390
1172,14470
83,21360
777,23430
1108,53780
957,8000
540,22780
883,25500
229,24470
1148,36940
1481,24940
1489,15540
1049,19840
1067,20430
3,24820
532,19190
1572,11480
298,12370
1132,24300
730,45120
1553,34420
989,55480
1225,31250
595,22880
905,15500
1094,39910
443,22180
1134,12850
669,23750
1234,21230
1090,26860
614,32680
1187,28150
738,30930
900,6770
1548,34080
941,50380
256,29510
49,21230
1303,82820
991,18120
1425,18150
338,12520
952,34770
827,18350
28,18730
902,18750
1543,15240
302,40660
884,13680
882,32010
1523,6520
171,46760
1454,16360
1253,45650
940,38140
210,22230
1036,30040
841,44990
1266,29180
270,34360
1125,12070
857,38990
983,28770
1313,22780
1269,22780
1080,24810
282,28070
180,17420
371,35940
1379,19780
586,42160
1030,26930
423,41460
1123,52780
307,38450
756,24360
957,46600
824,22980
547,5880
11,17060
767,14860
1273,21980
962,9350
1366,21230
206,15120
1297,19410
1058,5730
1459,7000
1343,23500
396,16740
397,14500
243,32460
1005,23390
1528,30480
1057,33580
775,26930
695,23300
480,13500
961,15570
1270,3610
534,19820
238,35400
296,31620
133,12630
11,26770
646,24360
858,22360
983,20980
554,21080
895,21070
127,56330
1303,20460
7,23190
1020,2100
407,20580
1158,11560
434,25110
968,41460
1121,41120
593,66420
1184,24180
638,17730
1379,35030
881,33060
1270,31600
759,23350
284,29980
877,20130
1370,15760
362,30820
1571,24620
1209,16830
712,58190
440,17220
129,31230
1363,8100
743,27020
988,69010
337,20550
693,31180
389,23520
272,20850
1129,53080
501,22030
104,11970
1264,32810
117,13990
934,22780
1007,37830
10,16930
96,7540
662,14170
1033,29460
746,14510
653,33300
889,20330
273,17100
299,27230
249,39370
991,43420
977,12740
533,109030
419,29660
579,12400
853,28910
528,11220
1034,28580
1012,25060
1074,19820
153,46620
833,32160
1112,21260
95,45490
1327,43480
737,35940
1292,13990
1098,29720
1572,10580
801,21460
663,31220
430,41690
978,27040
995,25970
1400,20150
555,12410
940,27810
663,33880
231,44960
229,20320
662,4250
546,32530
109,61230
1012,22680
714,32380
1330,82820
90,42010
621,14740
181,43180
645,31590
810,23230
268,65930
979,16450
1581,27030
1100,18220
265,15320
52,27230
490,27320
1417,28600
698,44010
961,9360
818,18300
636,31960
185,34470
1033,6030
1414,24130
754,22870
651,24060
627,30730
18,20320
732,49870
1365,10470
536,3080
1548,9450
1532,21480
518,10580
1334,35820
756,16480
652,16050
809,18730
934,25580
796,31050
7,31700
848,36010
1073,11550
1146,19340
453,25660
658,8860
1283,19780
1420,29230
195,15860
459,15090
1129,19530
1467,29480
128,29740
544,28840
1594,25600
1223,47820
241,23110
1036,9700
464,12580
1273,23830
1329,7180
1387,245580
220,27230
970,17790
200,33610
622,27220
1252,20140
1355,13720
704,31340
671,14820
186,33300
12,37230
553,76030
373,47540
1502,31210
1335,10240
0,28840
417,5110
556,35920
932,42530
1188,18450
435,19750
1387,11590
51,54540
276,30430
1198,30210
162,92980
741,18150
1185,21710
672,15650
1379,72940
255,35360
1123,27680
569,14860
835,68980
1552,19780
859,25980
786,3280
1243,47100
1300,24380
393,33850
281,51820
1391,5680
819,22590
1150,27350
950,16660
535,22980
1509,20390
357,31620
1407,12420
978,16500
930,20980
1295,12690
833,15220
387,23650
1350,16100
1376,30990
1578,16190
870,58480
1264,18800
323,22380
1469,56880
511,19230
223,35400
1421,29680
1100,47340
409,34110
84,23970
20,21340
1195,27140
22,11300
721,31750
243,19960
791,10080
990,27240
1518,12600
1522,18460
142,32370
1205,18430
1133,28270
1028,21440
526,18720
45,37080
1504,34980
62,13540
1043,26200
322,42070
197,27140
871,27280
812,20380
1333,28780
1514,36780
836,18420
550,51250
679,47540
247,62580
138,15060
1541,19410
1142,12290
393,65920
793,40180
1301,19540
219,24060
740,29090
1292,7640
1153,426390
1062,41950
1487,18920
1398,6940
1329,22350
773,9760
1461,7930
536,28520
1432,29980
1505,22020
29,22180
1066,20890
1458,8100
916,10970
1044,39570
1023,21870
602,43050
603,26020
1493,29940
78,11880
75,11950
1257,34490
876,37720
1503,10190
1549,28730
735,24070
1174,24940
877,37500
418,24170
421,46720
83,41170
427,19410
814,31410
901,23780
525,27240
199,25890
1177,29370
989,29360
1069,40530
824,15360
1110,4280
1324,100300
407,31250
1233,25900
894,48600
1381,12940
772,42940
1063,34590
383,23850
1316,23380
744,50580
689,28190
868,35640
1479,27480
907,25130
1174,13210
1232,12410
267,20980
413,43980
429,34960
355,8010
219,34950
164,20700
1281,14360
332,34970
1556,22020
463,25660
1483,19230
779,26890
44,28630
921,25280
566,19780
1143,17420
414,53790
957,20530
1331,22780
84,29940
940,15350
1132,17540
921,26440
972,21460
691,73780
885,35480
974,12740
1519,45170
1302,32480
897,91370
277,27720
988,41970
1201,30660
484,15850
445,33040
1182,5250
1154,19940
64,24590
1430,7680
937,21440
981,15360
823,27310
31,18170
975,41520
485,49360
1229,36230
1435,40840
1217,45880
1453,99360
1068,22140
1175,20490
1466,22500
531,24840
182,24160
545,17800
787,15750
1266,37830
1531,21110
657,12300
326,14800
1007,37370
1506,31780
991,28730
394,28740
1087,38310
269,16230
377,18460
130,13470
260,44830
1261,35650
696,24620
863,10050
87,16330
1376,31680
89,38060
429,35080
1465,23180
591,36700
917,24400
1551,28870
1529,26230
820,40300
226,15990
1413,21350
454,31300
986,17790
910,41050
769,25470
1300,33770
120,49330
644,49100
798,16680
522,19020
595,24060
777,34480
1566,40500
598,28760
1477,7300
1146,27810
245,42220
820,12040
517,10420
1243,21720
695,5870
1236,31880
268,14280
956,47060
945,31700
623,38290
1095,35630
50,29630
1044,19340
32,11470
186,22230
512,27810
188,23180
1274,15520
1162,17420
605,10420
1275,17910
1097,59930
267,29730
1253,28040
253,25690
137,28860
115,20610
1229,94370
1405,52770
204,6450
1579,36770
829,13620
1158,21840
1324,25900
388,28440
760,13660
1495,24550
499,37180
520,26600
449,25390
675,16180
1495,10430
1570,39580
641,12390
1515,16210
277,15600
345,5820
734,40930
461,42580
10,24170
299,34360
543,73390
912,17800
287,49360
334,18460
1238,16430
560,34360
386,17990
774,37800
187,17130
505,17370
1097,35650
1522,19530
1564,7520
102,13990
1170,52030
724,32320
1024,27250
380,20550
1494,5810
1455,9100
1567,47980
122,30820
1084,18610
411,24170
1514,21230
1231,23350
351,31690
21,30800
1002,13420
1311,21270
527,14260
952,35260
325,28540
986,16070
764,9880
715,31440
1235,19110
1423,11480
1000,29080
312,8460
1433,15050
872,22210
1037,26980
1240,19660
975,23430
1287,17990
612,28600
79,41380
71,18670
1126,16820
1277,62680
1365,31340
1419,12160
6,22990
926,19020
1596,47130
10,39690
1171,12620
298,31480
467,10020
1515,20400
348,21870
12,42920
1334,32100
678,95740
1213,45380
1313,20810
368,18850
1427,38310
796,12700
280,24980
456,11110
1462,14250
78,27220
356,4450
1087,14230
1311,44710
1356,9660
1244,41120
1376,24130
791,27700
239,16940
658,9430
1422,9840
160,15940
1311,27010
1104,7680
255,24550
1487,26160
1578,9030
501,37260
1219,29850
1394,22920
784,22880
733,46220
127,2380
263,15980
1339,28400
46,28200
834,23500
966,56830
713,16640
1384,18300
662,38700
552,15820
170,15940
35,13620
274,34420
173,23420
569,23190
1049,30910
1581,18900
836,33280
516,26740
1190,3610
1388,15770
250,13860
1156,20430
374,31330
1363,33210
342,14990
1385,19500
782,22730
1197,8380
579,12740
1586,66100
1556,23800
468,18970
416,23380
1365,11280
51,23870
35,11300
506,5280
1072,15520
1016,9670
432,32160
1423,14920
1140,39050
353,17200
737,46830
808,24360
1393,24580
1431,10150
1328,12270
276,18820
1028,44340
291,20630
1112,34630
16,10680
992,35180
422,44380
1382,78820
1182,17830
155,15880
326,45390
1059,5260
215,23310
805,12180
462,7990
690,33730
339,22080
797,26100
462,37680
20,24290
1114,27460
1141,12700
1293,19960
1112,29750
942,18380
42,25190
22,34490
684,22990
252,28440
674,44010
303,35650
11,23490
1298,16780
591,10350
1243,19380
60,21980
1268,35360
1136,38740
1246,29480
218,42840
1068,27460
91,6460
245,33860
645,21060
852,37380
829,1220
305,4060
8,10890
73,11080
1395,41050
1023,24670
483,16350
1513,33360
1326,33530
1498,15010
1549,26400
211,9520
1588,31180
919,21160
1513,25570
1082,34590
813,13890
951,17230
1110,19820
1159,29360
1543,124000
225,30760
258,9970
520,90790
426,26220
1320,30960
1491,31880
1495,29870
522,40000
55,43230
1384,63780
757,25660
524,8240
187,30480
792,15860
22,16610
590,14480
1037,10790
1135,21890
1469,23920
1054,6580
199,31620
348,34180
1319,27210
1095,31070
1598,42010
878,29940
508,37780
259,19750
1467,48440
813,10600
1212,24080
1276,37930
1320,24110
43,36170
97,24060
266,17100
417,18110
1124,24670
140,24590
1509,21790
437,19660
380,22570
998,34850
1574,16230
351,15110
309,65320
1221,34310
491,28590
542,16570
1331,18460
1271,13640
1450,10240
1484,37000
475,8850
1373,24130
987,19600
1515,4930
315,31610
516,54750
1148,42100
1362,35160
1118,39670
1222,38420
1277,19410
176,50480
1175,30730
1150,45180
321,31300
1157,24620
1456,26230
1075,26860
1101,10350
29,24720
581,40200
947,49710
1410,23150
702,16640
71,15800
355,11860
1537,27910
156,20210
162,12930
245,12860
913,30220
1065,15140
896,17220
1552,19640
431,61480
466,23900
1445,20620
657,18140
1073,11020
1416,31440
149,18340
256,17340
640,35990
1396,18610
308,28030
712,21780
1139,39040
323,46270
791,7840
610,16840
300,44750
1440,49400
1321,16100
698,28770
253,32430
1532,27720
780,17460
27,28530
692,26230
1334,45900
853,23310
502,18170
1205,28320
141,32140
891,20550
1451,20000
532,24690
13,11650
492,7330
386,88920
105,10670
1079,15140
587,31030
289,13630
1419,15400
1043,21780
424,47170
1042,20600
504,11480
1046,13310
1257,22020
502,46220
819,15710
937,13180
1570,29980
882,14540
359,25170
979,19330
610,12390
1084,23780
697,39880
1405,34000
160,51150
1542,19340
838,36230
1423,17830
293,52780
415,18530
205,31090
9,19980
1200,42370
1398,35500
1200,39420
1409,45370
661,99480
316,19360
1062,38000
1137,9660
38,17510
700,12480
964,35070
458,39660
726,23180
1280,17550
624,13220
177,42380
1292,26230
1009,13310
399,15710
460,28890
1561,29100
848,27730
197,54100
1561,31840
129,34100
355,37270
583,58420
747,12410
636,13220
1029,40440
348,39250
1038,17080
766,20500
1069,22910
1071,18850
1192,58060
566,18880
642,26400
748,30640
843,17580
996,26700
1032,46720
1402,62680
1304,51530
698,7670
944,41700
805,16240
1536,29470
977,26540
901,37540
593,18680
776,31270
466,36490
1185,23430
1568,19360
1510,34100
573,16400
234,42380
524,31080
709,19870
1162,22970
287,23790
462,6540
1226,29350
131,30820
318,31030
1316,38420
806,16780
633,12390
7,27420
964,15360
395,23120
1238,45650
564,6190
717,8450
360,30340
1118,19290
487,49030
1151,28710
113,16330
275,43300
114,34360
846,31770
313,21980
96,31260
928,4940
427,13620
1188,26640
594,10880
1462,23980
42,46000
1,29930
229,53480
1042,27460
480,19240
1490,8110
673,27220
1228,38320
147,33780
1181,42090
159,18170
314,22590
240,25280
874,42540
826,17980
1526,24040
695,18280
874,18620
150,5980
186,47050
660,36080
911,30220
1360,32890
1209,20120
661,10520
312,34110
1261,26430
26,64410
30,27540
1175,24000
448,29730
665,26980
1575,20440
1029,14250
1250,18750
600,22990
376,13670
508,19660
1374,28600
651,23730
947,12470
515,34310
607,15660
161,25720
383,6280
1304,32700
780,35830
1164,28320
352,25080
990,39970
1164,36880
672,33730
599,26000
694,17380
1041,33710
230,29380
193,15640
965,23940
1235,7800
429,19380
888,17880
889,18270
219,15930
483,12700
627,25180
525,21590
947,13890
1040,40320
1372,27360
1161,17420
1341,12410
41,43420
1443,9230
709,21220
1545,29740
1097,22060
1411,34450
776,34870
925,18580
1164,26430
347,4350
338,18710
406,21530
1101,35280
481,33080
98,27630
1217,16920
409,19330
38,25970
991,31040
1495,17840
1451,48580
594,42760
998,18680
817,51530
24,26020
898,21000
963,41400
608,44510
1248,19190
223,21940
1411,13760
1186,25940
1013,19840
28,9060
494,6820
1249,24740
1160,26280
1065,30660
858,10050
1126,32840
790,12150
324,28270
774,22230
1009,24380
1066,14160
77,10980
502,27580
21,32670
1527,9760
990,20750
1024,11860
1154,11860
715,35160
1401,18220
510,16390
551,4740
317,25660
1120,42220
740,11550
1380,23530
1103,22980
652,25540
3,17100
1307,28040
1125,109360
1382,14610
630,50280
859,37080
1257,13180
1117,21370
740,34080
464,36760
1251,8610
557,19630
719,5730
1120,22550
288,10060
1028,8400
632,2350
335,48930
128,13780
660,14740
670,28870
634,29130
1128,28670
797,15730
1410,11180
633,15780
1116,27070
839,17340
1488,7850
439,24960
1197,30970
904,16640
911,15360
637,30220
773,12150
1206,11430
1113,40640
169,30500
225,31490
322,23350
1359,18290
238,40260
307,11530
810,15400
531,20320
1105,24730
200,35090
1422,32980
443,12080
770,32700
1337,31620
1281,47620
177,10830
1130,15190
836,26470
1121,28730
361,37780
805,18350
357,15520
36,23160
1369,27240
1454,17870
892,8450
250,38730
315,11670
701,33750
36,26000
472,42770
1020,20050
1381,31710
1564,29620
1083,8570
1092,16940
1277,19360
1568,23580
142,25810
1566,21760
24,19840
144,54860
1500,26890
1092,12190
1189,12190
1096,53660
1441,6200
1069,78540
228,28600
1428,20170
1046,17100
1527,39340
573,15340
618,30920
363,11120
412,20690
681,22290
999,18340
867,33810
1491,14670
133,27630
2,22240
776,16390
950,16260
1512,33910
1203,21450
551,19720
182,27250
550,16030
1183,26200
1139,36830
1511,14270
817,3550
57,42220
414,8100
1242,25840
1301,14250
1583,24330
1043,37370
1324,24060
922,21570
213,39130
718,13620
1536,32650
909,34630
989,31040
857,76730
500,19580
1241,41400
10,11760
736,37670
36,12280
903,24380
167,4160
1538,25510
1490,25210
775,20040
382,23760
1530,18730
920,6030
1070,20050
407,49180
1389,14730
793,28640
491,36610
291,43270
162,41960
684,17950
348,8310
1286,39040
831,40900
704,19580
1143,52220
1380,4480
397,21690
343,7200
118,23680
1448,45930
258,30210
1155,14160
1398,26660
386,21540
843,19210
310,31250
770,24090
1565,25090
279,16180
1360,14700
501,12790
683,10580
1518,18640
1569,48380
911,10890
1199,36230
1101,26790
423,21090
425,28490
242,34970
1196,14800
626,24290
533,30990
832,16450
354,37350
854,5230
1251,20310
1477,10440
1539,19180
1546,4930
1027,36640
933,19020
1368,42680
38,22850
368,35080
157,39550
210,39530
1380,33020
1580,10330
1286,11080
1425,12940
513,43970
1303,21980
697,6900
1452,28330
40,25420
411,28440
276,10580
1041,30930
1149,19820
1121,41530
841,27010
123,28650
804,35590
924,15730
100,12730
141,34750
105,64940
711,20220
338,29230
1253,34080
442,17310
241,33320
1401,19480
1401,11750
455,42070
784,24970
1179,25650
364,13480
669,34960
48,16830
1271,5390
1484,24870
1000,33750
1099,12410
1276,17240
1418,40880
1364,32180
1151,15100
363,13550
1331,19520
194,34360
1481,10050
384,15440
242,13600
1027,30720
1485,22870
936,14980
1299,54540
998,37370
374,37420
1541,42380
234,33800
1239,16590
361,23080
1336,25530
1025,24390
61,26620
893,31250
30,13620
194,19960
70,39550
334,49580
914,22740
97,45490
1206,21820
170,3670
229,23500
1045,24270
64,6740
1374,30320
1180,41180
321,16500
787,17760
103,14730
172,48590
551,30480
369,79230
1325,31600
375,25110
844,35820
401,25610
1147,18590
415,40590
842,40220
1478,17600
1213,14970
57,45800
1475,32110
745,25160
49,61230
211,28060
1256,29140
713,20630
342,10050
336,8380
165,20860
1555,24970
884,30520
673,27800
763,42980
63,19960
1162,28320
1533,21730
1161,9510
254,19570
985,23160
823,22660
775,18700
259,33800
194,28330
901,19020
312,22480
171,27800
519,31090
692,18360
142,53800
808,43980
412,19490
729,17090
1470,5660
144,16720
209,12970
633,66420
635,37680
40,28780
2,22120
745,16400
1329,32650
853,21370
80,18130
47,36600
1493,22180
1415,11740
433,32460
731,15580
503,23730
705,20460
1289,13270
1439,25500
752,22980
1442,27710
266,12300
301,12060
1353,19780
551,34860
1323,13210
576,21190
449,26530
1361,15730
1545,14270
815,33040
94,36560
773,15600
1437,28110
1536,4930
640,33580
1517,29850
1534,13480
1112,14910
860,24540
1316,26590
1014,52370
1415,16710
762,26230
1439,21260
137,15660
854,19240
464,29900
495,36760
780,32420
1107,18460
828,12280
943,36780
558,19980
592,23820
38,7330
1447,23610
1021,38860
775,27020
1064,41320
118,40640
408,17610
879,22240
870,40950
333,29630
1050,32080
920,16480
1021,50790
156,24590
183,46730
469,87470
1392,35530
1283,14250
1230,9780
1450,18120
1275,18910
890,28490
1497,45870
910,17760
1034,10330
600,20860
610,20110
372,36610
1232,21460
1099,32650
314,29230
930,24760
319,23700
786,57870
1389,48730
636,11340
58,36150
1483,27930
774,24780
538,18880
57,16680
864,58880
891,40190
4,43670
641,29680
925,50030
1053,22880
592,19150
835,19780
1346,30610
1118,45980
404,21260
294,29010
18,14130
864,32380
1125,20580
825,9500
325,39660
1506,30720
442,55660
738,24970
1035,30480
1486,11860
734,13430
703,29740
813,19040
1058,31210
592,9540
956,21410
1098,32740
497,23240
372,20880
207,27100
330,35400
6,9920
332,32210
1242,26980
387,25630
1070,40440
119,28600
776,14030
754,34420
1268,8610
946,39530
1073,28770
1155,28770
852,14290
884,27980
1480,16800
727,23960
1136,26020
670,21230
938,57080
1368,13730
917,24820
783,38850
1391,44750
637,14620
1549,34110
729,38370
202,35460
1390,51900
615,28630
979,38060
1183,22490
1055,31390
952,43980
917,17080
1562,21050
232,12810
437,5280
600,6870
920,14960
617,47540
1066,4020
1052,50860
80,27360
838,15560
228,31690
1474,11110
833,3320
1475,2920
1051,30660
605,26980
1437,12180
482,25490
773,28600
70,19490
261,27010
1328,30490
233,15840
738,29980
802,48730
58,31250
410,29630
59,27120
1185,25800
681,29110
680,29120
866,9520
643,15810
1149,19220
772,35250
685,27930
293,33770
582,20280
136,23740
1279,25180
146,19340
1564,46390
359,36600
864,5230
1502,5250
925,32190
227,15210
1093,13900
577,9760
1550,34260
869,25500
983,7860
1176,7860
410,45120
1061,25600
391,21070
912,5980
786,37800
488,34130
278,21210
1265,9950
629,28780
1533,33360
783,42430
457,25610
890,19110
1516,33600
1432,21220
101,22030
96,36560
1136,27590
94,30070
1086,11750
260,30980
713,31230
519,34870
754,25370
48,30760
1017,8730
119,15910
497,17410
547,20540
485,6250
1403,16970
930,47360
1485,111190
1039,16080
1057,20040
307,11860
1239,20700
1349,14290
885,22990
476,28220
1029,20050
1390,17480
547,21040
687,29110
979,30120
104,26390
1324,24120
1383,14620
1298,42990
617,2340
356,14370
1433,23650
823,27360
1053,33580
913,39780
644,26620
1451,9500
1443,13670
291,20600
1383,15580
873,23970
1479,16360
1102,18000
871,43050
613,55220
1187,5380
1145,31340
946,13660
670,31770
1458,32170
495,19930
1050,27590
1182,19920
807,15060
1182,24180
1534,19530
98,40930
1377,14670
83,15680
103,35980
802,41460
1454,39340
608,15100
976,12750
1248,29950
1592,16240
1249,20880
189,15150
706,29680
1535,10910
1308,14240
1434,23820
1392,14740
1338,42930
863,20860
425,31620
545,13660
337,31120
544,13090
620,12800
1444,4340
190,23430
1237,18120
1042,36580
820,36140
1378,15010
180,25720
641,15730
1529,47450
1094,18130
1093,17480
944,4290
1486,36780
365,27350
206,27240
1083,54100
941,17680
715,53430
904,13910
266,17530
298,34220
688,13390
691,24130
760,27770
1008,29880
1121,49800
675,4560
107,49380
554,19660
451,17680
156,20060
322,15720
719,39320
704,26140
594,35680
76,93010
565,43180
253,34630
814,5230
799,19500
1262,32870
62,30010
328,19360
87,26200
1191,14690
1537,3400
946,28320
172,83060
97,37900
1064,31570
1299,19530
279,21990
139,34480
127,24840
728,29020
3,31320
30,56980
535,14980
5,28500
1450,19500
1026,29640
1347,4930
216,31340
1180,40450
1342,14420
276,14480
583,8090
1281,9970
68,18280
1110,37420
935,31780
1122,28600
850,23160
742,35070
1312,23730
168,31840
191,18620
1311,27690
1027,23950
1476,21170
651,15870
1452,14110
771,26230
1201,37180
1047,1790
1075,25600
622,3490
847,12630
374,26020
1519,24600
1514,29380
184,25380
1056,14960
1210,14940
1421,19260
682,34200
70,18840
74,26230
832,17960
1290,47970
845,14290
261,34700
71,24790
189,15790
580,13730
945,43540
571,44060
135,14860
1458,58220
1434,31970
623,15810
846,20210
793,14730
730,38060
511,26480
311,15860
1156,17010
329,23980
561,16230
652,27580
766,33660
445,11440
1580,15370
1025,28800
235,14960
1163,5250
1168,95860
986,117950
1551,9090
559,46920
412,29660
585,15320
792,20040
1554,124000
498,37640
606,13180
803,47540
59,37290
721,20220
344,31080
1541,13070
377,34310
1412,22030
685,36460
710,17110
1488,54870
1191,36950
340,25140
1002,33320
1579,22470
77,28730
67,33810
1234,44750
984,11030
955,16370
1318,43540
994,27820
514,13530
366,19380
1260,29380
614,18340
569,13120
365,10070
1116,19220
604,39510
57,27820
1305,39340
1061,9690
657,68280
124,22370
684,10940
371,80640
13,37930
615,26620
758,19040
51,36270
753,8110
553,19670
521,15800
561,29580
320,25660
325,31840
162,10580
364,16470
1006,21160
1352,11540
855,19960
543,23300
1460,31170
1216,45150
1572,14650
1210,27350
185,38050
107,31570
1345,17970
23,66970
262,26790
558,14500
924,36780
24,34450
1571,49580
797,12080
152,43420
888,45600
860,32200
796,18760
430,16390
843,27700
576,29730
1156,95860
593,12490
139,327730
240,27170
1473,18740
665,6100
463,38720
1222,26490
1503,18580
1471,26890
1480,31290
822,22840
449,37240
789,20790
616,33580
1390,12060
1388,35320
574,15480
687,38740
1,27120
683,33280
474,28200
847,11280
269,31700
440,14980
265,33040
1195,20380
631,3980
260,35680
1371,31200
866,18900
839,26020
452,49030
760,9430
285,31020
157,18170
740,30400
737,38060
445,20550
1014,41500
1248,28490
465,48650
102,18740
807,20000
756,22180
1166,20210
700,17030
586,25530
1348,81950
40,41270
788,39370
1494,13180
851,17320
32,18730
578,30270
259,48800
1531,18600
648,9500
500,77580
548,44600
459,29130
436,19360
807,21460
824,20330
221,24140
948,49750
119,17490
758,30490
1330,28140
1442,58220
15,7250
950,35080
479,12850
1467,57120
252,34960
874,24510
386,28020
379,25500
446,16220
966,9980
1165,62480
980,81300
894,24380
69,20870
9,15800
587,6400
461,13420
782,25200
293,31610
264,20990
398,27130
832,14430
167,18620
175,30480
1031,38860
710,44620
1250,18740
1043,58970
1419,47460
644,13990
1161,24060
822,52070
1569,22000
972,41520
1557,18580
620,27930
1520,18130
815,30730
924,19240
1591,82480
1266,26660
1169,28780
378,62500
754,43400
249,23190
405,30660
1093,31300
23,5730
1562,18970
1498,15840
1173,33850
538,20690
1469,8210
635,50400
995,22780
1544,22920
930,13660
800,16830
1345,52320
192,20470
689,18430
1392,21330
844,19600
198,25380
344,15220
1385,11130
361,19690
1456,48110
1282,19640
183,53550
582,27000
144,9500
36,82570
1352,16940
907,81630
480,34000
1086,18610
1388,17380
770,24270
146,14930
1313,17230
1049,19940
1035,22010
921,32250
886,26020
111,8550
1337,38390
579,38700
168,31340
643,13980
312,27250
603,3790
1531,32170
1001,35260
921,88670
520,32050
345,6820
1022,10280
1078,25420
996,5930
837,29410
718,23290
147,59650
855,2310
1565,12480
955,7200
1422,14950
803,3280
49,45390
898,13680
1393,29410
132,29960
430,27820
814,21720
392,27020
450,35940
1276,47510
1465,19870
201,72740
588,18110
275,24070
573,4580
873,33580
484,15880
1535,23540
160,14360
1090,18480
1108,23200
74,48160
528,33600
792,43540
121,8260
1343,34140
1440,20210
222,24280
43,54540
1312,42510
337,18580
1383,33580
123,11220
601,6940
628,23080
1286,30820
1060,34910
834,14860
222,40560
825,12180
1587,7850
1277,9970
1021,8760
593,17960
209,27580
1397,15060
1212,39880
829,8440
1179,10680
1371,14140
1288,40590
512,22030
993,33520
128,19570
149,14700
404,18920
391,32840
988,69170
160,27350
1524,19950
922,42530
948,42290
1561,16630
808,15730
441,14830
1244,22660
257,30920
32,25280
449,20440
286,13940
1330,25180
405,14600
1510,13080
906,16780
588,27230
677,14960
830,29940
1360,21380
1507,76350
498,25740
976,61370
122,25900
1029,25500
191,35460
1149,24180
762,12370
1249,26490
1563,32450
953,28520
815,39960
993,30620
1105,16360
154,20280
1501,20880
1241,20170
1565,12480
192,15150
1246,19110
577,12820
790,34540
762,11870
1592,24920
655,35980
819,3460
469,15580
397,11560
95,11380
304,18020
923,26730
562,40230
1383,16500
699,18280
124,24840
474,24130
308,22860
212,19590
1521,21070
48,22880
101,20090
1072,12250
738,11380
847,17580
1294,20880
1378,34950
686,26440
280,18020
1534,29150
1177,10750
279,21700
1183,28740
1318,36860
1377,94810
69,22300
1502,49110
287,21640
828,17340
1513,6100
1075,55670
1413,19960
151,4740
1159,28300
1125,36900
1025,13540
284,10980
952,25390
881,21380
940,13210
1002,29520
524,41760
453,9010
380,30180
32,18380
331,41740
546,61040
1492,28540
1125,23080
3,18220
218,36940
1231,18310
1105,35380
544,16570
1019,7130
452,33910
458,16490
725,21160
360,34380
1414,24470
1527,37690
223,24820
585,16770
1219,23160
959,22480
181,10580
1423,35940
1162,2160
296,29770
1076,20540
444,6400
813,17940
1142,30950
366,22340
1249,34980
1153,28780
1463,17910
665,24780
1519,23160
1130,21490
837,17980
273,16000
126,36140
398,13000
992,29260
662,34610
46,12240
777,13510
1492,14980
1402,28480
650,33860
1004,25050
514,91140
1036,17100
640,14360
1315,49070
1284,37690
43,23460
591,21040
694,47590
1199,10020
255,15370
1122,38170
571,19820
1271,30480
30,30660
533,32920
126,26600
834,26120
1279,16360
676,18620
1236,83580
1040,28580
487,21420
928,35940
129,34160
722,7630
1236,14540
1179,29130
1508,16090
718,29020
375,52150
261,38740
1578,18480
1101,14500
980,22680
859,12380
1413,43270
1292,268780
4,24500
288,16020
242,20380
373,20220
1049,10110
1418,12270
1233,17260
1231,63710
1254,31030
934,70080
748,16150
320,16930
927,26230
1269,42020
555,50380
656,14360
1152,26490
1111,34290
0,65470
955,33360
629,12750
1551,18010
500,33730
928,48030
1279,42330
1287,19930
591,11980
1080,32480
1467,14170
408,44280
1245,52220
1082,11860
1544,24970
752,11880
1562,27800
168,31800
171,44620
605,11550
1188,8340
1034,58840
464,16200
575,8090
618,13700
1590,16350
367,18850
137,17210
236,27230
428,9530
880,37320
1476,16800
1558,18520
1282,12070
173,44960
239,21260
283,10690
107,19590
1520,28650
686,47480
1265,26930
1507,13620
531,13780
1563,61130
650,30220
426,22110
436,27010
720,14860
139,5920
710,21060
631,19960
1570,49530
712,37780
201,36940
1089,24140
998,26230
215,29740
1260,20850
1124,11530
788,15730
1237,18460
689,17200
155,63130
343,21210
741,36140
1300,32180
1177,16080
1366,10550
1438,22550
1314,13890
1583,7460
1187,28390
1269,22110
886,32840
1378,20980
16,26730
368,22340
1574,23160
581,34500
724,30780
913,29950
306,74360
1243,20850
141,33880
1066,40320
1069,26550
889,54860
254,34700
790,27910
661,33580
476,16000
1225,22970
643,18140
758,24240
1015,19600
802,16260
292,16960
1159,30230
769,18780
493,46500
1061,15350
1569,16260
1509,14870
1444,8990
700,42380
1303,20690
1344,26380
1336,18730
42,17830
1211,21780
107,10660
1396,17210
1496,8310
1438,26980
1427,35070
250,25810
179,28260
1488,18920
366,12700
1063,31590
1178,47060
526,15790
67,17980
1163,52970
341,20220
981,96250
611,26730
185,27800
567,17800
881,19600
105,47180
1396,39310
1305,22970
437,26530
291,35410
1328,35080
63,24590
13,28910
72,15700
237,12480
631,23580
688,47480
1402,33860
296,12950
465,7470
821,12290
930,26440
413,33590
1275,17410
949,12860
278,29790
423,26760
711,24050
1514,29150
1404,17190
354,31890
470,50650
1094,27600
1039,15970
1543,14260
