,Modèle,Moteur,Prix,Dpt,Année,Mise en circulation,Contrôle technique,Kilométrage compteur,Énergie,Boîte de vitesse,Couleur extérieure,Nombre de portes,Nombre de places,Garantie,Garantie constructeur,Vérifié & Garanti,Première main (déclaratif),Nombre de propriétaires,Puissance fiscale,Puissance din,Crit'Air,Émissions de CO2,Consommation mixte,Norme Euro
318,MERCEDES CLASSE A 4,IV 200 D PROGRESSIVE LINE 8G-DCT,32580,26,2020,30/04/2020,non requis,75 502 Km,Diesel,automatique,Bleu Denim,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,150 ch,2,104 g/kmB,4 l/100km,EURO6
319,MERCEDES GLB,200 D AMG LINE 8G-DCT,50670,89,2023,11/02/2023,non requis,9 265 Km,Diesel,automatique,Gris,5,7,24 mois,,Mercedes-Benz Certified,oui,1,8 CV,150 ch,2,148 g/kmD,5.4 l/100km,EURO6
320,MERCEDES SPRINTER 3,III 316 CDI 43 3.5T PROPULSION SIMPLE CABINE,55480,68,2021,02/04/2021,non requis,81 357 Km,Diesel,mécanique,BLANC,2,3,24 mois,,Mercedes-Benz Certified,non,,6 CV,163 ch,2,,,EURO6
321,MERCEDES CLASSE A 4,IV 180 D PROGRESSIVE LINE 7G-DCT,28420,34,2019,04/09/2019,non requis,77 620 Km,Diesel,automatique,rouge,5,5,6 mois,,,non,3,6 CV,116 ch,2,107 g/kmB,4 l/100km,EURO6
322,MERCEDES GLC,250 D 4MATIC FASCINATION,35720,56,2019,19/12/2019,non requis,163 700 Km,Diesel,automatique,Noir obsidienne,5,5,24 mois,,Mercedes-Benz Certified,non,,12 CV,204 ch,2,155 g/kmD,5.9 l/100km,EURO6
323,MERCEDES VITO,(2) 2.1 114 CDI COMPACT BVA7,33180,68,2019,29/03/2019,non requis,124 432 Km,Diesel,automatique,BLANC,4,5,12 mois,,Mercedes-Benz Certified,non,,7 CV,136 ch,2,170 g/kmE,6.5 l/100km,EURO6
324,MERCEDES VITO 3 MINIBUS,III 114 CDI COMPACT SELECT TRACTION,33160,68,2021,18/08/2021,non requis,85 508 Km,Diesel,mécanique,GRIS C,4,8,,,,oui,,8 CV,136 ch,2,174 g/kmE,6.6 l/100km,EURO6
325,MERCEDES SPRINTER 3,III 317 FG 37 3.5T FIRST PROP LEGER,53620,68,2022,27/02/2022,non requis,53 390 Km,Diesel,mécanique,blanc arctique,4,3,24 mois,en cours,Mercedes-Benz Certified,non,,5 CV,163 ch,2,,,EURO6
326,MERCEDES CLASSE A 4,IV 200 D PROGRESSIVE LINE 8G-DCT,32580,26,2020,30/04/2020,non requis,75 502 Km,Diesel,automatique,Bleu Denim,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,150 ch,2,104 g/kmB,4 l/100km,EURO6
327,MERCEDES CLASSE C 4 COUPE,IV (2) COUPE 200 AMG LINE 9G-TRONIC,78180,26,2023,30/08/2023,non requis,2 900 Km,Essence,automatique,Gris Montagne Magno Designo,2,4,,,,oui,,10 CV,184 ch,1,157 g/kmD,6.9 l/100km,EURO6
328,MERCEDES CLASSE C 4 CABRIOLET,IV CABRIOLET 220 D SPORTLINE 9G-TRONIC,34960,31,2017,20/09/2017,requis,79 500 Km,Diesel,automatique,BLANC,2,4,12 mois,,,non,,9 CV,170 ch,2,124 g/kmC,4.9 l/100km,EURO6
329,MERCEDES GLA,(2) 180 FASCINATION 7G-DCT,34380,26,2020,15/06/2020,non requis,56 397 Km,Essence,automatique,Bleu Denim,5,5,24 mois,,Mercedes-Benz Certified,non,,7 CV,122 ch,1,138 g/kmC,10.1 l/100km,EURO6
330,MERCEDES GLC COUPE,(2) 220 D 4MATIC AMG LINE 9G-TRONIC,87100,89,2023,09/06/2023,non requis,10 285 Km,Diesel,automatique,SELENITGREY - METALLIC PAINT,5,5,24 mois,,Mercedes-Benz Certified,oui,1,11 CV,194 ch,2,152 g/kmD,5.8 l/100km,EURO6
331,MERCEDES CLASSE GLK,350 CDI 231 4MATIC 7G-TRONIC,18420,25,2011,18/12/2011,requis,188 863 Km,Diesel,automatique,GRIS,5,5,3 mois,,,non,,15 CV,231 ch,3,220 g/kmF,8.4 l/100km,EURO4
332,MERCEDES CLA 2,II 180 7CV AMG LINE,34540,13,2021,17/02/2021,non requis,24 372 Km,Essence,mécanique,BLANC,4,5,24 mois,,Mercedes-Benz Certified,non,,7 CV,136 ch,1,136 g/kmC,6 l/100km,EURO6
333,MERCEDES CLASSE A 4 BERLINE,IV BERLINE 200 AMG LINE 7G-DCT,37170,38,2020,20/11/2020,non requis,62 280 Km,Essence,automatique,POLAR WHITE,4,5,12 mois,,,non,2,8 CV,163 ch,1,118 g/kmB,5.2 l/100km,EURO6
334,MERCEDES CLASSE E 5 COUPE,V (2) COUPE 220 D AMG LINE 9G-TRONIC,68620,13,2022,24/12/2022,non requis,50 530 Km,Diesel,automatique,NOIR,2,4,24 mois,en cours,Mercedes-Benz Certified,oui,,11 CV,194 ch,2,143 g/kmD,5.5 l/100km,EURO6
335,MERCEDES CLA 2 SHOOTING BRAKE,II SHOOTING BRAKE 200 AMG LINE 7G-DCT,42440,13,2022,09/02/2022,non requis,23 744 Km,Essence,automatique,Noir cosmos,5,5,24 mois,en cours,,oui,,9 CV,163 ch,1,140 g/kmC,6.2 l/100km,EURO6
336,MERCEDES CLA 2,II 180 7CV AMG LINE,34540,13,2021,17/02/2021,non requis,24 372 Km,Essence,mécanique,BLANC,4,5,24 mois,,Mercedes-Benz Certified,non,,7 CV,136 ch,1,136 g/kmC,6 l/100km,EURO6
337,MERCEDES CLASSE A 4 BERLINE,IV BERLINE 200 AMG LINE 7G-DCT,37170,38,2020,20/11/2020,non requis,62 280 Km,Essence,automatique,POLAR WHITE,4,5,12 mois,,,non,2,8 CV,163 ch,1,118 g/kmB,5.2 l/100km,EURO6
338,MERCEDES CLASSE E 5 COUPE,V (2) COUPE 220 D AMG LINE 9G-TRONIC,68620,13,2022,24/12/2022,non requis,50 530 Km,Diesel,automatique,NOIR,2,4,24 mois,en cours,Mercedes-Benz Certified,oui,,11 CV,194 ch,2,143 g/kmD,5.5 l/100km,EURO6
339,MERCEDES CLASSE M 3,III 350 BLUETEC 4MATIC FASCINATION 7G-TRONIC,40460,13,2014,24/01/2015,requis,109 618 Km,Diesel,automatique,GRIS C,5,5,12 mois,,,non,,16 CV,258 ch,2,189 g/kmE,7.2 l/100km,EURO5
340,MERCEDES VITO,(2) 2.1 114 CDI COMPACT BVA7,33180,68,2019,29/03/2019,non requis,124 432 Km,Diesel,automatique,BLANC,4,5,12 mois,,Mercedes-Benz Certified,non,,7 CV,136 ch,2,170 g/kmE,6.5 l/100km,EURO6
341,MERCEDES VITO 3 MINIBUS,III 114 CDI COMPACT SELECT TRACTION,33160,68,2021,18/08/2021,non requis,85 508 Km,Diesel,mécanique,GRIS C,4,8,,,,oui,,8 CV,136 ch,2,174 g/kmE,6.6 l/100km,EURO6
342,MERCEDES SPRINTER 3,III 317 FG 37 3.5T FIRST PROP LEGER,53620,68,2022,27/02/2022,non requis,53 390 Km,Diesel,mécanique,blanc arctique,4,3,24 mois,en cours,Mercedes-Benz Certified,non,,5 CV,163 ch,2,,,EURO6
343,MERCEDES CLASSE A 4,IV 200 D PROGRESSIVE LINE 8G-DCT,32580,26,2020,30/04/2020,non requis,75 502 Km,Diesel,automatique,Bleu Denim,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,150 ch,2,104 g/kmB,4 l/100km,EURO6
344,MERCEDES CLASSE C 4 COUPE,IV (2) COUPE 200 AMG LINE 9G-TRONIC,78180,26,2023,30/08/2023,non requis,2 900 Km,Essence,automatique,Gris Montagne Magno Designo,2,4,,,,oui,,10 CV,184 ch,1,157 g/kmD,6.9 l/100km,EURO6
345,MERCEDES GLB,200 D AMG LINE 8G-DCT,60390,47,2023,30/03/2023,non requis,10 842 Km,Diesel,automatique,Rouge patagonie brillant manufaktur,5,7,,,,non,,8 CV,150 ch,2,143 g/kmD,5.4 l/100km,EURO6
346,MERCEDES CLASSE A 4,IV 180 D PROGRESSIVE LINE 7G-DCT,30070,69,2020,04/10/2020,non requis,80 087 Km,Diesel,automatique,KOSMOSBLACK - MET.,5,5,24 mois,,Mercedes Millétoile,non,2,6 CV,116 ch,2,107 g/kmB,4 l/100km,EURO6
347,MERCEDES GLC COUPE,(2) 300 E 4MATIC AMG LINE 9G-TRONIC,67810,69,2021,28/04/2021,non requis,82 880 Km,Hybride essence électrique,automatique,Blanc,5,5,24 mois,,Mercedes Millétoile,oui,1,10 CV,211 ch,1,48 g/kmA,,EURO6
348,MERCEDES SPRINTER 3,III 316 CDI 43 3.5T PROPULSION SIMPLE CABINE,55480,68,2021,02/04/2021,non requis,81 357 Km,Diesel,mécanique,BLANC,2,3,24 mois,,Mercedes-Benz Certified,non,,6 CV,163 ch,2,,,EURO6
349,MERCEDES CLASSE A 4,IV 250 E 8CV AMG LINE 8G-DCT,54530,51,2022,06/09/2022,non requis,26 412 Km,Hybride essence électrique,automatique,BLEU DENIM,5,5,24 mois,en cours,Mercedes-Benz Certified,non,,8 CV,218 ch,1,24 g/kmA,1.1 l/100km,EURO6
350,MERCEDES GLB,200 D AMG LINE 8G-DCT,50670,89,2023,11/02/2023,non requis,9 265 Km,Diesel,automatique,Gris,5,7,24 mois,,Mercedes-Benz Certified,oui,1,8 CV,150 ch,2,148 g/kmD,5.4 l/100km,EURO6
351,MERCEDES CLASSE C 4 CABRIOLET,IV CABRIOLET 220 D SPORTLINE 9G-TRONIC,34960,31,2017,20/09/2017,requis,79 500 Km,Diesel,automatique,BLANC,2,4,12 mois,,,non,,9 CV,170 ch,2,124 g/kmC,4.9 l/100km,EURO6
352,MERCEDES CLASSE GLK,350 CDI 231 4MATIC 7G-TRONIC,18420,25,2011,18/12/2011,requis,188 863 Km,Diesel,automatique,GRIS,5,5,3 mois,,,non,,15 CV,231 ch,3,220 g/kmF,8.4 l/100km,EURO4
353,MERCEDES GLC 2,II 220 D AMG LINE 4MATIC 9G-TRONIC,82020,88,2023,14/10/2023,non requis,9 990 Km,Diesel,automatique,GRIS GRAPHITE,5,5,,,,oui,,11 CV,197 ch,2,136 g/kmC,5.2 l/100km,EURO6
354,MERCEDES CLASSE A 4,IV 180 D BUSINESS LINE,28490,78,2020,03/09/2020,non requis,34 636 Km,Diesel,mécanique,Gris Montagne metallisE©,5,5,12 mois,,,oui,,6 CV,116 ch,2,104 g/kmB,3.8 l/100km,EURO6
355,MERCEDES CITAN 2,II FOURGON LONG 112 CDI SELECT,29400,18,2023,21/10/2023,non requis,3 210 Km,Diesel,mécanique,Non codifie,5,2,24 mois,,Mercedes-Benz Certified,oui,,5 CV,116 ch,2,144 g/kmD,5.5 l/100km,EURO6
356,MERCEDES VITO 3,III (2) EEXTRA LONG FWD,54560,18,2023,22/08/2023,non requis,3 180 Km,Electrique,automatique,blanc arctique,5,3,,,,oui,,11 CV,116 ch,0,0 g/kmA,,EURO6
357,MERCEDES CLA 2 SHOOTING BRAKE,II SHOOTING BRAKE 200 D 8CV AMG LINE 8G-DCT,48280,04,2023,15/02/2023,non requis,29 897 Km,Diesel,automatique,Blanc polaire,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,150 ch,2,129 g/kmC,4.9 l/100km,EURO6
358,MERCEDES SLK 3,III 250 CDI BLUEEFFICIENCY 7G-TRONIC,30070,66,2016,10/02/2016,requis,107 380 Km,Diesel,automatique,noir,2,2,,,,non,4,11 CV,204 ch,2,132 g/kmC,4.3 l/100km,EURO5
359,MERCEDES CLASSE C 4 SW,IV (2) SW 220 D AVANTGARDE LINE 4MATIC 9G-TRONIC,40700,68,2022,14/11/2022,non requis,53 617 Km,Diesel,automatique,NOIR OBSIDIENNE,5,5,24 mois,en cours,Mercedes-Benz Certified,oui,,11 CV,194 ch,2,144 g/kmD,5.5 l/100km,EURO6
360,MERCEDES EQA,250 BUSINESS LINE,59620,68,2022,22/03/2022,non requis,13 055 Km,Electrique,automatique,ZP BLANC POLAIRE,5,5,24 mois,,Mercedes-Benz Certified,oui,,6 CV,190 ch,0,0 g/kmA,,EURO6
361,MERCEDES CLASSE A 4,IV 200 D PROGRESSIVE LINE 8G-DCT,33000,68,2020,09/08/2020,non requis,61 285 Km,Diesel,automatique,Blanc,5,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,150 ch,2,104 g/kmB,3.9 l/100km,EURO6
362,MERCEDES GLC COUPE,(2) 300 D 4MATIC AMG LINE 9G-TRONIC,96200,04,2023,07/01/2024,non requis,12 880 Km,Diesel,automatique,Gris sélénite magno designo,5,5,24 mois,,Mercedes-Benz Certified,oui,,14 CV,245 ch,2,167 g/kmE,6.4 l/100km,EURO6
363,MERCEDES CLASSE A 4 AMG,IV 35 AMG 4MATIC 7G-DCT SPEEDSHIFT,98650,04,2023,27/02/2023,non requis,1 875 Km,Essence,automatique,Blanc digital métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,19 CV,306 ch,1,188 g/kmE,8.3 l/100km,EURO6
364,MERCEDES CLASSE B 3,III 180 7CV PROGRESSIVE LINE EDITION,40000,04,2023,10/03/2023,non requis,3 540 Km,Essence,mécanique,Noir,5,5,24 mois,,Mercedes-Benz Certified,oui,,7 CV,136 ch,1,135 g/kmC,5.9 l/100km,EURO6
365,MERCEDES GLA 2,II 200 D AMG LINE DCT,52940,42,2022,10/01/2023,non requis,56 158 Km,Diesel,automatique,MOUNTAINGRAU - MET.,5,5,24 mois,en cours,,oui,1,8 CV,150 ch,2,143 g/kmD,5.4 l/100km,EURO6
366,MERCEDES CLASSE C 4 COUPE,IV COUPE 220 D SPORTLINE 9G-TRONIC,34970,38,2018,18/10/2018,requis,110 904 Km,Diesel,automatique,OBSIDIAN BLACK - METALLIC PAINT,2,4,12 mois,,,non,3,9 CV,170 ch,2,124 g/kmC,4.2 l/100km,EURO6
367,MERCEDES CLASSE C 4,IV (2) 220 D AVANTGARDE LINE 9G-TRONIC,40570,34,2020,24/01/2021,non requis,34 401 Km,Diesel,automatique,Argent mojave,4,5,24 mois,,Mercedes-Benz Certified,oui,,10 CV,194 ch,2,117 g/kmB,4.4 l/100km,EURO6
368,MERCEDES CLA,(2) 200 D SENSATION 7G-DCT,28350,16,2018,14/07/2018,requis,42 350 Km,Diesel,automatique,gris clair metal,4,5,12 mois,,,oui,2,7 CV,136 ch,2,105 g/kmB,3.6 l/100km,EURO6
369,MERCEDES CLASSE A 4,IV 180 D AMG LINE 7G-DCT 100G,33970,57,2021,26/11/2021,non requis,76 745 Km,Diesel,automatique,blanc,5,5,24 mois,,,oui,1,6 CV,116 ch,2,119 g/kmB,4.5 l/100km,EURO6
370,MERCEDES CLASSE E 5 COUPE,V COUPE 400 FASCINATION 4MATIC 9G-TRONIC,52390,94,2019,06/08/2019,non requis,35 244 Km,Essence,automatique,blanc,2,4,12 mois,,,non,2,22 CV,333 ch,1,189 g/kmE,6.7 l/100km,EURO6
371,MERCEDES CLASSE B 2,II (2) 220 D FASCINATION 7G-DCT,30230,57,2019,07/12/2019,non requis,50 551 Km,Diesel,automatique,noir,5,5,24 mois,,,non,2,9 CV,170 ch,2,138 g/kmC,5.2 l/100km,EURO6
372,MERCEDES CLASSE A 4,IV 220 D AMG LINE 8G-DCT,39320,21,2020,21/12/2020,non requis,57 288 Km,Diesel,automatique,blanc,5,5,12 mois,,,non,4,10 CV,190 ch,2,104 g/kmB,4.3 l/100km,EURO6
373,MERCEDES CLASSE B 2,II 200 CDI FASCINATION 7G-DCT,16330,06,2013,04/01/2014,requis,179 981 Km,Diesel,automatique,blanc,5,5,12 mois,,,non,2,7 CV,136 ch,2,119 g/kmB,4.1 l/100km,EURO5
374,MERCEDES GLA 2,II 200 D AMG LINE DCT,53160,13,2021,21/02/2021,non requis,32 190 Km,Diesel,automatique,BLEU F,5,5,24 mois,,,oui,,8 CV,150 ch,2,142 g/kmD,5.4 l/100km,EURO6
375,MERCEDES EQC,400 4MATIC AMG LINE,105140,13,2023,28/03/2023,non requis,726 Km,Electrique,automatique,Gris Foncé Métal,5,5,,,,non,,11 CV,408 ch,0,0 g/kmA,,EURO6
376,MERCEDES CLA 2 SHOOTING BRAKE,II SHOOTING BRAKE 200 AMG LINE 7G-DCT,42440,13,2022,09/02/2022,non requis,23 744 Km,Essence,automatique,Noir cosmos,5,5,24 mois,en cours,,oui,,9 CV,163 ch,1,140 g/kmC,6.2 l/100km,EURO6
377,MERCEDES GLC COUPE,(2) 300 D 4MATIC AMG LINE 9G-TRONIC,65380,67,2021,15/01/2022,non requis,60 713 Km,Diesel,automatique,argent,5,5,12 mois,,,oui,1,14 CV,245 ch,2,167 g/kmE,6.4 l/100km,EURO6
378,MERCEDES CLASSE E 4 CABRIOLET,IV (2) CABRIOLET 250 BLUETEC SPORTLINE 7G-TRONIC,37340,77,2015,30/09/2015,requis,125 000 Km,Diesel,automatique,blanc metal,2,4,6 mois,,,non,3,11 CV,204 ch,2,128 g/kmC,4.4 l/100km,EURO5
379,MERCEDES CLASSE E 5,V 220 D AVANTGARDE LINE 9G-TRONIC,54860,57,2022,08/02/2022,non requis,46 235 Km,Diesel,automatique,gris,4,5,24 mois,en cours,,non,2,11 CV,195 ch,2,147 g/kmD,5.4 l/100km,EURO6
380,MERCEDES GLA,(2) 200 FASCINATION,26620,57,2019,14/01/2020,non requis,84 782 Km,Essence,mécanique,blanc,5,5,24 mois,,,oui,1,9 CV,156 ch,1,141 g/kmD,6.1 l/100km,EURO6
381,MERCEDES GLA,200 FASCINATION,17420,34,2015,24/12/2015,requis,181 465 Km,Essence,mécanique,gris metal,5,5,3 mois,,,non,2,8 CV,156 ch,1,137 g/kmC,4.7 l/100km,EURO6
382,MERCEDES CLASSE C 4,IV (2) 200 D 160 AMG LINE 9G-TRONIC,38390,65,2021,08/08/2021,non requis,67 940 Km,Diesel,automatique,Noir,4,5,24 mois,,Mercedes-Benz Certified,oui,,8 CV,160 ch,2,132 g/kmC,5 l/100km,EURO6
383,MERCEDES EQA,250 AMG LINE,69600,77,2024,24/08/2024,non requis,9 945 Km,Electrique,automatique,Blanc digital,5,5,,,,oui,1,7 CV,129 ch,0,0 g/kmA,,EURO6
384,MERCEDES CLASSE E 3,III (2) 220 CDI ELEGANCE EDITION +,8380,13,2008,27/04/2008,requis,147 000 Km,Diesel,mécanique,Beige,4,5,6 mois,,,non,4,10 CV,163 ch,3,167 g/kmE,5 l/100km,EURO4
385,MERCEDES CLASSE C 4,IV (2) 200 D 160 AMG LINE 9G-TRONIC,41280,95,2021,08/07/2021,non requis,35 388 Km,Diesel,automatique,noir metal,4,5,6 mois,,,non,2,8 CV,161 ch,2,134 g/kmC,5 l/100km,EURO6
386,MERCEDES CLASSE C 4 SW,IV SW 200 BUSINESS 7G-TRONIC,28240,06,2017,23/08/2017,requis,65 989 Km,Essence,automatique,Gris,5,5,6 mois,,,oui,2,10 CV,184 ch,1,149 g/kmD,5.8 l/100km,EURO6
387,MERCEDES CLASSE C 4 AMG,IV 43 AMG 4MATIC 9G-TRONIC,60980,72,2019,07/12/2019,non requis,86 620 Km,Essence,automatique,Noir obsidienne métallisée,4,5,12 mois,,LEXUS PREFERENCE,non,,25 CV,367 ch,1,183 g/kmE,8 l/100km,EURO6
388,MERCEDES CLASSE B 2,II 200 CDI FASCINATION 7G-DCT,16330,06,2013,04/01/2014,requis,179 981 Km,Diesel,automatique,blanc,5,5,12 mois,,,non,2,7 CV,136 ch,2,119 g/kmB,4.1 l/100km,EURO5
389,MERCEDES CLASSE E 5 COUPE,V COUPE 400 FASCINATION 4MATIC 9G-TRONIC,52390,94,2019,06/08/2019,non requis,35 244 Km,Essence,automatique,blanc,2,4,12 mois,,,non,2,22 CV,333 ch,1,189 g/kmE,6.7 l/100km,EURO6
390,MERCEDES CLASSE B 2,II (2) 220 D FASCINATION 7G-DCT,30230,57,2019,07/12/2019,non requis,50 551 Km,Diesel,automatique,noir,5,5,24 mois,,,non,2,9 CV,170 ch,2,138 g/kmC,5.2 l/100km,EURO6
391,MERCEDES CLASSE A 2,II 180 CDI ELEGANCE 5P,14520,42,2012,30/01/2013,requis,58 891 Km,Diesel,mécanique,noir metal,5,5,3 mois,,,oui,2,6 CV,109 ch,2,136 g/kmC,4.3 l/100km,EURO5
392,MERCEDES CLASSE E 5,V 220 D AVANTGARDE LINE 9G-TRONIC,54860,57,2022,08/02/2022,non requis,46 235 Km,Diesel,automatique,gris,4,5,24 mois,en cours,,non,2,11 CV,195 ch,2,147 g/kmD,5.4 l/100km,EURO6
393,MERCEDES GLA,(2) 200 FASCINATION,26620,57,2019,14/01/2020,non requis,84 782 Km,Essence,mécanique,blanc,5,5,24 mois,,,oui,1,9 CV,156 ch,1,141 g/kmD,6.1 l/100km,EURO6
394,MERCEDES CLASSE A 4,IV 220 D AMG LINE 8G-DCT,39320,21,2020,21/12/2020,non requis,57 288 Km,Diesel,automatique,blanc,5,5,12 mois,,,non,4,10 CV,190 ch,2,104 g/kmB,4.3 l/100km,EURO6
395,MERCEDES CLASSE A 4,IV 180 D AMG LINE 7G-DCT 100G,33970,57,2021,26/11/2021,non requis,76 745 Km,Diesel,automatique,blanc,5,5,24 mois,,,oui,1,6 CV,116 ch,2,119 g/kmB,4.5 l/100km,EURO6
396,MERCEDES CLASSE A 4 BERLINE,IV BERLINE 200 D AMG LINE 8G-DCT,32460,67,2020,05/05/2020,non requis,75 606 Km,Diesel,automatique,noir,5,5,12 mois,,,oui,1,7 CV,150 ch,2,104 g/kmB,,EURO6
397,MERCEDES CLASSE E 5,V 220 D SPORTLINE 9G-TRONIC,37960,43,2017,29/08/2017,requis,62 328 Km,Diesel,automatique,Gris Foncé Métal,4,5,24 mois,,Mercedes-Benz Certified,non,,10 CV,194 ch,2,123 g/kmC,4.7 l/100km,EURO6
398,MERCEDES CLASSE A 4,IV 220 D AMG LINE 8G-DCT,39560,38,2020,23/07/2020,non requis,37 048 Km,Diesel,automatique,blanc,5,5,12 mois,,,non,2,10 CV,190 ch,2,104 g/kmB,4.3 l/100km,EURO6
399,MERCEDES CLASSE A 4,IV 250 E 8CV AMG LINE 8G-DCT,44890,56,2021,05/02/2021,non requis,85 162 Km,Hybride essence électrique,automatique,Noir cosmos métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,8 CV,218 ch,1,24 g/kmA,1 l/100km,EURO6
400,MERCEDES CLASSE A 4,IV 180 D PROGRESSIVE LINE 7G-DCT,27520,24,2020,13/04/2020,non requis,46 440 Km,Diesel,automatique,noir,5,5,3 mois,,,non,3,6 CV,116 ch,2,100 g/kmA,4 l/100km,EURO6
401,MERCEDES CLASSE C 4,IV 180 D 6CV AVANTGARDE LINE BVA9,38380,33,2022,21/06/2022,non requis,31 111 Km,Diesel,automatique,2197 noir obsidienne métallisé,4,5,24 mois,en cours,Mercedes-Benz Certified,non,,6 CV,122 ch,2,130 g/kmC,5 l/100km,EURO6
402,MERCEDES CLA SHOOTING BRAKE,(2) SHOOTING BRAKE 180 FASCINATION 7G-DCT,24620,60,2017,03/06/2017,requis,139 442 Km,Essence,automatique,blanc,5,5,6 mois,,,oui,,7 CV,122 ch,1,130 g/kmC,5.6 l/100km,EURO6
403,MERCEDES CLASSE B 3,III 180 D AMG LINE EDITION 7G-DCT,33040,33,2020,03/04/2020,non requis,27 711 Km,Diesel,automatique,2787 gris montagne métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,6 CV,116 ch,2,100 g/kmA,3.8 l/100km,EURO6
404,MERCEDES GLC COUPE,(2) 300 D 4MATIC AMG LINE 9G-TRONIC,64390,33,2020,28/06/2020,non requis,72 913 Km,Diesel,automatique,Argent iridium métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,14 CV,245 ch,2,,,EURO6
405,MERCEDES CLASSE A 4,IV 180 AMG LINE 7G-DCT,46230,33,2023,15/06/2023,non requis,3 125 Km,Essence,automatique,2191 noir cosmos métallisé,5,5,24 mois,,Mercedes-Benz Certified,oui,,7 CV,136 ch,1,134 g/kmC,5.9 l/100km,EURO6
406,MERCEDES CLASSE A 4,IV 180 D PROGRESSIVE LINE 8G-DCT,33580,33,2022,02/10/2022,non requis,17 561 Km,Diesel,automatique,2787 gris montagne métallisé,5,5,24 mois,,Mercedes-Benz Certified,non,,6 CV,116 ch,2,130 g/kmC,5 l/100km,EURO6
407,MERCEDES CLASSE A 4,IV 180 D AMG LINE 7G-DCT,27630,83,2019,16/03/2019,non requis,89 620 Km,Diesel,automatique,Gris montagne métallisé,5,5,24 mois,,Mercedes-Benz Certified,oui,,6 CV,116 ch,2,107 g/kmB,4 l/100km,EURO6
408,MERCEDES GLC,250 D 4MATIC,36730,67,2017,02/01/2018,requis,101 850 Km,Diesel,automatique,noir,5,5,12 mois,,,non,2,11 CV,204 ch,2,129 g/kmC,4.7 l/100km,EURO6
409,MERCEDES CLASSE C 4 SW,IV (2) SW 220 D AMG LINE 9G-TRONIC,40300,37,2020,21/06/2020,non requis,54 320 Km,Diesel,automatique,argent metal,5,5,,,,non,2,10 CV,195 ch,2,126 g/kmC,4.4 l/100km,EURO6
410,MERCEDES CLA,200 CDI EDITION 1,18460,59,2014,18/05/2014,requis,154 560 Km,Diesel,mécanique,gris foncé metal,4,5,12 mois,,,non,3,7 CV,136 ch,2,117 g/kmB,3.8 l/100km,EURO5
411,MERCEDES CLASSE A 3,III (2) 200 D FASCINATION 7G-DCT,28040,06,2018,12/11/2018,requis,118 340 Km,Diesel,automatique,noir,5,5,12 mois,,,non,5,7 CV,136 ch,2,103 g/kmB,3.6 l/100km,EURO6
412,MERCEDES CLASSE C 4 COUPE,IV COUPE 220 D 9G-TRONIC,40520,69,2018,09/01/2019,requis,85 910 Km,Diesel,automatique,noir,2,4,10 mois,,,non,2,9 CV,170 ch,2,117 g/kmB,4 l/100km,EURO6
413,MERCEDES CLASSE E 5,V 300 DE AMG LINE 9G-TRONIC,53980,70,2021,30/01/2022,non requis,75 239 Km,Hybride diesel électrique,automatique,noir metal,4,5,,,,non,2,9 CV,195 ch,1,40 g/kmA,1.4 l/100km,EURO6
414,MERCEDES GLC,220 D SPORTLINE 4MATIC,31050,13,2017,04/06/2017,requis,139 520 Km,Diesel,automatique,gris,5,5,12 mois,,,non,3,9 CV,170 ch,2,129 g/kmC,4.7 l/100km,EURO6
415,MERCEDES CLASSE V 2 EXTRA-LONG,II (2) EXTRA-LONG 300 D XL AVANTGARDE,105960,62,2021,05/01/2022,non requis,21 747 Km,Diesel,automatique,noir,5,8,12 mois,,,oui,1,14 CV,239 ch,2,229 g/kmF,,EURO6
416,MERCEDES CLASSE E 5,V 220 D 9G-TRONIC,34700,18,2017,02/04/2017,requis,116 862 Km,Diesel,automatique,noir metal,4,5,3 mois,,,non,2,10 CV,195 ch,2,102 g/kmB,3.6 l/100km,EURO6
417,MERCEDES GLC COUPE,(2) 300 E 12CV AMG LINE 4MATIC,71920,59,2022,08/08/2022,non requis,19 075 Km,Hybride essence électrique,automatique,noir,5,5,,en cours,,oui,2,12 CV,320 ch,1,50 g/kmA,2.2 l/100km,EURO6
418,MERCEDES CLASSE A 4,IV 200 AMG LINE 7G-DCT,37370,34,2019,14/07/2019,non requis,20 000 Km,Essence,automatique,rouge,5,5,6 mois,,,oui,,8 CV,163 ch,1,119 g/kmB,5.2 l/100km,EURO6
419,MERCEDES CLASSE V 2 LONG,II (2) LONG 300 D LG EXCLUSIVE,78330,49,2020,07/12/2020,non requis,42 720 Km,Diesel,automatique,Gris Clair Métal,5,6,12 mois,,Mercedes Millétoile,non,,14 CV,239 ch,2,157 g/kmD,6 l/100km,EURO6
