,Modèle,Moteur,Prix,Dpt,Année,Mise en circulation,Contrôle technique,Kilométrage compteur,Énergie,Boîte de vitesse,Couleur extérieure,Nombre de portes,Nombre de places,Garantie,Garantie constructeur,Vérifié & Garanti,Première main (déclaratif),Nombre de propriétaires,Puissance fiscale,Puissance din,Crit'Air,Émissions de CO2,Consommation mixte,Norme Euro
262,PEUGEOT 5008 (2E GENERATION),II 1.6 BLUEHDI 120 S&S ACTIVE EAT6,26850,91,2019,23/07/2019,non requis,141 250 Km,Diesel,automatique,blanc,5,7,12 mois,,,oui,1,6 CV,120 ch,2,112 g/kmB,4 l/100km,EURO6
263,PEUGEOT 107,(3) 1.0 12V BLUE LION ENVY 5P,9780,69,2013,15/01/2014,requis,45 942 Km,Essence,mécanique,violet,5,4,6 mois,,,oui,1,4 CV,68 ch,1,99 g/kmA,3.8 l/100km,EURO5
264,PEUGEOT 508 SW,SW 2.0 HDI FAP 163 FELINE,10420,85,2012,15/08/2012,requis,218 362 Km,Diesel,mécanique,gris,5,5,,,,non,3,9 CV,163 ch,2,130 g/kmC,4 l/100km,EURO5
265,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S GT LINE,25140,21,2021,01/06/2021,non requis,15 795 Km,Essence,mécanique,gris,5,5,,,,non,2,5 CV,101 ch,1,126 g/kmC,5.6 l/100km,EURO6
266,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 S&S 7CV ACTIVE,30480,34,2023,30/11/2023,non requis,5 673 Km,Essence,mécanique,Gris,5,5,12 mois,,SPOTICAR,oui,1,7 CV,131 ch,1,124 g/kmC,5.5 l/100km,EURO6
267,PEUGEOT 308 (2E GENERATION),II (2) 1.2 PURETECH 130 S&S 6CV GT LINE EURO6,28040,34,2021,09/04/2021,non requis,18 549 Km,Essence,mécanique,Rouge Métal,5,5,6 mois,,,non,,6 CV,130 ch,1,127 g/kmC,5.6 l/100km,EURO6
268,PEUGEOT 2008,(2) 1.2 PURETECH 110 S&S SIGNATURE EAT6,20650,34,2020,21/03/2020,non requis,49 977 Km,Essence,automatique,Gris Clair,5,5,6 mois,,,non,,6 CV,110 ch,1,114 g/kmB,5.5 l/100km,EURO6
269,PEUGEOT E-2008 (2E GENERATION),II ELECTRIQUE GT,34420,34,2021,19/08/2021,non requis,14 696 Km,Electrique,automatique,Gris,5,5,12 mois,,SPOTICAR,oui,1,4 CV,78 ch,0,0 g/kmA,,EURO6
270,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ACTIVE,19410,83,2021,22/12/2021,non requis,48 244 Km,Diesel,mécanique,GRIS PLATINIUM,5,5,12 mois,,,non,,5 CV,100 ch,2,107 g/kmB,4.1 l/100km,EURO6
271,PEUGEOT 308 (2E GENERATION) GTI,II 1.6 THP 270 S&S GTI,29620,33,2018,07/01/2019,requis,70 481 Km,Essence,mécanique,BLANC,5,5,12 mois,,,non,,16 CV,270 ch,1,139 g/kmC,6 l/100km,EURO6
272,PEUGEOT 208,(2) 1.2 PURETECH 82 STYLE 5P,11640,84,2018,26/11/2018,requis,80 780 Km,Essence,mécanique,Blanc,5,5,12 mois,,SPOTICAR,oui,1,4 CV,82 ch,1,104 g/kmB,3.9 l/100km,EURO6
273,PEUGEOT 3008 (2E GENERATION),II 1.2 PURETECH 130 S&S ALLURE EAT6,30660,84,2020,06/08/2020,non requis,37 441 Km,Essence,automatique,Blanc,5,5,12 mois,,SPOTICAR,oui,1,7 CV,131 ch,1,120 g/kmB,4.7 l/100km,EURO6
274,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S GT EAT8,26380,84,2022,11/12/2022,non requis,18 108 Km,Essence,automatique,Blanc,5,5,12 mois,,SPOTICAR,oui,1,5 CV,101 ch,1,123 g/kmC,5.4 l/100km,EURO6
275,PEUGEOT 5008 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S ALLURE,22580,88,2020,15/09/2020,non requis,187 580 Km,Diesel,mécanique,noir metal,5,7,3 mois,,,non,2,7 CV,131 ch,2,111 g/kmB,,EURO6
276,PEUGEOT 208,(2) 1.2 PURETECH 110 S&S FELINE EAT6 5P,15710,69,2016,23/09/2016,requis,66 051 Km,Essence,automatique,orange,5,5,8 mois,,SPOTICAR,non,3,5 CV,110 ch,1,104 g/kmB,3.8 l/100km,EURO6
277,PEUGEOT 3008,(2) HYBRID4 2.0 HDI FAP PACK ETG6,13060,75,2013,05/08/2013,requis,105 730 Km,Hybride diesel électrique,automatique,blanc verni,5,5,6 mois,,,non,,8 CV,200 ch,2,90 g/kmA,3.8 l/100km,EURO5
278,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S GT LINE EAT8,24840,34,2020,11/10/2020,non requis,29 230 Km,Essence,automatique,Rouge Métal,5,5,6 mois,,,non,,5 CV,100 ch,1,97 g/kmA,4.3 l/100km,EURO6
279,PEUGEOT 208,(2) 1.2 PURETECH 82 S&S ACTIVE 5P,12870,69,2017,22/03/2017,requis,52 483 Km,Essence,mécanique,gris,5,5,12 mois,,SPOTICAR,non,2,4 CV,82 ch,1,104 g/kmB,3.9 l/100km,EURO6
280,PEUGEOT RIFTER,1.5 BLUEHDI 130 S&S GT,35250,44,2023,25/10/2023,non requis,1 605 Km,Diesel,mécanique,noir,5,5,12 mois,en cours,,oui,1,7 CV,131 ch,2,141 g/kmD,5.3 l/100km,EURO6
281,PEUGEOT 307,(2) 1.6 16S 110 SPORT PACK 5P,7190,91,2007,27/05/2007,requis,156 000 Km,Essence,mécanique,gris metal,5,5,3 mois,,,non,,7 CV,110 ch,2,174 g/kmE,7.4 l/100km,EURO4
282,PEUGEOT 3008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S ALLURE EAT8,24720,44,2020,05/10/2020,non requis,97 440 Km,Diesel,automatique,rouge,5,5,12 mois,,,oui,1,6 CV,131 ch,2,102 g/kmB,4 l/100km,EURO6
283,PEUGEOT 3008 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S 7CV ALLURE PACK EAT8,43350,44,2023,20/10/2023,non requis,12 Km,Diesel,automatique,blanc,5,5,12 mois,,,oui,,7 CV,130 ch,2,135 g/kmC,5.1 l/100km,EURO6
284,PEUGEOT 508 (2E GENERATION),II 2.0 BLUEHDI 180 S&S ALLURE BUSINESS EAT8,30280,44,2020,05/06/2020,non requis,96 093 Km,Diesel,automatique,noir,5,5,12 mois,,,oui,,9 CV,177 ch,2,124 g/kmC,4.7 l/100km,EURO6
285,PEUGEOT 3008 (2E GENERATION),II 1.6 BLUEHDI 120 S&S ALLURE,22260,19,2018,05/02/2018,requis,153 014 Km,Diesel,mécanique,marron,5,5,12 mois,,,non,2,6 CV,120 ch,2,111 g/kmB,3.9 l/100km,EURO6
286,PEUGEOT 508 (2E GENERATION) SW,II SW 2.0 BLUEHDI 180 S&S ALLURE BUSINESS EAT8,36230,44,2021,01/04/2021,non requis,62 739 Km,Diesel,automatique,gris clair,5,5,12 mois,,,oui,,9 CV,177 ch,2,151 g/kmD,5.8 l/100km,EURO6
287,PEUGEOT 3008,1.6 HDI 112 FAP ALLURE,11180,32,2012,06/04/2012,requis,104 720 Km,Diesel,mécanique,Gris,5,5,6 mois,,,non,2,6 CV,112 ch,2,130 g/kmC,4.2 l/100km,EURO5
288,PEUGEOT 308 (2E GENERATION) SW,II (2) SW 1.5 BLUEHDI 130 S&S GT PACK EAT8,29200,85,2022,29/03/2022,non requis,32 683 Km,Diesel,automatique,NOIR PERLE METAL,5,5,,en cours,,oui,,7 CV,130 ch,2,127 g/kmC,,EURO6
289,PEUGEOT 5008 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S ALLURE PACK EAT8,41740,85,2022,24/07/2022,non requis,35 082 Km,Diesel,automatique,GRIS PLATINIUM,5,7,12 mois,en cours,,oui,,7 CV,130 ch,2,142 g/kmD,5.4 l/100km,EURO6
290,PEUGEOT 308 (3E GENERATION),III 1.2 PURETECH 130 S&S ALLURE PACK EAT8,35180,84,2023,16/05/2023,non requis,8 679 Km,Essence,automatique,Vert Métal,5,5,24 mois,,SPOTICAR,oui,,7 CV,130 ch,1,128 g/kmC,5.7 l/100km,EURO6
291,PEUGEOT 3008 (2E GENERATION),II 2.0 BLUEHDI 180 S&S GT EAT6,21400,34,2017,28/01/2018,requis,215 104 Km,Diesel,automatique,noir,5,5,3 mois,,,non,2,10 CV,181 ch,2,124 g/kmC,4.4 l/100km,EURO6
292,PEUGEOT 308 (2E GENERATION),II 1.6 BLUEHDI 120 S&S ALLURE,17760,44,2018,23/05/2018,requis,64 260 Km,Diesel,mécanique,blanc,5,5,12 mois,,,non,3,5 CV,120 ch,2,82 g/kmA,2.9 l/100km,EURO6
293,PEUGEOT 3008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S 7CV ACTIVE BUSINESS,22200,44,2020,21/07/2020,non requis,102 290 Km,Diesel,mécanique,blanc,5,5,12 mois,,,oui,1,7 CV,131 ch,2,111 g/kmB,4 l/100km,EURO6
294,PEUGEOT 308 (2E GENERATION) SW,BV6 SW 1.5 BLUEHDI 130CH S&S ALLURE,26650,85,2022,05/03/2022,non requis,33 060 Km,Diesel,mécanique,gris,5,,12 mois,,,non,,7 CV,,,122 g/kmC,,
295,PEUGEOT 3008 (2E GENERATION),II 2.0 BLUEHDI 180 S&S GT LINE EAT8,29520,19,2020,18/06/2020,non requis,121 548 Km,Diesel,automatique,noir,5,5,12 mois,,,oui,1,9 CV,177 ch,2,124 g/kmC,4.8 l/100km,EURO6
296,PEUGEOT 208,1.2 PURETECH 82 STYLE 5P,15210,31,2019,16/06/2019,non requis,56 640 Km,Essence,mécanique,gris foncé metal,5,5,12 mois,,,non,2,4 CV,82 ch,1,104 g/kmB,3.9 l/100km,EURO6
297,PEUGEOT 308 (2E GENERATION),II 1.2 PURETECH S&S 110 STYLE,21760,31,2020,01/11/2020,non requis,45 980 Km,Essence,mécanique,blanc nacre,5,5,12 mois,,,non,2,5 CV,110 ch,1,102 g/kmB,4 l/100km,EURO6
298,PEUGEOT 208,(2) 1.2 PURETECH 82 ALLURE 5P,14610,31,2018,28/07/2018,requis,67 860 Km,Essence,mécanique,noir metal,5,5,6 mois,,,non,2,4 CV,82 ch,1,104 g/kmB,3.9 l/100km,EURO6
299,PEUGEOT 3008,1.6 VTI 120 PREMIUM,8700,78,2010,15/09/2010,requis,155 964 Km,Essence,mécanique,bleu marine metal,5,5,,,,non,3,7 CV,120 ch,1,165 g/kmE,5.6 l/100km,EURO5
300,PEUGEOT 308 (2E GENERATION),II (2) 1.6 BLUEHDI 100 S&S ACTIVE BUSINESS,18600,60,2019,17/08/2019,non requis,46 290 Km,Diesel,mécanique,gris metal,5,5,6 mois,,,oui,1,5 CV,102 ch,2,97 g/kmA,3.6 l/100km,EURO6
301,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 130 S&S GT EAT8,29950,11,2022,22/02/2022,non requis,8 775 Km,Essence,automatique,gris anthracite verni,5,5,,,,oui,1,7 CV,131 ch,1,122 g/kmC,5.3 l/100km,EURO6
302,PEUGEOT 206+,1.1 60 URBAN 5P,6580,95,2012,16/03/2012,requis,73 700 Km,Essence,mécanique,noir,5,5,3 mois,,,non,3,4 CV,60 ch,1,133 g/kmC,5.8 l/100km,EURO5
303,PEUGEOT 308 (2E GENERATION) SW,II (2) SW 1.5 BLUEHDI 130 S&S 7CV GT LINE,24990,12,2021,01/02/2022,non requis,56 525 Km,Diesel,mécanique,noir verni,5,5,,,,oui,2,7 CV,131 ch,2,125 g/kmC,4.8 l/100km,EURO6
304,PEUGEOT 206+,1.1 60 URBAN 5P,6580,95,2012,16/03/2012,requis,73 700 Km,Essence,mécanique,noir,5,5,3 mois,,,non,3,4 CV,60 ch,1,133 g/kmC,5.8 l/100km,EURO5
305,PEUGEOT BOXER 2,II (2) CHASSIS SIMPLE CABINE 2.0 BLUEHDI 130 S&S PRO SR 335 L2,39250,71,2020,09/02/2020,non requis,20 758 Km,Diesel,mécanique,Blanc,2,3,12 mois,,SPOTICAR,oui,1,7 CV,131 ch,2,169 g/kmE,6.2 l/100km,EURO6
306,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ROADTRIP,24990,76,2023,27/11/2023,non requis,6 536 Km,Diesel,mécanique,gris,5,5,12 mois,,SPOTICAR,oui,1,5 CV,102 ch,2,107 g/kmB,,EURO6
307,PEUGEOT 308 (3E GENERATION),III 1.2 PURETECH 130 S&S GT PACK EAT8,39140,13,2023,11/09/2023,non requis,12 963 Km,Essence,automatique,gris,5,5,12 mois,,SPOTICAR,non,2,7 CV,130 ch,1,127 g/kmC,5.6 l/100km,EURO6
308,PEUGEOT 3008 (2E GENERATION),II 1.2 PURETECH 130 S&S ALLURE EAT6,24780,77,2018,10/12/2018,requis,111 425 Km,Essence,automatique,Gris,5,5,12 mois,,Das WeltAuto. Medium,non,3,7 CV,131 ch,1,120 g/kmB,4.7 l/100km,EURO6
309,PEUGEOT 3008 (2E GENERATION),II 1.2 PURETECH 130 S&S ALLURE BUSINESS EAT6,25150,71,2018,03/08/2018,requis,77 862 Km,Essence,automatique,Noir,5,5,12 mois,,SPOTICAR,oui,1,7 CV,131 ch,1,120 g/kmB,4.7 l/100km,EURO6
310,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 S&S 7CV GT LINE,26550,76,2021,21/05/2021,non requis,24 549 Km,Essence,mécanique,orange,5,5,12 mois,,SPOTICAR,oui,1,7 CV,131 ch,1,132 g/kmC,5.8 l/100km,EURO6
311,PEUGEOT 5008 (2E GENERATION),II (2) 1.2 PURETECH 130 S&S STYLE,35380,35,2022,01/04/2022,non requis,42 075 Km,Essence,mécanique,gris,5,7,,en cours,,oui,1,7 CV,131 ch,1,143 g/kmD,,EURO6
312,PEUGEOT 308 (2E GENERATION) SW,II (2) SW 1.5 BLUEHDI 130 S&S ACTIVE BUSINESS,15190,35,2020,10/05/2020,non requis,133 557 Km,Diesel,mécanique,platine,5,5,6 mois,,,oui,1,6 CV,131 ch,2,92 g/kmA,3.5 l/100km,EURO6
313,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S GT,24590,76,2022,20/02/2022,non requis,5 644 Km,Diesel,mécanique,gris,5,5,12 mois,en cours,SPOTICAR,oui,1,5 CV,102 ch,2,108 g/kmB,4.1 l/100km,EURO6
314,PEUGEOT 3008 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S GT LINE,28270,31,2021,26/07/2021,non requis,83 934 Km,Diesel,mécanique,gris,5,5,12 mois,,SPOTICAR,oui,1,7 CV,131 ch,2,137 g/kmC,5.2 l/100km,EURO6
315,PEUGEOT EXPERT 3 FOURGON,III 2.0 BLUEHDI 180 S&S EAT6 LONG PREMIUM PACK,37900,02,2020,19/11/2020,non requis,51 186 Km,Diesel,automatique,blanc,4,3,6 mois,,,non,1,7 CV,177 ch,2,155 g/kmD,6.2 l/100km,EURO6
316,PEUGEOT PARTNER 3 FOURGON,III (2) 1.5 BLUEHDI 100 S&S STANDARD 650 KG PREMIUM BVM5,24990,76,2022,03/03/2022,non requis,31 295 Km,Diesel,mécanique,blanc,5,3,12 mois,en cours,SPOTICAR,oui,1,5 CV,102 ch,2,141 g/kmD,,EURO6
317,PEUGEOT 3008 (2E GENERATION),II (2) 1.2 PURETECH 130 S&S ACTIVE PACK EAT8,29590,13,2022,18/08/2022,non requis,38 505 Km,Essence,automatique,gris,5,5,12 mois,en cours,SPOTICAR,oui,1,7 CV,131 ch,1,146 g/kmD,6.5 l/100km,EURO6
318,PEUGEOT E-2008 (2E GENERATION),II ELECTRIQUE GT 136,36760,13,2022,21/06/2022,non requis,17 912 Km,Electrique,automatique,noir,5,5,12 mois,en cours,SPOTICAR,oui,1,4 CV,78 ch,0,0 g/kmA,,EURO6
319,PEUGEOT 208,(2) 1.2 PURETECH 110 S&S FELINE EAT6 5P,16780,54,2019,12/07/2019,non requis,80 013 Km,Essence,automatique,Blanc Perle nacré,5,5,12 mois,,SPOTICAR,non,,5 CV,110 ch,1,104 g/kmB,4.5 l/100km,EURO6
320,PEUGEOT PARTNER 3 FOURGON,III (2) 1.5 BLUEHDI 100 S&S STANDARD 650 KG PREMIUM BVM5,24990,76,2022,03/03/2022,non requis,31 295 Km,Diesel,mécanique,blanc,5,3,12 mois,en cours,SPOTICAR,oui,1,5 CV,102 ch,2,141 g/kmD,,EURO6
321,PEUGEOT 3008 (2E GENERATION),II (2) 1.2 PURETECH 130 S&S ACTIVE PACK EAT8,29590,13,2022,18/08/2022,non requis,38 505 Km,Essence,automatique,gris,5,5,12 mois,en cours,SPOTICAR,oui,1,7 CV,131 ch,1,146 g/kmD,6.5 l/100km,EURO6
322,PEUGEOT 208,(2) 1.2 PURETECH 110 S&S FELINE EAT6 5P,16780,54,2019,12/07/2019,non requis,80 013 Km,Essence,automatique,Blanc Perle nacré,5,5,12 mois,,SPOTICAR,non,,5 CV,110 ch,1,104 g/kmB,4.5 l/100km,EURO6
323,PEUGEOT EXPERT TEPEE FOURGON,TEPEE LONG PREMIUM 8PL 2.0E 16V,15060,28,2010,25/02/2010,requis,259 840 Km,Essence,mécanique,GRIS C,4,8,6 mois,,,non,,10 CV,140 ch,2,235 g/kmF,9.9 l/100km,EURO4
324,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S ALLURE,22520,13,2021,06/06/2021,non requis,18 384 Km,Essence,mécanique,blanc,5,5,12 mois,,SPOTICAR,oui,1,5 CV,101 ch,1,124 g/kmC,,EURO6
325,PEUGEOT 2008,(2) 1.5 BLUEHDI 100 S&S ACTIVE BUSINESS,13760,22,2020,29/09/2020,non requis,112 064 Km,Diesel,mécanique,blanc,5,2,6 mois,,,oui,1,5 CV,102 ch,2,97 g/kmA,3.5 l/100km,EURO6
326,PEUGEOT 308 (2E GENERATION),II (2) 1.2 PURETECH 130 S&S 7CV ALLURE EURO6,27810,27,2022,29/11/2022,non requis,23 595 Km,Essence,mécanique,Bleu Vertigo,5,5,12 mois,en cours,SPOTICAR,non,,7 CV,130 ch,1,126 g/kmC,5.6 l/100km,EURO6
327,PEUGEOT 2008,(2) 1.5 BLUEHDI 100 S&S ACTIVE BUSINESS,16080,29,2020,29/12/2020,non requis,95 037 Km,Diesel,mécanique,blanc,5,2,6 mois,,,oui,1,5 CV,102 ch,2,97 g/kmA,3.5 l/100km,EURO6
328,PEUGEOT 2008,(2) 1.5 BLUEHDI 100 ALLURE,19890,25,2020,01/05/2020,non requis,25 100 Km,Diesel,mécanique,ROUGE,5,5,3 mois,,,oui,,5 CV,100 ch,2,86 g/kmA,3.5 l/100km,EURO6
329,PEUGEOT 2008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S GT EAT8,37280,81,2023,03/05/2023,non requis,11 Km,Diesel,automatique,BLANC NACR/T.NOI,5,5,,,,non,,7 CV,130 ch,2,132 g/kmC,5 l/100km,EURO6
330,PEUGEOT 2008 (2E GENERATION),II 1.5 BLUEHDI 110 6CV S&S ALLURE,28730,27,2022,07/05/2022,non requis,32 609 Km,Diesel,mécanique,Gris Platinium (M),5,5,12 mois,en cours,SPOTICAR,non,,6 CV,110 ch,2,118 g/kmB,4.5 l/100km,EURO6
331,PEUGEOT 308 (2E GENERATION) SW,II (2) SW 1.5 BLUEHDI 130 S&S ROADTRIP,30500,27,2022,11/10/2022,non requis,21 616 Km,Diesel,mécanique,Gris Artense,5,5,12 mois,en cours,SPOTICAR,non,,7 CV,130 ch,2,122 g/kmC,4.7 l/100km,EURO6
332,PEUGEOT 308 (2E GENERATION) SW,II (2) SW 1.5 BLUEHDI 130 S&S ALLURE,25360,81,2022,28/07/2022,non requis,35 765 Km,Diesel,mécanique,GRIS ARTENSE,5,5,,en cours,,non,,6 CV,130 ch,2,124 g/kmC,,EURO6
333,PEUGEOT 2008,(2) 1.2 PURETECH 110 S&S SIGNATURE,18000,57,2020,27/02/2020,non requis,18 181 Km,Essence,mécanique,Noir Perla Nera,5,5,12 mois,,SPOTICAR,oui,,5 CV,110 ch,1,104 g/kmB,4.8 l/100km,EURO6
334,PEUGEOT 3008 (2E GENERATION),II (2) 1.6 HYBRID 225 GT E-EAT8 2020,47280,27,2022,03/06/2022,non requis,32 450 Km,Hybride essence électrique,automatique,Gris Platinium (M),5,5,12 mois,,SPOTICAR,non,,10 CV,225 ch,1,,,EURO6
335,PEUGEOT 5008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S CROSSWAY EAT8,32750,27,2021,16/07/2021,non requis,171 129 Km,Diesel,automatique,Gris Artense (M),5,7,12 mois,,SPOTICAR,non,,6 CV,130 ch,2,102 g/kmB,4 l/100km,EURO6
336,PEUGEOT BOXER 2,II 2.0 BLUEHDI 130 PREMIUM 333 L2H2,26160,35,2019,27/12/2019,non requis,97 590 Km,Diesel,mécanique,blanc,4,3,6 mois,,,oui,1,7 CV,131 ch,2,163 g/kmE,5.9 l/100km,EURO6
337,PEUGEOT 3008 (2E GENERATION),II (2) 1.2 PURETECH 130 S&S GT EAT8,41020,72,2023,11/09/2023,non requis,11 Km,Essence,automatique,GRIS PLAT /T.NOIR,5,5,,,,non,,7 CV,130 ch,1,144 g/kmD,6.4 l/100km,EURO6
338,PEUGEOT 3008 (2E GENERATION),II (2) 1.6 HYBRID 225 ALLURE PACK E-EAT8 2020,41380,72,2022,16/12/2022,non requis,39 673 Km,Hybride essence électrique,automatique,BLEU CELEBES (M),5,5,,,,non,,10 CV,225 ch,1,,,EURO6
339,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S GT,28980,72,2022,28/04/2022,non requis,12 Km,Diesel,mécanique,GRIS PLATINIUM,5,5,,,,non,,5 CV,100 ch,2,106 g/kmB,4 l/100km,EURO6
340,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ALLURE,25510,72,2023,15/03/2023,non requis,11 Km,Diesel,mécanique,GRIS ARTENSE,5,5,,,,non,,5 CV,100 ch,2,106 g/kmB,4 l/100km,EURO6
341,PEUGEOT 2008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S GT EAT8,37930,81,2023,24/12/2023,non requis,12 Km,Diesel,automatique,GRIS ARTENS/T.NOI,5,5,,,,non,,7 CV,130 ch,2,132 g/kmC,5 l/100km,EURO6
342,PEUGEOT 308 (2E GENERATION),II (2) 1.2 PURETECH 110 S&S ALLURE PACK,27100,27,2022,25/08/2022,non requis,13 871 Km,Essence,mécanique,Noir Perla Nera,5,5,12 mois,en cours,SPOTICAR,non,,6 CV,110 ch,1,124 g/kmC,5.5 l/100km,EURO6
343,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S ALLURE,23920,27,2022,05/09/2022,non requis,22 163 Km,Essence,mécanique,Noir Perla Nera,5,5,12 mois,en cours,SPOTICAR,non,,5 CV,100 ch,1,118 g/kmB,5.3 l/100km,EURO6
344,PEUGEOT PARTNER 2 TEPEE,II (3) 1.2 PURETECH 110 S&S OUTDOOR,17830,57,2019,04/02/2019,non requis,94 624 Km,Essence,mécanique,Gris Shark,5,5,12 mois,,SPOTICAR,oui,,6 CV,110 ch,1,119 g/kmB,5.1 l/100km,EURO6
345,PEUGEOT 308 (2E GENERATION),II (2) 1.5 BLUEHDI 100 S&S ACTIVE BUSINESS,17640,57,2020,24/06/2020,non requis,65 569 Km,Diesel,mécanique,Gris Artense,5,5,12 mois,,SPOTICAR,non,,5 CV,100 ch,2,97 g/kmA,3.7 l/100km,EURO6
346,PEUGEOT 308 (2E GENERATION),308 PURETECH 225CH S&S EAT8 GT,28220,70,2019,09/11/2019,non requis,40 115 Km,Essence,automatique,Noir,5,,12 mois,,SPOTICAR,non,,13 CV,225 ch,,133 g/kmC,,
347,PEUGEOT 2008,(2) 1.6 BLUEHDI 100 5CV ALLURE,18730,25,2018,04/09/2018,requis,74 278 Km,Diesel,mécanique,ROUGE ULTIMATE,5,5,,,,non,,5 CV,100 ch,2,97 g/kmA,3.7 l/100km,EURO6
348,PEUGEOT 3008 (2E GENERATION),II 1.2 PURETECH 130 S&S ACTIVE BUSINESS EAT8,27340,45,2020,12/10/2020,non requis,98 357 Km,Essence,automatique,Noir,5,5,12 mois,,SPOTICAR,oui,1,7 CV,131 ch,1,115 g/kmB,5.1 l/100km,EURO6
349,PEUGEOT EXPERT 3 FOURGON,III 1.5 BLUEHDI 120 S&S LONG,42330,60,2022,12/05/2022,non requis,23 716 Km,Diesel,mécanique,GRIS C,4,9,12 mois,en cours,,non,,6 CV,120 ch,2,168 g/kmE,6.4 l/100km,EURO6
350,PEUGEOT 3008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S ALLURE,27880,59,2020,09/07/2020,non requis,85 312 Km,Diesel,mécanique,Peinture Métallisée Bleu Magnetic,5,5,12 mois,,SPOTICAR,non,,6 CV,130 ch,2,106 g/kmB,4 l/100km,EURO6
351,PEUGEOT 308 (2E GENERATION),II 1.6 THP 125 ACTIVE,11880,78,2014,28/07/2014,requis,90 428 Km,Essence,mécanique,marron,5,5,3 mois,,,oui,1,7 CV,125 ch,1,129 g/kmC,4.4 l/100km,EURO5
352,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ROADTRIP BVM6,26130,31,2023,14/06/2023,non requis,5 125 Km,Diesel,mécanique,Gris,5,5,24 mois,,SPOTICAR,oui,1,5 CV,102 ch,2,107 g/kmB,4 l/100km,EURO6
353,PEUGEOT 508 (2E GENERATION) SW,II 1.6 HYBRID 225 GT PACK E-EAT8,61050,78,2023,29/07/2023,non requis,1 872 Km,Hybride essence électrique,automatique,Gris,5,5,24 mois,en cours,SPOTICAR,oui,1,10 CV,181 ch,1,30 g/kmA,1.5 l/100km,EURO6
354,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 130 S&S EAT8 ALLURE PACK,32900,78,2023,06/01/2024,non requis,4 081 Km,Essence,automatique,Gris,5,5,24 mois,,SPOTICAR,oui,1,7 CV,131 ch,1,120 g/kmB,5.3 l/100km,EURO6
355,PEUGEOT EXPERT 3 FOURGON,III 2.0 BLUEHDI 120 S&S COMPACT URBAN EAT8,34000,34,2022,27/02/2022,non requis,23 599 Km,Diesel,automatique,Gris,4,3,12 mois,en cours,,oui,1,7 CV,122 ch,2,192 g/kmE,,EURO6
356,PEUGEOT 3008 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S 7CV ALLURE EAT8,43520,69,2023,26/07/2023,non requis,4 874 Km,Diesel,automatique,Gris,5,5,24 mois,,SPOTICAR,oui,1,7 CV,131 ch,2,136 g/kmC,5.1 l/100km,EURO6
357,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ROADTRIP,26140,31,2023,15/04/2023,non requis,13 703 Km,Diesel,mécanique,Gris Artense,5,5,12 mois,,SPOTICAR,non,,5 CV,100 ch,2,,,EURO6
358,PEUGEOT 2008 (2E GENERATION),II 1.5 BLUEHDI 100 ALLURE BV6,26380,31,2021,11/07/2021,non requis,47 797 Km,Diesel,mécanique,Rouge Elixir (S),5,5,12 mois,,SPOTICAR,non,,5 CV,100 ch,2,119 g/kmB,4.5 l/100km,EURO6
359,PEUGEOT 2008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S 7CV ALLURE EAT8,33260,31,2022,03/03/2022,non requis,49 787 Km,Diesel,automatique,Blanc banquise (O),5,5,12 mois,en cours,SPOTICAR,non,,7 CV,130 ch,2,126 g/kmC,4.8 l/100km,EURO6
