,Modèle,Moteur,Prix,Dpt,Année,Mise en circulation,Contrôle technique,Kilométrage compteur,Énergie,Boîte de vitesse,Couleur extérieure,Nombre de portes,Nombre de places,Garantie,Garantie constructeur,Vérifié & Garanti,Première main (déclaratif),Nombre de propriétaires,Puissance fiscale,Puissance din,Crit'Air,Émissions de CO2,Consommation mixte,Norme Euro
240,PEUGEOT 407,1.8 16V 125 PREMIUM,5810,34,2009,20/08/2009,requis,108 723 Km,Essence,mécanique,BLEU,4,5,3 mois,,,non,,8 CV,125 ch,2,181 g/kmE,7.7 l/100km,EURO4
241,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 100 S&S 5CV ALLURE,26380,84,2021,26/02/2021,non requis,37 230 Km,Essence,mécanique,Noir,5,5,12 mois,,SPOTICAR,oui,1,5 CV,101 ch,1,105 g/kmB,,EURO6
242,PEUGEOT 3008 (2E GENERATION),II (2) 1.6 HYBRID4 300 ALLURE PACK E-EAT8,43680,67,2023,18/08/2023,non requis,20 531 Km,Hybride essence électrique,automatique,blanc,5,5,,,,non,,16 CV,299 ch,1,29 g/kmA,,EURO6
243,PEUGEOT 5008 (2E GENERATION),II 2.0 BLUEHDI 150 S&S CROSSWAY,30780,84,2019,11/08/2019,non requis,75 368 Km,Diesel,mécanique,Gris,5,7,12 mois,,SPOTICAR,non,2,8 CV,150 ch,2,125 g/kmC,4.4 l/100km,EURO6
244,PEUGEOT EXPERT 3 FOURGON,III 2.0 BLUEHDI 180 S&S STANDARD PREMIUM,38130,84,2022,09/12/2022,non requis,45 465 Km,Diesel,automatique,Gris,4,3,12 mois,,SPOTICAR,non,3,7 CV,177 ch,2,189 g/kmE,7.2 l/100km,EURO6
245,PEUGEOT 3008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S ALLURE,24360,47,2021,13/11/2021,non requis,61 461 Km,Diesel,mécanique,gris clair,5,5,6 mois,,,non,3,6 CV,131 ch,2,100 g/kmA,4 l/100km,EURO6
246,PEUGEOT 2008,1.4 HDI 68 ACTIVE,8400,68,2016,04/09/2016,requis,195 526 Km,Diesel,mécanique,blanc metal,5,5,6 mois,,,non,3,4 CV,68 ch,2,104 g/kmB,3.6 l/100km,EURO5
247,PEUGEOT 308 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S GT LINE,18370,25,2020,18/08/2020,non requis,102 298 Km,Diesel,mécanique,gris clair,5,5,12 mois,,,non,2,6 CV,131 ch,2,92 g/kmA,3.5 l/100km,EURO6
248,PEUGEOT 3008 (2E GENERATION),II 1.6 BLUEHDI 120 S&S ACTIVE,19050,44,2018,26/09/2018,requis,136 120 Km,Diesel,mécanique,blanc,5,5,12 mois,,SPOTICAR,non,3,6 CV,116 ch,2,104 g/kmB,3.5 l/100km,EURO6
249,PEUGEOT 2008,1.6 BLUEHDI 100 CROSSWAY,12430,55,2016,29/07/2016,requis,169 000 Km,Diesel,mécanique,gris foncé,5,5,3 mois,,,non,2,5 CV,99 ch,2,97 g/kmA,3.3 l/100km,EURO6
250,PEUGEOT 3008 (2E GENERATION),II 2.0 BLUEHDI 180 S&S 10CV GT EAT8,24620,13,2018,05/05/2018,requis,108 640 Km,Diesel,automatique,blanc metal,5,5,6 mois,,,non,2,10 CV,181 ch,2,124 g/kmC,4.4 l/100km,EURO6
251,PEUGEOT 508 (2E GENERATION),II 1.6 PURETECH 180 S&S GT LINE EAT8,27280,13,2020,22/08/2020,non requis,71 400 Km,Essence,automatique,blanc metal,5,5,6 mois,,,non,2,10 CV,181 ch,1,123 g/kmC,5.4 l/100km,EURO6
252,PEUGEOT 2008,(2) 1.2 PURETECH 82 ACTIVE,13730,49,2019,18/03/2019,non requis,67 172 Km,Essence,mécanique,NOIR,5,5,6 mois,,,non,,4 CV,82 ch,1,114 g/kmB,4.9 l/100km,EURO6
253,PEUGEOT 208,BVM5 208 1.2 PURETECH 82CH ACTIVE,14150,62,2019,03/10/2019,non requis,51 883 Km,Essence,mécanique,Orange,5,,6 mois,,,non,,4 CV,82 ch,,104 g/kmB,3.9 l/100km,
254,PEUGEOT 208,(2) 1.2 PURETECH 110 S&S ALLURE 5P,12420,78,2018,15/03/2018,requis,92 650 Km,Essence,mécanique,NOIR,5,5,,,,non,,5 CV,110 ch,1,99 g/kmA,4.3 l/100km,EURO6
255,PEUGEOT 108,1.2 PURETECH 82 ALLURE 5P,11050,13,2016,27/04/2016,requis,75 030 Km,Essence,mécanique,blanc metal,5,4,6 mois,,,non,3,4 CV,82 ch,1,99 g/kmA,3.7 l/100km,EURO5
256,PEUGEOT 407 SW,SW 2.0 HDI 140 FAP BLACK ET SILVER EDITION,5200,65,2011,11/04/2011,requis,238 370 Km,Diesel,mécanique,noir metal,5,5,,,,non,4,8 CV,140 ch,2,149 g/kmD,4.7 l/100km,EURO5
257,PEUGEOT 3008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S ACTIVE BUSINESS,27260,38,2021,07/10/2021,non requis,89 900 Km,Diesel,mécanique,noir metal,5,5,12 mois,,Garantie OR,non,2,6 CV,131 ch,2,100 g/kmA,5.2 l/100km,EURO6
258,PEUGEOT 2008,1.2 PURETECH 110 S&S URBAN CROSS,12990,94,2016,13/04/2016,requis,134 301 Km,Essence,mécanique,blanc metal,5,5,,,,non,2,5 CV,110 ch,1,103 g/kmB,3.9 l/100km,EURO6
259,PEUGEOT 208,(2) 1.2 PURETECH 68 LIKE 5P,12050,65,2019,15/07/2019,non requis,38 130 Km,Essence,mécanique,blanc mat,5,5,,,,oui,1,4 CV,68 ch,1,105 g/kmB,4.6 l/100km,EURO6
260,PEUGEOT EXPERT 2 FOURGON,II 1.6 HDI 90 CONFORT 229 L2H1,10780,95,2016,19/03/2016,requis,113 400 Km,Diesel,mécanique,blanc,4,3,3 mois,,,non,2,5 CV,90 ch,2,177 g/kmE,6.2 l/100km,EURO5
261,PEUGEOT 5008 (2E GENERATION),II 1.6 THP 165 S&S GT LINE 5P EAT6,29160,75,2019,22/09/2019,non requis,49 680 Km,Essence,automatique,gris anthracite metal,5,7,,,,non,2,9 CV,165 ch,1,133 g/kmC,5 l/100km,EURO6
262,PEUGEOT 508 SW,SW 2.0 HDI + ELECTRIQUE BMP6,19080,75,2017,19/07/2017,requis,91 478 Km,Hybride diesel électrique,automatique,gris anthracite metal,5,5,,,,oui,2,8 CV,163 ch,2,109 g/kmB,4 l/100km,EURO6
263,PEUGEOT 3008 (2E GENERATION),II (2) 1.6 HYBRID 225 GT PACK E-EAT8,40870,85,2022,29/10/2022,non requis,31 719 Km,Hybride essence électrique,automatique,noir metal,5,5,,,,oui,2,10 CV,181 ch,1,31 g/kmA,1.4 l/100km,EURO6
264,PEUGEOT 508,(2) 2.0 BLUEHDI 180 S&S FELINE EAT6,8780,31,2017,18/05/2017,requis,262 880 Km,Diesel,automatique,gris foncé metal,4,5,,,,non,3,9 CV,181 ch,2,105 g/kmB,3.6 l/100km,EURO6
265,PEUGEOT 308 (2E GENERATION),II (2) 1.2 PURETECH 130 S&S GT LINE EAT6,21060,72,2018,08/09/2018,requis,94 770 Km,Essence,automatique,noir opaque (verni sans reflet),5,5,,,,oui,2,7 CV,131 ch,1,112 g/kmB,4.3 l/100km,EURO6
266,PEUGEOT 308,(2) 1.6 E-HDI FAP 112 BUSINESS PACK,5280,95,2014,30/05/2014,requis,182 320 Km,Diesel,mécanique,gris,5,5,3 mois,,,oui,1,6 CV,112 ch,2,113 g/kmB,3.9 l/100km,EURO5
267,PEUGEOT 5008,1.6 E-HDI 112 FAP BLUE LION ALLURE BMP6 7PL,8910,59,2013,19/02/2013,requis,181 008 Km,Diesel,automatique,Gris,5,7,3 mois,,,non,2,6 CV,112 ch,2,139 g/kmC,4.6 l/100km,EURO5
268,PEUGEOT 308 (2E GENERATION),II (2) 1.5 BLUEHDI 100 S&S ACTIVE BUSINESS,16760,38,2020,24/02/2020,non requis,88 493 Km,Diesel,mécanique,BLANC,5,5,12 mois,,,oui,,5 CV,100 ch,2,97 g/kmA,3.7 l/100km,EURO6
269,PEUGEOT EXPERT 3 FOURGON,III 2.0 BLUEHDI 145 S&S STANDARD PREMIUM,30760,59,2022,23/09/2022,non requis,21 660 Km,Diesel,mécanique,BLANC,4,3,,,,oui,,7 CV,145 ch,2,187 g/kmE,7 l/100km,EURO6
270,PEUGEOT 5008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S ACTIVE BUSINESS,27540,29,2020,03/07/2020,non requis,74 972 Km,Diesel,mécanique,noir,5,7,6 mois,,,oui,1,7 CV,131 ch,2,111 g/kmB,4.1 l/100km,EURO6
271,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 75 S&S ACTIVE BUSINESS,18660,31,2021,03/05/2021,non requis,23 015 Km,Essence,mécanique,blanc,5,5,12 mois,,SPOTICAR,oui,1,4 CV,75 ch,1,119 g/kmB,5.2 l/100km,EURO6
272,PEUGEOT 508,(2) 2.0 BLUEHDI 180 S&S FELINE EAT6,8780,31,2017,18/05/2017,requis,262 880 Km,Diesel,automatique,gris foncé metal,4,5,,,,non,3,9 CV,181 ch,2,105 g/kmB,3.6 l/100km,EURO6
273,PEUGEOT 308 (2E GENERATION),II (2) 1.2 PURETECH 130 S&S GT LINE EAT6,21060,72,2018,08/09/2018,requis,94 770 Km,Essence,automatique,noir opaque (verni sans reflet),5,5,,,,oui,2,7 CV,131 ch,1,112 g/kmB,4.3 l/100km,EURO6
274,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 75 S&S ACTIVE BUSINESS,18660,31,2021,03/05/2021,non requis,23 015 Km,Essence,mécanique,blanc,5,5,12 mois,,SPOTICAR,oui,1,4 CV,75 ch,1,119 g/kmB,5.2 l/100km,EURO6
275,PEUGEOT 5008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S ACTIVE BUSINESS,27540,29,2020,03/07/2020,non requis,74 972 Km,Diesel,mécanique,noir,5,7,6 mois,,,oui,1,7 CV,131 ch,2,111 g/kmB,4.1 l/100km,EURO6
276,PEUGEOT 308 CC,(2) CC 1.6 E-HDI 115 FAP SPORT PACK BV6,9700,95,2016,16/04/2016,requis,153 900 Km,Diesel,mécanique,argent,2,5,12 mois,,,oui,1,6 CV,115 ch,2,119 g/kmB,4.6 l/100km,EURO6
277,PEUGEOT 208,1.6 E-HDI FAP 92 URBAN SOUL 5P,9890,41,2014,27/04/2014,requis,112 692 Km,Diesel,mécanique,noir,5,5,,,,non,2,4 CV,93 ch,2,88 g/kmA,3.1 l/100km,EURO5
278,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S STYLE,23110,76,2022,11/03/2022,non requis,13 660 Km,Essence,mécanique,blanc,5,5,12 mois,en cours,SPOTICAR,oui,1,5 CV,101 ch,1,118 g/kmB,5.3 l/100km,EURO6
279,PEUGEOT EXPERT 3 FOURGON,III 2.0 BLUEHDI 120 S&S CABINE APPROFONDIE STANDARD PREMIUM 6PL,34420,83,2019,12/05/2019,non requis,79 649 Km,Diesel,mécanique,gris,4,6,3 mois,,,oui,2,7 CV,122 ch,2,147 g/kmD,5.3 l/100km,EURO6
280,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 75 S&S ACTIVE BUSINESS,17820,31,2021,11/06/2021,non requis,19 797 Km,Essence,mécanique,blanc,5,5,12 mois,,SPOTICAR,oui,1,4 CV,75 ch,1,119 g/kmB,5.2 l/100km,EURO6
281,PEUGEOT 208,(2) 1.5 BLUEHDI 100 S&S 5CV ACTIVE BUSINESS 5P E6,16940,14,2019,09/09/2019,non requis,30 995 Km,Diesel,mécanique,blanc,5,5,6 mois,,,oui,1,5 CV,102 ch,2,95 g/kmA,3.6 l/100km,EURO6
282,PEUGEOT 308 (2E GENERATION),II (2) 1.2 PURETECH 130 S&S 6CV TECH EDITION,24380,59,2020,14/07/2020,non requis,31 464 Km,Essence,mécanique,blanc,5,5,12 mois,,SPOTICAR,non,2,6 CV,131 ch,1,108 g/kmB,4.6 l/100km,EURO6
283,PEUGEOT 308 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S TECH EDITION EAT8,23600,21,2020,20/11/2020,non requis,39 408 Km,Diesel,automatique,NOIR,5,5,12 mois,,,oui,1,6 CV,131 ch,2,93 g/kmA,3.6 l/100km,EURO6
284,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ALLURE PACK MY21,22380,59,2022,03/02/2022,non requis,17 192 Km,Diesel,mécanique,Peinture metallisee nacre Bleu Vert,5,5,12 mois,,SPOTICAR,non,,5 CV,100 ch,2,106 g/kmB,4 l/100km,EURO6
285,PEUGEOT RIFTER,1.5 BLUEHDI 130 S&S ALLURE,29480,22,2019,16/06/2019,non requis,54 818 Km,Diesel,mécanique,gris foncé,5,5,6 mois,,,non,2,7 CV,131 ch,2,113 g/kmB,4.3 l/100km,EURO6
286,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S GT PACK EAT8,33260,31,2023,05/08/2023,non requis,2 432 Km,Essence,automatique,Gris Artense,5,5,12 mois,,SPOTICAR,non,,5 CV,100 ch,1,121 g/kmC,5.4 l/100km,EURO6
287,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S GT,28460,81,2023,18/09/2023,non requis,11 Km,Diesel,mécanique,BLANC NACRE,5,5,,,,non,,5 CV,100 ch,2,106 g/kmB,4 l/100km,EURO6
288,PEUGEOT 3008 (2E GENERATION),II (2) 1.2 PURETECH 130 S&S ALLURE PACK EAT8,41590,81,2023,23/12/2023,non requis,11 Km,Essence,automatique,GRIS PLATINIUM,5,5,,,,non,,7 CV,130 ch,1,145 g/kmD,6.4 l/100km,EURO6
289,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S GT,27420,81,2023,05/06/2023,non requis,11 Km,Diesel,mécanique,JAUNE FARO,5,5,,,,non,,5 CV,100 ch,2,106 g/kmB,4 l/100km,EURO6
290,PEUGEOT 308 (3E GENERATION),III 1.5 BLUEHDI 130 S&S ACTIVE PACK BVM6,35280,81,2023,01/07/2023,non requis,12 Km,Diesel,mécanique,BLANC BANQUISE,5,5,,,,non,,7 CV,130 ch,2,114 g/kmB,4.3 l/100km,EURO6
291,PEUGEOT 308 (2E GENERATION),II (2) 1.6 BLUEHDI 100 S&S ACTIVE BUSINESS,13560,78,2019,25/04/2019,non requis,139 436 Km,Diesel,mécanique,GRIS F,5,5,3 mois,,,oui,,5 CV,100 ch,2,95 g/kmA,3.6 l/100km,EURO6
292,PEUGEOT 3008 (2E GENERATION),II 1.2 PURETECH 130 S&S ALLURE BUSINESS E6,29560,34,2019,26/06/2019,non requis,45 227 Km,Essence,mécanique,Noir,5,5,12 mois,,,oui,1,7 CV,131 ch,1,118 g/kmB,5.1 l/100km,EURO6
293,PEUGEOT 308 (2E GENERATION),II (2) 1.6 BLUEHDI 100 S&S ALLURE,18430,66,2018,15/09/2018,requis,78 973 Km,Diesel,mécanique,GRIS F,5,5,,,,non,,5 CV,100 ch,2,95 g/kmA,3.6 l/100km,EURO6
294,PEUGEOT RIFTER,1.5 BLUEHDI 130 S&S ALLURE,29480,22,2019,16/06/2019,non requis,54 818 Km,Diesel,mécanique,gris foncé,5,5,6 mois,,,non,2,7 CV,131 ch,2,113 g/kmB,4.3 l/100km,EURO6
295,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ALLURE PACK MY21,22380,59,2022,03/02/2022,non requis,17 192 Km,Diesel,mécanique,Peinture metallisee nacre Bleu Vert,5,5,12 mois,,SPOTICAR,non,,5 CV,100 ch,2,106 g/kmB,4 l/100km,EURO6
296,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S GT PACK EAT8,33260,31,2023,05/08/2023,non requis,2 432 Km,Essence,automatique,Gris Artense,5,5,12 mois,,SPOTICAR,non,,5 CV,100 ch,1,121 g/kmC,5.4 l/100km,EURO6
297,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S ALLURE,22550,57,2021,05/01/2022,non requis,64 451 Km,Essence,mécanique,Rouge Elixir,5,5,12 mois,,SPOTICAR,non,,5 CV,100 ch,1,96 g/kmA,4.2 l/100km,EURO6
298,PEUGEOT 308 (3E GENERATION),III 1.2 PURETECH 110 S&S ACTIVE PACK,29380,69,2023,04/02/2023,non requis,24 513 Km,Essence,mécanique,Blanc,5,5,24 mois,,SPOTICAR,oui,1,6 CV,110 ch,1,125 g/kmC,5.5 l/100km,EURO6
299,PEUGEOT 208,(2) 1.6 BLUEHDI 75 STYLE 5P,10790,02,2018,09/01/2019,requis,121 317 Km,Diesel,mécanique,Rouge Rubis,5,5,8 mois,,SPOTICAR,non,,4 CV,75 ch,2,90 g/kmA,3.5 l/100km,EURO6
300,PEUGEOT E-208 (2E GENERATION),II ELECTRIQUE GT LINE,27670,57,2021,02/11/2021,non requis,75 356 Km,Electrique,automatique,Bleu Vertigo,5,5,12 mois,,SPOTICAR,non,,2 CV,136 ch,0,0 g/kmA,,EURO6
301,PEUGEOT E-208 (2E GENERATION),II ELECTRIQUE ALLURE PACK,31900,33,2022,02/02/2022,non requis,17 439 Km,Electrique,automatique,Gris Artense,5,5,12 mois,en cours,SPOTICAR,non,,4 CV,136 ch,0,0 g/kmA,,EURO6
302,PEUGEOT 3008 (2E GENERATION),II 1.2 PURETECH 130 S&S ACTIVE BUSINESS EAT8,26760,57,2019,24/08/2019,non requis,71 482 Km,Essence,automatique,Blanc Banquise (O),5,5,12 mois,,SPOTICAR,oui,,7 CV,130 ch,1,115 g/kmB,5.1 l/100km,EURO6
303,PEUGEOT E-208 (2E GENERATION),II ELECTRIQUE ALLURE PACK,31900,33,2022,02/02/2022,non requis,17 439 Km,Electrique,automatique,Gris Artense,5,5,12 mois,en cours,SPOTICAR,non,,4 CV,136 ch,0,0 g/kmA,,EURO6
304,PEUGEOT 3008 (2E GENERATION),II 1.2 PURETECH 130 S&S ACTIVE BUSINESS EAT8,26760,57,2019,24/08/2019,non requis,71 482 Km,Essence,automatique,Blanc Banquise (O),5,5,12 mois,,SPOTICAR,oui,,7 CV,130 ch,1,115 g/kmB,5.1 l/100km,EURO6
305,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S GT PACK BVM6,29250,13,2023,23/01/2024,non requis,1 901 Km,Essence,mécanique,Rouge,5,5,24 mois,,SPOTICAR,oui,1,5 CV,101 ch,1,117 g/kmB,5.1 l/100km,EURO6
306,PEUGEOT E-2008 (2E GENERATION),II ELECTRIQUE GT 136,42530,64,2023,05/07/2023,non requis,575 Km,Electrique,automatique,BLANC PERLE,5,5,,,,non,,4 CV,136 ch,0,0 g/kmA,,EURO6
307,PEUGEOT 3008 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S ROADTRIP EAT8,43100,13,2023,24/03/2023,non requis,9 925 Km,Diesel,automatique,Blanc,5,5,24 mois,,SPOTICAR,oui,1,7 CV,131 ch,2,135 g/kmC,5.1 l/100km,EURO6
308,PEUGEOT 3008 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S ROADTRIP EAT8,40860,31,2023,23/03/2023,non requis,9 911 Km,Diesel,automatique,Gris Artense (M),5,5,12 mois,,SPOTICAR,non,,7 CV,130 ch,2,135 g/kmC,5.1 l/100km,EURO6
309,PEUGEOT 3008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S ALLURE EAT8,28650,31,2020,24/11/2020,non requis,98 729 Km,Diesel,automatique,Noir Perla Nera (M),5,5,12 mois,,SPOTICAR,non,,6 CV,130 ch,2,102 g/kmB,4 l/100km,EURO6
310,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S GT,26890,94,2023,11/10/2023,non requis,9 574 Km,Essence,mécanique,Gris Platinium,5,5,12 mois,,SPOTICAR,non,,5 CV,100 ch,1,118 g/kmB,5.3 l/100km,EURO6
311,PEUGEOT 406 COUPE,COUPE 2.0 PACK,9430,49,2003,06/02/2003,requis,208 509 Km,Essence,mécanique,BLEU DEBARD,2,4,6 mois,,,oui,,9 CV,138 ch,3,223 g/kmF,8.4 l/100km,EURO3
312,PEUGEOT 508 (2E GENERATION) SW,II SW HYBRID 225 GT 10CV E-EAT8,48900,72,2022,30/01/2023,non requis,11 Km,Hybride essence électrique,automatique,GRIS PLATINIUM,5,5,,en cours,,non,,10 CV,225 ch,1,34 g/kmA,1.5 l/100km,EURO6
313,PEUGEOT 3008 (2E GENERATION),II (2) 1.6 HYBRID 225 ALLURE PACK E-EAT8 2020,41740,72,2022,15/03/2022,non requis,37 623 Km,Hybride essence électrique,automatique,BLEU CELEBES (M),5,5,,,,non,,10 CV,225 ch,1,,,EURO6
314,PEUGEOT 308 (2E GENERATION) SW,II (2) SW 1.5 BLUEHDI 130 S&S ALLURE,25360,72,2022,05/01/2023,non requis,37 111 Km,Diesel,mécanique,NOIR PERLA,5,5,,en cours,,non,,6 CV,130 ch,2,124 g/kmC,,EURO6
315,PEUGEOT 208,(2) 1.2 PURETECH 110 S&S GT LINE 5P,18170,06,2019,05/01/2020,non requis,61 589 Km,Essence,mécanique,Blanc Perle nacré,5,5,12 mois,,Das WeltAuto. Performance,oui,,5 CV,110 ch,1,104 g/kmB,4.5 l/100km,EURO6
316,PEUGEOT 308 (2E GENERATION),II 1.2 PURETECH S&S 130 FELINE EAT6,18890,63,2018,15/03/2018,requis,60 523 Km,Essence,automatique,Blanc Nacré,5,5,12 mois,,,non,,7 CV,130 ch,1,112 g/kmB,4.9 l/100km,EURO6
317,PEUGEOT 3008 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S ROADTRIP EAT8,42610,13,2023,20/07/2023,non requis,6 735 Km,Diesel,automatique,Noir,5,5,24 mois,,SPOTICAR,oui,1,7 CV,131 ch,2,135 g/kmC,5.1 l/100km,EURO6
318,PEUGEOT 3008 (2E GENERATION),II (2) 1.2 PURETECH 130 S&S ALLURE EAT8,40100,72,2023,29/05/2023,non requis,11 Km,Essence,automatique,NOIR PERLA NERA,5,5,,,,non,,7 CV,130 ch,1,145 g/kmD,6.4 l/100km,EURO6
319,PEUGEOT 208,(2) 1.2 PURETECH 82 SIGNATURE 5P,13890,73,2020,27/02/2020,non requis,31 456 Km,Essence,mécanique,Gris Hurricane,5,5,6 mois,,,non,,4 CV,82 ch,1,108 g/kmB,4.7 l/100km,EURO6
320,PEUGEOT 308 (3E GENERATION),III 1.6 PHEV 225 GT PACK E-EAT8,49960,72,2023,06/11/2023,non requis,2 083 Km,Hybride essence électrique,automatique,BLANC NACRE,5,5,,,,non,,10 CV,225 ch,1,,,EURO6
321,PEUGEOT 3008 (2E GENERATION),II (2) 1.6 HYBRID 225 ALLURE PACK E-EAT8 2020,46780,72,2023,24/02/2023,non requis,12 Km,Hybride essence électrique,automatique,BLEU CELEBES,5,5,,,,non,,10 CV,225 ch,1,,,EURO6
322,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S GT PACK BVM6,29460,13,2023,28/01/2024,non requis,2 500 Km,Essence,mécanique,Gris,5,5,24 mois,,SPOTICAR,oui,1,5 CV,101 ch,1,117 g/kmB,5.1 l/100km,EURO6
323,PEUGEOT 2008,1.6 E-HDI 115 FELINE CUIVRE,11180,78,2015,24/11/2015,requis,142 082 Km,Diesel,mécanique,gris,5,5,3 mois,,,non,2,6 CV,114 ch,2,105 g/kmB,3.6 l/100km,EURO5
324,PEUGEOT 3008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S CROSSWAY EAT8,26670,14,2019,21/11/2019,non requis,90 105 Km,Diesel,automatique,blanc,5,5,,,,oui,1,6 CV,131 ch,2,101 g/kmB,4.1 l/100km,EURO6
325,PEUGEOT 308 (2E GENERATION),II (2) 1.2 PURETECH 110 S&S ACTIVE BUSINESS 108G,18250,14,2020,06/01/2021,non requis,92 734 Km,Essence,mécanique,noir,5,5,,,,oui,1,5 CV,110 ch,1,102 g/kmB,4.6 l/100km,EURO6
326,PEUGEOT 3008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S ACTIVE BUSINESS EAT8,23720,14,2020,05/01/2021,non requis,100 801 Km,Diesel,automatique,noir,5,5,,,,oui,1,6 CV,131 ch,2,101 g/kmB,4 l/100km,EURO6
327,PEUGEOT 5008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S ACTIVE BUSINESS,25530,14,2019,13/11/2019,non requis,76 217 Km,Diesel,mécanique,marron,5,7,,,,oui,1,6 CV,131 ch,2,106 g/kmB,4.1 l/100km,EURO6
328,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 S&S 7CV ALLURE EAT8,29090,83,2021,23/04/2021,non requis,29 568 Km,Essence,automatique,rouge,5,5,,,,non,2,7 CV,131 ch,1,109 g/kmB,6.1 l/100km,EURO6
329,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ACTIVE BUSINESS BVM6,19330,13,2022,18/11/2022,non requis,23 825 Km,Diesel,mécanique,blanc verni,5,5,24 mois,,,oui,,5 CV,100 ch,2,107 g/kmB,4.1 l/100km,EURO6
330,PEUGEOT 308 (2E GENERATION) SW,II (2) SW 1.5 BLUEHDI 130 S&S ALLURE EAT8,19120,14,2019,08/01/2020,non requis,123 423 Km,Diesel,automatique,bleu foncé,5,5,6 mois,,,non,2,6 CV,131 ch,2,93 g/kmA,3.7 l/100km,EURO6
331,PEUGEOT RCZ,2.0 HDI 163 FAP BVM6,13500,83,2012,10/05/2012,requis,154 105 Km,Diesel,mécanique,Blanc,2,4,6 mois,,,non,2,9 CV,163 ch,2,139 g/kmC,4.5 l/100km,EURO5
332,PEUGEOT 2008,(2) 1.2 PURETECH 110 S&S GT LINE EAT6,17880,59,2018,25/09/2018,requis,108 644 Km,Essence,automatique,blanc,5,5,8 mois,,SPOTICAR,non,4,6 CV,110 ch,1,110 g/kmB,4.1 l/100km,EURO6
333,PEUGEOT 308 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S ACTIVE,24530,31,2021,13/02/2021,non requis,38 263 Km,Diesel,mécanique,blanc,5,5,12 mois,,SPOTICAR,non,3,6 CV,131 ch,2,92 g/kmA,3.5 l/100km,EURO6
334,PEUGEOT E-2008 (2E GENERATION),II ELECTRIQUE GT LINE,30330,59,2021,27/09/2021,non requis,94 080 Km,Electrique,automatique,Blanc,5,5,6 mois,,,non,2,4 CV,78 ch,0,0 g/kmA,,EURO6
335,PEUGEOT RCZ,2.0 HDI 163 FAP BVM6,13500,83,2012,10/05/2012,requis,154 105 Km,Diesel,mécanique,Blanc,2,4,6 mois,,,non,2,9 CV,163 ch,2,139 g/kmC,4.5 l/100km,EURO5
336,PEUGEOT 2008,(2) 1.2 PURETECH 110 S&S GT LINE EAT6,17880,59,2018,25/09/2018,requis,108 644 Km,Essence,automatique,blanc,5,5,8 mois,,SPOTICAR,non,4,6 CV,110 ch,1,110 g/kmB,4.1 l/100km,EURO6
337,PEUGEOT 308 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S ACTIVE,24530,31,2021,13/02/2021,non requis,38 263 Km,Diesel,mécanique,blanc,5,5,12 mois,,SPOTICAR,non,3,6 CV,131 ch,2,92 g/kmA,3.5 l/100km,EURO6
338,PEUGEOT E-2008 (2E GENERATION),II ELECTRIQUE GT LINE,30330,59,2021,27/09/2021,non requis,94 080 Km,Electrique,automatique,Blanc,5,5,6 mois,,,non,2,4 CV,78 ch,0,0 g/kmA,,EURO6
339,PEUGEOT 3008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S ALLURE,18220,29,2019,21/04/2019,non requis,146 068 Km,Diesel,mécanique,Blanc,5,5,6 mois,,,non,2,6 CV,131 ch,2,106 g/kmB,4.2 l/100km,EURO6
