,Modèle,Moteur,Prix,Dpt,Année,Mise en circulation,Contrôle technique,Kilométrage compteur,Énergie,Boîte de vitesse,Couleur extérieure,Nombre de portes,Nombre de places,Garantie,Garantie constructeur,Vérifié & Garanti,Première main (déclaratif),Nombre de propriétaires,Puissance fiscale,Puissance din,Crit'Air,Émissions de CO2,Consommation mixte,Norme Euro
341,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 S&S ALLURE PACK EAT8,32050,92,2022,18/06/2022,non requis,45 347 Km,Essence,automatique,Noir,5,5,12 mois,en cours,,non,,7 CV,130 ch,1,136 g/kmC,6 l/100km,EURO6
342,PEUGEOT 308 (2E GENERATION) SW,II (2) SW 2.0 BLUEHDI 150 S&S ALLURE,21140,35,2019,08/01/2020,non requis,97 684 Km,Diesel,mécanique,BLANC NACRE,5,5,12 mois,,,non,,7 CV,150 ch,2,97 g/kmA,3.7 l/100km,EURO6
343,PEUGEOT BOXER 2,II (2) 2.2 BLUEHDI 165 S&S PREMIUM 435 L3H2,34540,92,2022,15/07/2022,non requis,58 593 Km,Diesel,mécanique,Blanc,4,3,12 mois,en cours,,non,,7 CV,165 ch,2,,,EURO6
344,PEUGEOT 308 (3E GENERATION),III 1.5 BLUEHDI 130 S&S ALLURE PACK EAT8,39030,92,2023,06/08/2023,non requis,11 Km,Diesel,automatique,Gris,5,5,12 mois,,,non,,7 CV,130 ch,2,128 g/kmC,4.9 l/100km,EURO6
345,PEUGEOT 308 (3E GENERATION),III 1.5 BLUEHDI 130 S&S ALLURE BVM6,34430,92,2023,15/06/2023,non requis,11 Km,Diesel,mécanique,Gris,5,5,24 mois,,,non,,7 CV,130 ch,2,114 g/kmB,4.3 l/100km,EURO6
346,PEUGEOT 3008 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S 7CV ALLURE PACK EAT8,47950,92,2023,01/03/2023,non requis,12 Km,Diesel,automatique,Noir,5,5,24 mois,,,non,,7 CV,130 ch,2,135 g/kmC,5.1 l/100km,EURO6
347,PEUGEOT 3008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S ACTIVE BUSINESS EAT8,29330,38,2020,24/03/2020,non requis,36 434 Km,Diesel,automatique,Noir Perla Nera (M),5,5,12 mois,,SPOTICAR,non,,6 CV,130 ch,2,102 g/kmB,4 l/100km,EURO6
348,PEUGEOT 5008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S 7CV ACTIVE BUSINESS,25420,34,2020,09/07/2020,non requis,78 970 Km,Diesel,mécanique,BLEU F,5,7,12 mois,,SPOTICAR,oui,,7 CV,130 ch,2,,,EURO6
349,PEUGEOT 3008 (2E GENERATION),II 1.2 PURETECH 130 S&S GT LINE,34750,26,2020,26/09/2020,non requis,48 816 Km,Essence,mécanique,Noir,5,5,6 mois,,,non,,7 CV,130 ch,1,118 g/kmB,5.1 l/100km,EURO6
350,PEUGEOT 2008,1.6 E-HDI 92 CROSSWAY,12290,12,2016,05/07/2016,requis,118 070 Km,Diesel,mécanique,Gris,5,5,8 mois,,SPOTICAR,non,2,5 CV,93 ch,2,103 g/kmB,3.6 l/100km,EURO5
351,PEUGEOT 2008,(2) PURETECH 110 S&S ALLURE EAT6,21330,36,2020,26/11/2020,non requis,98 730 Km,Essence,automatique,Gris,5,5,12 mois,,SPOTICAR,non,2,6 CV,110 ch,1,114 g/kmB,5.5 l/100km,EURO6
352,PEUGEOT 308 (3E GENERATION),III 1.5 BLUEHDI 130 S&S ACTIVE PACK EAT8,40610,92,2023,16/11/2023,non requis,13 Km,Diesel,automatique,Noir,5,5,24 mois,,,non,,7 CV,130 ch,2,128 g/kmC,4.9 l/100km,EURO6
353,PEUGEOT 508 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S ALLURE PACK EAT8,48780,92,2023,17/09/2023,non requis,12 Km,Diesel,automatique,Noir,5,5,12 mois,,,non,,7 CV,130 ch,2,121 g/kmC,4.6 l/100km,EURO6
354,PEUGEOT 308 (3E GENERATION),III 1.5 BLUEHDI 130 S&S ALLURE PACK EAT8,38280,92,2023,12/01/2024,non requis,11 Km,Diesel,automatique,Gris,5,5,12 mois,,,non,,7 CV,130 ch,2,128 g/kmC,4.9 l/100km,EURO6
355,PEUGEOT 508 (2E GENERATION) SW,II 1.6 PURETECH 225 S&S GT PACK EAT8,43270,92,2022,11/11/2022,non requis,34 744 Km,Essence,automatique,Noir,5,5,12 mois,en cours,,non,,13 CV,225 ch,1,160 g/kmD,7 l/100km,EURO6
356,PEUGEOT 3008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S GT LINE EAT8,27600,31,2020,22/05/2020,non requis,90 618 Km,Diesel,automatique,Blanc,5,5,12 mois,,SPOTICAR,oui,1,6 CV,131 ch,2,98 g/kmA,4 l/100km,EURO6
357,PEUGEOT 5008 (2E GENERATION),II 1.2 PURETECH 130 S&S GT LINE,29020,81,2019,04/05/2019,non requis,106 773 Km,Essence,mécanique,Bleu,5,7,12 mois,,SPOTICAR,non,2,7 CV,131 ch,1,117 g/kmB,4.5 l/100km,EURO6
358,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 S&S ALLURE PACK MY21,34420,38,2023,07/05/2023,non requis,12 161 Km,Essence,mécanique,Blanc,5,5,12 mois,,SPOTICAR,oui,1,7 CV,131 ch,1,127 g/kmC,5.5 l/100km,EURO6
359,PEUGEOT 308 (3E GENERATION) SW,III SW 1.5 BLUEHDI 130 S&S ALLURE PACK EAT8,38970,06,2023,07/08/2023,non requis,14 204 Km,Diesel,automatique,Gris,5,5,12 mois,,SPOTICAR,oui,1,7 CV,131 ch,2,121 g/kmC,4.5 l/100km,EURO6
360,PEUGEOT EXPERT 3 FOURGON,III 2.0 BLUEHDI 180 S&S EAT6 STANDARD PREMIUM PACK,36880,06,2020,01/03/2020,non requis,76 784 Km,Diesel,automatique,Blanc,4,3,12 mois,,SPOTICAR,oui,1,7 CV,177 ch,2,151 g/kmD,5.4 l/100km,EURO6
361,PEUGEOT 3008 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S ALLURE PACK,30780,67,2022,01/07/2022,non requis,70 116 Km,Diesel,mécanique,Gris platinium,5,5,12 mois,en cours,SPOTICAR,non,,7 CV,130 ch,2,130 g/kmC,5 l/100km,EURO6
362,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 75 S&S STYLE BVM5,23270,31,2023,01/07/2023,non requis,1 755 Km,Essence,mécanique,Rouge,5,5,24 mois,,,oui,1,4 CV,75 ch,1,119 g/kmB,5.3 l/100km,EURO6
363,PEUGEOT 308 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S ALLURE PACK,37590,38,2023,15/01/2024,non requis,3 608 Km,Diesel,mécanique,Blanc,5,5,12 mois,en cours,SPOTICAR,oui,1,7 CV,131 ch,2,116 g/kmB,4.6 l/100km,EURO6
364,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S ALLURE PACK,24810,06,2022,23/10/2022,non requis,36 844 Km,Essence,mécanique,Gris,5,5,12 mois,en cours,SPOTICAR,oui,1,5 CV,101 ch,1,118 g/kmB,5.3 l/100km,EURO6
365,PEUGEOT PARTNER 3 FOURGON,III (2) 1.5 STANDARD 650 KG BLUEHDI 100 S&S PREMIUM BVM6,29130,26,2023,17/08/2023,non requis,467 Km,Diesel,mécanique,Blanc,5,2,12 mois,,SPOTICAR,oui,1,5 CV,102 ch,2,139 g/kmC,5.3 l/100km,EURO6
366,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 S&S ALLURE PACK EAT8,30920,06,2022,05/10/2022,non requis,57 573 Km,Essence,automatique,Gris,5,5,12 mois,en cours,SPOTICAR,oui,1,7 CV,131 ch,1,136 g/kmC,6 l/100km,EURO6
367,PEUGEOT 3008 (2E GENERATION),II (2) 1.6 HYBRID4 300 GT E-EAT8 2020,50000,06,2022,17/07/2022,non requis,53 153 Km,Hybride essence électrique,automatique,Noir,5,5,12 mois,,SPOTICAR,oui,1,11 CV,200 ch,1,30 g/kmA,,EURO6
368,PEUGEOT 508 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S ALLURE PACK EAT8,48780,92,2023,17/09/2023,non requis,12 Km,Diesel,automatique,Noir,5,5,12 mois,,,non,,7 CV,130 ch,2,121 g/kmC,4.6 l/100km,EURO6
369,PEUGEOT 308 (3E GENERATION),III 1.5 BLUEHDI 130 S&S ALLURE PACK EAT8,38280,92,2023,12/01/2024,non requis,11 Km,Diesel,automatique,Gris,5,5,12 mois,,,non,,7 CV,130 ch,2,128 g/kmC,4.9 l/100km,EURO6
370,PEUGEOT 508 (2E GENERATION) SW,II 1.6 PURETECH 225 S&S GT PACK EAT8,43270,92,2022,11/11/2022,non requis,34 744 Km,Essence,automatique,Noir,5,5,12 mois,en cours,,non,,13 CV,225 ch,1,160 g/kmD,7 l/100km,EURO6
371,PEUGEOT 3008 (2E GENERATION),II 1.2 PURETECH 130 S&S GT LINE,34750,26,2020,26/09/2020,non requis,48 816 Km,Essence,mécanique,Noir,5,5,6 mois,,,non,,7 CV,130 ch,1,118 g/kmB,5.1 l/100km,EURO6
372,PEUGEOT 2008,1.6 E-HDI 92 CROSSWAY,12290,12,2016,05/07/2016,requis,118 070 Km,Diesel,mécanique,Gris,5,5,8 mois,,SPOTICAR,non,2,5 CV,93 ch,2,103 g/kmB,3.6 l/100km,EURO5
373,PEUGEOT 2008,(2) PURETECH 110 S&S ALLURE EAT6,21330,36,2020,26/11/2020,non requis,98 730 Km,Essence,automatique,Gris,5,5,12 mois,,SPOTICAR,non,2,6 CV,110 ch,1,114 g/kmB,5.5 l/100km,EURO6
374,PEUGEOT 208,(2) 1.2 PURETECH 110 S&S ALLURE 5P,14130,87,2017,30/07/2017,requis,108 801 Km,Essence,mécanique,Orange,5,5,8 mois,,SPOTICAR,non,2,5 CV,110 ch,1,99 g/kmA,3.7 l/100km,EURO6
375,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S GT PACK,27810,38,2023,01/09/2023,non requis,7 260 Km,Essence,mécanique,KCA  GRIS ARTENSE METALLI,5,5,12 mois,,SPOTICAR,oui,1,5 CV,101 ch,1,117 g/kmB,5.3 l/100km,EURO6
376,PEUGEOT 3008 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S 7CV ALLURE PACK EAT8,41630,38,2023,14/04/2023,non requis,5 055 Km,Diesel,automatique,GRIS FONCE,5,5,12 mois,,SPOTICAR,non,,7 CV,130 ch,2,135 g/kmC,5.1 l/100km,EURO6
377,PEUGEOT 5008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S ALLURE,29040,54,2020,04/12/2020,non requis,39 750 Km,Diesel,mécanique,Gris Artense (M),5,7,12 mois,,SPOTICAR,non,,6 CV,130 ch,2,106 g/kmB,4.1 l/100km,EURO6
378,PEUGEOT 2008,1.6 BLUEHDI 120 S&S ALLURE,14380,26,2016,26/12/2016,requis,85 969 Km,Diesel,mécanique,Blanc,5,5,6 mois,,,non,,6 CV,120 ch,2,96 g/kmA,3.7 l/100km,EURO5
379,PEUGEOT 206+,1.4 75 PACK TRENDY 5P,6880,38,2011,30/07/2011,requis,100 803 Km,Essence,mécanique,BLANC,5,5,12 mois,,,oui,,5 CV,75 ch,2,139 g/kmC,,EURO4
380,PEUGEOT 208,(2) 1.2 PURETECH 82 SIGNATURE 5P,16510,31,2020,18/09/2020,non requis,25 368 Km,Essence,mécanique,Blanc,5,5,12 mois,,SPOTICAR,non,2,4 CV,83 ch,1,108 g/kmB,4.4 l/100km,EURO6
381,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 100 S&S 5CV ALLURE,25050,26,2022,07/12/2022,non requis,26 593 Km,Essence,mécanique,Rouge,5,5,12 mois,en cours,SPOTICAR,oui,1,5 CV,101 ch,1,125 g/kmC,5.5 l/100km,EURO6
382,PEUGEOT 207 CC,(2) CC 1.6 VTI 120 SPORT,5230,38,2009,20/12/2009,requis,131 716 Km,Essence,mécanique,GRIS,2,4,12 mois,,,non,,7 CV,120 ch,2,149 g/kmD,6.4 l/100km,EURO4
383,PEUGEOT 5008 (2E GENERATION),II 1.2 PURETECH 130 S&S ALLURE E6,29400,83,2020,14/10/2020,non requis,35 811 Km,Essence,mécanique,Blanc,5,7,12 mois,,SPOTICAR,non,2,7 CV,131 ch,1,118 g/kmB,5.1 l/100km,EURO6
384,PEUGEOT PARTNER 2 TEPEE,II (3) 1.2 PURETECH 110 S&S STYLE,20720,83,2019,04/12/2019,non requis,35 526 Km,Essence,mécanique,Gris,5,5,12 mois,,SPOTICAR,oui,1,6 CV,110 ch,1,119 g/kmB,4.6 l/100km,EURO6
385,PEUGEOT 208,(2) 1.2 PURETECH 82 S&S ACTIVE 3P,12750,37,2017,01/07/2017,requis,33 674 Km,Essence,mécanique,gris clair,5,5,6 mois,,,non,2,4 CV,82 ch,1,104 g/kmB,3.9 l/100km,EURO6
386,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S GT PACK,33110,35,2023,11/02/2023,non requis,19 526 Km,Diesel,mécanique,Gris,5,5,12 mois,,SPOTICAR,oui,1,5 CV,102 ch,2,108 g/kmB,4 l/100km,EURO6
387,PEUGEOT 308 (3E GENERATION),III 1.5 BLUEHDI 130 S&S ALLURE PACK EAT8,38970,92,2023,26/08/2023,non requis,11 Km,Diesel,automatique,Noir,5,5,12 mois,,,non,,7 CV,130 ch,2,128 g/kmC,4.9 l/100km,EURO6
388,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 S&S ALLURE PACK EAT8,31060,92,2022,13/03/2022,non requis,54 576 Km,Essence,automatique,Noir,5,5,12 mois,en cours,,non,,7 CV,130 ch,1,136 g/kmC,6 l/100km,EURO6
389,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ROADTRIP,25510,34,2023,01/07/2023,non requis,8 038 Km,Diesel,mécanique,gris,5,5,17 mois,,,oui,1,5 CV,100 ch,2,,,EURO6
390,PEUGEOT 5008,1.6 HDI 112 FAP PREMIUM PACK BVM6 7PL,10100,44,2012,29/05/2012,requis,185 651 Km,Diesel,mécanique,gris clair,5,7,3 mois,,,non,2,6 CV,112 ch,2,144 g/kmD,4.9 l/100km,EURO5
391,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S ALLURE PACK MY21,23350,34,2022,10/01/2023,non requis,45 322 Km,Essence,mécanique,gris,5,5,12 mois,,,oui,1,5 CV,101 ch,1,118 g/kmB,5.1 l/100km,EURO6
392,PEUGEOT 108,1.0 VTI 72 S&S STYLE 5P,14010,49,2022,24/04/2022,non requis,4 239 Km,Essence,mécanique,Gris,5,4,12 mois,en cours,SPOTICAR,oui,1,4 CV,72 ch,1,111 g/kmB,4.9 l/100km,EURO6
393,PEUGEOT EXPERT 3 FOURGON,III 1.5 BLUEHDI 120 S&S STANDARD ASPHALT,29730,06,2021,31/07/2021,non requis,92 005 Km,Diesel,mécanique,autre,4,3,12 mois,,,oui,1,7 CV,122 ch,2,189 g/kmE,,EURO6
394,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 S&S 7CV ALLURE EAT8,27230,30,2022,18/03/2022,non requis,45 381 Km,Essence,automatique,gris,5,5,2 mois,en cours,,oui,1,7 CV,131 ch,1,136 g/kmC,6 l/100km,EURO6
395,PEUGEOT PARTNER 2 FOURGON,II (2) 1.6 VTI 98 STANDARD PREMIUM PACK,18750,45,2019,19/02/2019,non requis,52 612 Km,Essence,mécanique,gris foncé,4,3,12 mois,,,oui,1,8 CV,98 ch,1,150 g/kmD,5.3 l/100km,EURO6
396,PEUGEOT 3008 (2E GENERATION),II 1.2 PURETECH 130 S&S 7CV ALLURE EAT8,27000,67,2019,10/08/2019,non requis,67 840 Km,Essence,automatique,Blanc Banquise (O),5,5,12 mois,,SPOTICAR,oui,,7 CV,130 ch,1,,,EURO6
397,PEUGEOT 2008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S GT EAT8,28860,92,2022,01/01/2023,non requis,47 469 Km,Diesel,automatique,Noir,5,2,12 mois,en cours,,oui,1,7 CV,131 ch,2,125 g/kmC,4.8 l/100km,EURO6
398,PEUGEOT 308 (3E GENERATION),III 1.5 BLUEHDI 130 S&S ACTIVE PACK BVM6,35060,92,2023,16/10/2023,non requis,12 Km,Diesel,mécanique,Blanc,5,5,12 mois,,,non,,7 CV,130 ch,2,114 g/kmB,4.3 l/100km,EURO6
399,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 S&S GT EAT8,28300,95,2022,29/12/2022,non requis,72 454 Km,Essence,automatique,Gris Artense (M),5,5,12 mois,en cours,SPOTICAR,non,,7 CV,130 ch,1,136 g/kmC,6 l/100km,EURO6
400,PEUGEOT 3008 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S 7CV GT EAT8,41310,74,2023,07/05/2023,non requis,2 134 Km,Diesel,automatique,GRIS PLATINI,5,5,12 mois,,SPOTICAR,non,,7 CV,130 ch,2,135 g/kmC,5.1 l/100km,EURO6
401,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S ALLURE,19860,54,2020,26/05/2020,non requis,71 693 Km,Essence,mécanique,Gris Artense,5,5,12 mois,,SPOTICAR,oui,,5 CV,100 ch,1,96 g/kmA,4.2 l/100km,EURO6
402,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 100 S&S 5CV ALLURE,28110,67,2022,09/11/2022,non requis,33 175 Km,Essence,mécanique,Blanc banquise (O),5,5,12 mois,en cours,SPOTICAR,non,,5 CV,100 ch,1,125 g/kmC,5.5 l/100km,EURO6
403,PEUGEOT 206+,1.4 75 PACK TRENDY 5P,6880,38,2011,30/07/2011,requis,100 803 Km,Essence,mécanique,BLANC,5,5,12 mois,,,oui,,5 CV,75 ch,2,139 g/kmC,,EURO4
404,PEUGEOT 208,(2) 1.2 PURETECH 82 SIGNATURE 5P,16510,31,2020,18/09/2020,non requis,25 368 Km,Essence,mécanique,Blanc,5,5,12 mois,,SPOTICAR,non,2,4 CV,83 ch,1,108 g/kmB,4.4 l/100km,EURO6
405,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 100 S&S 5CV ALLURE,25050,26,2022,07/12/2022,non requis,26 593 Km,Essence,mécanique,Rouge,5,5,12 mois,en cours,SPOTICAR,oui,1,5 CV,101 ch,1,125 g/kmC,5.5 l/100km,EURO6
406,PEUGEOT 308 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S GT LINE EAT8,32320,38,2021,22/09/2021,non requis,32 657 Km,Diesel,automatique,KCA  GRIS ARTENSE METALLI,5,5,12 mois,,SPOTICAR,oui,1,6 CV,131 ch,2,123 g/kmC,4.7 l/100km,EURO6
407,PEUGEOT 208,(2) 1.2 PURETECH 110 S&S FELINE EAT6 5P,16820,06,2016,03/09/2016,requis,106 381 Km,Essence,automatique,Blanc,5,5,12 mois,,SPOTICAR,oui,1,5 CV,110 ch,1,104 g/kmB,3.8 l/100km,EURO6
408,PEUGEOT 2008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S ALLURE PACK EAT8,30580,69,2022,17/08/2022,non requis,56 502 Km,Diesel,automatique,BLANC,5,5,12 mois,en cours,Nissan club occasions,non,,7 CV,130 ch,2,126 g/kmC,4.8 l/100km,EURO6
409,PEUGEOT 2008,(2) 1.6 BLUEHDI 100 ALLURE,13300,72,2018,28/07/2018,requis,144 457 Km,Diesel,mécanique,GRIS ARTENSE,5,5,12 mois,,SPOTICAR,non,,5 CV,100 ch,2,97 g/kmA,3.7 l/100km,EURO6
410,PEUGEOT 207 CC,(2) CC 1.6 VTI 120 SPORT,5230,38,2009,20/12/2009,requis,131 716 Km,Essence,mécanique,GRIS,2,4,12 mois,,,non,,7 CV,120 ch,2,149 g/kmD,6.4 l/100km,EURO4
411,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ACTIVE,22180,92,2023,13/07/2023,non requis,3 342 Km,Diesel,mécanique,Noir,5,5,12 mois,,,oui,1,5 CV,102 ch,2,106 g/kmB,4 l/100km,EURO6
412,PEUGEOT PARTNER 3 FOURGON,III (2) 1.5 STANDARD 650 KG BLUEHDI 100 S&S BVM6 ASPHALT,25940,92,2021,25/04/2021,non requis,32 644 Km,Diesel,mécanique,Blanc,5,3,12 mois,,,non,2,5 CV,102 ch,2,142 g/kmD,5.3 l/100km,EURO6
413,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 75 S&S ACTIVE BUSINESS,18270,18,2021,19/01/2022,non requis,16 641 Km,Essence,mécanique,gris,5,5,12 mois,,Occasions du Lion PREMIUM,oui,1,4 CV,75 ch,1,123 g/kmC,5.4 l/100km,EURO6
414,PEUGEOT 107,(3) 1.0 12V BLUE LION ACTIVE 3P,7820,31,2014,03/07/2014,requis,66 640 Km,Essence,mécanique,blanc,3,4,6 mois,,,non,2,4 CV,68 ch,1,99 g/kmA,3.8 l/100km,EURO5
415,PEUGEOT EXPERT 3 FOURGON,III 1.5 BLUEHDI 120 S&S STANDARD ASPHALT,29730,06,2021,31/07/2021,non requis,92 005 Km,Diesel,mécanique,autre,4,3,12 mois,,,oui,1,7 CV,122 ch,2,189 g/kmE,,EURO6
416,PEUGEOT 107,(3) 1.0 12V BLUE LION ACTIVE 3P,7820,31,2014,03/07/2014,requis,66 640 Km,Essence,mécanique,blanc,3,4,6 mois,,,non,2,4 CV,68 ch,1,99 g/kmA,3.8 l/100km,EURO5
417,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 S&S GT EAT8,33060,35,2023,08/01/2024,non requis,11 Km,Essence,automatique,Gris,5,5,12 mois,,SPOTICAR,non,,7 CV,130 ch,1,132 g/kmC,5.9 l/100km,EURO6
418,PEUGEOT 2008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S 7CV ALLURE BUSINESS EAT8,29140,31,2021,06/06/2021,non requis,50 491 Km,Diesel,automatique,Gris Platinium (M),5,5,12 mois,,SPOTICAR,non,,7 CV,130 ch,2,128 g/kmC,4.9 l/100km,EURO6
419,PEUGEOT 308 (2E GENERATION) SW,II (2) SW 1.5 BLUEHDI 130 S&S STYLE,20690,31,2020,13/08/2020,non requis,82 364 Km,Diesel,mécanique,Bleu Magnetic,5,5,12 mois,,SPOTICAR,non,,6 CV,130 ch,2,92 g/kmA,3.5 l/100km,EURO6
420,PEUGEOT 308 (2E GENERATION),II (2) 1.5 BLUEHDI 130 S&S STYLE,17090,31,2019,30/12/2019,non requis,124 741 Km,Diesel,mécanique,Blanc Banquise,5,5,12 mois,,SPOTICAR,non,,6 CV,130 ch,2,92 g/kmA,3.5 l/100km,EURO6
421,PEUGEOT 2008 (2E GENERATION),II 1.5 BLUEHDI 110 6CV S&S ACTIVE BUSINESS,23740,31,2022,10/09/2022,non requis,38 297 Km,Diesel,mécanique,Rouge Elixir (S),5,5,12 mois,en cours,SPOTICAR,non,,6 CV,110 ch,2,116 g/kmB,4.4 l/100km,EURO6
422,PEUGEOT 208 (2E GENERATION),II 1.2 PURETECH 100 S&S ALLURE,19960,31,2020,30/07/2020,non requis,18 323 Km,Essence,mécanique,Blanc Banquise,5,5,12 mois,,SPOTICAR,non,,5 CV,100 ch,1,96 g/kmA,4.2 l/100km,EURO6
423,PEUGEOT 3008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S ACTIVE BUSINESS,22780,31,2019,22/10/2019,non requis,112 343 Km,Diesel,mécanique,Gris Artense (M),5,5,12 mois,,SPOTICAR,non,,6 CV,130 ch,2,106 g/kmB,4.1 l/100km,EURO6
424,PEUGEOT 308 (3E GENERATION) SW,III SW 1.2 PURETECH 130 S&S ALLURE PACK,33420,49,2023,28/12/2023,non requis,9 180 Km,Essence,mécanique,Gris,5,5,12 mois,,SPOTICAR,oui,1,7 CV,131 ch,1,128 g/kmC,5.6 l/100km,EURO6
425,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 S&S ROADTRIP EAT8,37060,49,2023,07/10/2023,non requis,10 625 Km,Essence,automatique,Orange,5,5,12 mois,,SPOTICAR,oui,1,7 CV,131 ch,1,134 g/kmC,5.9 l/100km,EURO6
426,PEUGEOT E-2008 (2E GENERATION),II ELECTRIQUE STYLE,35940,35,2022,05/03/2022,non requis,12 375 Km,Electrique,automatique,Orange,5,5,12 mois,,SPOTICAR,oui,1,4 CV,78 ch,0,0 g/kmA,,EURO6
427,PEUGEOT 2008 (2E GENERATION),II 1.5 BLUEHDI 100 ALLURE BV6,26200,35,2021,30/08/2021,non requis,46 140 Km,Diesel,mécanique,Blanc,5,5,12 mois,,SPOTICAR,oui,1,5 CV,102 ch,2,119 g/kmB,4.5 l/100km,EURO6
428,PEUGEOT PARTNER 3 FOURGON,III (2) 1.5 BLUEHDI 100 S&S STANDARD 650 KG PREMIUM BVM5,20350,22,2020,13/03/2020,non requis,103 170 Km,Diesel,mécanique,Blanc,5,3,,,,non,2,5 CV,102 ch,2,109 g/kmB,,EURO6
429,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 S&S GT EAT8,28870,87,2022,04/03/2022,non requis,11 025 Km,Essence,automatique,Rouge Elixir (S),5,5,12 mois,en cours,,oui,,7 CV,130 ch,1,136 g/kmC,6 l/100km,EURO6
430,PEUGEOT 208,(2) 1.2 PURETECH 82 SIGNATURE 5P,14470,01,2020,19/10/2020,non requis,39 778 Km,Essence,mécanique,GRIS,5,5,12 mois,,SPOTICAR,non,,4 CV,82 ch,1,108 g/kmB,4.7 l/100km,EURO6
431,PEUGEOT 5008 (2E GENERATION),II 1.5 BLUEHDI 130 S&S 7CV ACTIVE BUSINESS,34360,01,2021,24/06/2021,non requis,50 862 Km,Diesel,mécanique,NOIR,5,7,12 mois,,SPOTICAR,non,,7 CV,130 ch,2,138 g/kmC,5.3 l/100km,EURO6
432,PEUGEOT 208 (2E GENERATION),II 1.5 BLUEHDI 100 S&S ACTIVE,17220,83,2022,05/08/2022,non requis,93 551 Km,Diesel,mécanique,Noir,5,5,12 mois,en cours,SPOTICAR,oui,1,5 CV,102 ch,2,106 g/kmB,4 l/100km,EURO6
433,PEUGEOT 2008 (2E GENERATION),II 1.2 PURETECH 130 S&S 7CV GT LINE,30040,83,2021,20/02/2021,non requis,46 169 Km,Essence,mécanique,Blanc,5,5,12 mois,,SPOTICAR,oui,1,7 CV,131 ch,1,132 g/kmC,5.8 l/100km,EURO6
434,PEUGEOT 3008 (2E GENERATION),II HYBRID 225 10CV GT LINE E-EAT8,40180,56,2021,21/08/2021,non requis,32 858 Km,Hybride essence électrique,automatique,Gris,5,5,12 mois,,SPOTICAR,non,2,10 CV,181 ch,1,30 g/kmA,1.3 l/100km,EURO6
435,PEUGEOT E-2008 (2E GENERATION),II ELECTRIQUE STYLE,35940,35,2022,05/03/2022,non requis,12 375 Km,Electrique,automatique,Orange,5,5,12 mois,,SPOTICAR,oui,1,4 CV,78 ch,0,0 g/kmA,,EURO6
436,PEUGEOT 2008 (2E GENERATION),II 1.5 BLUEHDI 100 ALLURE BV6,26200,35,2021,30/08/2021,non requis,46 140 Km,Diesel,mécanique,Blanc,5,5,12 mois,,SPOTICAR,oui,1,5 CV,102 ch,2,119 g/kmB,4.5 l/100km,EURO6
437,PEUGEOT PARTNER 3 FOURGON,III (2) 1.5 BLUEHDI 100 S&S STANDARD 650 KG PREMIUM BVM5,20350,22,2020,13/03/2020,non requis,103 170 Km,Diesel,mécanique,Blanc,5,3,,,,non,2,5 CV,102 ch,2,109 g/kmB,,EURO6
